ev,pe,evr / pm,0.013,11.214,19.701,33.446,54.782,91.768,153.003,323.937
17701.000000,16.188390,1.51898,38.000000,22.000000,16.000000,12.000000,9.000000,0.000000,0.000000,0.000000
17701.000000,16.188390,0.86933,24.000000,12.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17701.000000,10.043970,14053.571,60.000000,55.000000,52.000000,46.000000,35.000000,20.000000,13.000000,0.000000
17701.000000,10.043970,10.685,53.000000,48.000000,45.000000,39.000000,31.000000,16.000000,10.000000,0.000000
17701.000000,10.043970,6.50167,46.000000,41.000000,38.000000,32.000000,24.000000,13.000000,7.000000,0.000000
17701.000000,10.043970,4.60533,31.000000,26.000000,23.000000,17.000000,11.000000,0.000000,0.000000,0.000000
17701.000000,10.043970,3.42178,26.000000,21.000000,19.000000,13.000000,10.000000,0.000000,0.000000,0.000000
17701.000000,10.043970,2.31967,20.000000,15.000000,14.000000,11.000000,8.000000,0.000000,0.000000,0.000000
17701.000000,10.043970,1.51898,17.000000,12.000000,11.000000,8.000000,0.000000,0.000000,0.000000,0.000000
17701.000000,10.043970,0.86933,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
