ev,pe,evr / pm,0.202,3.286,5.984,10.142,21.396,38.944,92.814
1288.000000,17.608080,0.25429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1288.000000,8.779660,579.88608,45.000000,42.000000,38.000000,34.000000,27.000000,20.000000,15.000000
1288.000000,8.779660,6.85501,33.000000,30.000000,27.000000,24.000000,20.000000,14.000000,9.000000
1288.000000,8.779660,3.29142,22.000000,20.000000,17.000000,14.000000,10.000000,0.000000,0.000000
1288.000000,8.779660,1.50907,16.000000,14.000000,12.000000,10.000000,7.000000,0.000000,0.000000
1288.000000,8.779660,0.72699,9.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1288.000000,8.779660,0.438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1288.000000,8.779660,0.25429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1288.000000,5.527430,579.88608,36.000000,33.000000,30.000000,27.000000,20.000000,16.000000,13.000000
1288.000000,5.527430,6.85501,24.000000,21.000000,19.000000,17.000000,13.000000,10.000000,7.000000
1288.000000,5.527430,3.29142,16.000000,14.000000,12.000000,10.000000,0.000000,0.000000,0.000000
1288.000000,5.527430,1.50907,11.000000,9.000000,8.000000,7.000000,0.000000,0.000000,0.000000
1288.000000,5.527430,0.72699,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1288.000000,5.527430,0.438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1288.000000,5.527430,0.25429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1288.000000,4.548500,579.88608,29.000000,27.000000,25.000000,22.000000,17.000000,13.000000,12.000000
1288.000000,4.548500,6.85501,17.000000,15.000000,14.000000,12.000000,10.000000,7.000000,0.000000
1288.000000,4.548500,3.29142,13.000000,11.000000,10.000000,8.000000,0.000000,0.000000,0.000000
1288.000000,4.548500,1.50907,10.000000,8.000000,7.000000,0.000000,0.000000,0.000000,0.000000
1288.000000,4.548500,0.72699,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1288.000000,4.548500,0.438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1288.000000,4.548500,0.25429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1288.000000,3.431270,579.88608,18.000000,17.000000,15.000000,13.000000,8.000000,7.000000,0.000000
1288.000000,3.431270,6.85501,10.000000,9.000000,8.000000,7.000000,0.000000,0.000000,0.000000
1288.000000,3.431270,3.29142,8.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1288.000000,3.431270,1.50907,8.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1288.000000,3.431270,0.72699,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1288.000000,3.431270,0.438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1288.000000,3.431270,0.25429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1288.000000,2.216420,579.88608,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1288.000000,2.216420,6.85501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1288.000000,2.216420,3.29142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1288.000000,2.216420,1.50907,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1288.000000,2.216420,0.72699,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1288.000000,2.216420,0.438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1288.000000,2.216420,0.25429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
