pi,ev,pe,evr / pm,0.202,3.53877,5.98459,10.30555,21.65623,42.72318,109.92754
0.351252,78.000000,2.200506,0.560131,13.000000,12.000000,12.000000,10.000000,7.000000,0.000000,0.000000
0.351252,78.000000,2.200506,0.308518,8.000000,7.000000,7.000000,0.000000,0.000000,0.000000,0.000000
0.351252,280.000000,30628.071494,3846.345403,127.000000,116.000000,100.000000,74.000000,56.000000,41.000000,23.000000
0.351252,280.000000,30628.071494,8.234477,109.000000,100.000000,84.000000,61.000000,46.000000,34.000000,17.000000
0.351252,280.000000,30628.071494,3.051652,83.000000,75.000000,60.000000,38.000000,25.000000,16.000000,0.000000
0.351252,280.000000,30628.071494,1.177167,65.000000,58.000000,46.000000,27.000000,16.000000,8.000000,0.000000
0.351252,280.000000,30628.071494,0.560131,37.000000,32.000000,22.000000,13.000000,7.000000,0.000000,0.000000
0.351252,280.000000,30628.071494,0.308518,14.000000,12.000000,8.000000,0.000000,0.000000,0.000000,0.000000
0.351252,280.000000,18.855832,3846.345403,120.000000,111.000000,98.000000,73.000000,55.000000,40.000000,23.000000
0.351252,280.000000,18.855832,8.234477,102.000000,95.000000,82.000000,60.000000,45.000000,33.000000,17.000000
0.351252,280.000000,18.855832,3.051652,76.000000,70.000000,58.000000,37.000000,24.000000,15.000000,0.000000
0.351252,280.000000,18.855832,1.177167,63.000000,58.000000,46.000000,27.000000,16.000000,8.000000,0.000000
0.351252,280.000000,18.855832,0.560131,36.000000,32.000000,22.000000,13.000000,7.000000,0.000000,0.000000
0.351252,280.000000,18.855832,0.308518,14.000000,12.000000,8.000000,0.000000,0.000000,0.000000,0.000000
0.351252,280.000000,9.617059,3846.345403,99.000000,93.000000,82.000000,61.000000,44.000000,34.000000,20.000000
0.351252,280.000000,9.617059,8.234477,87.000000,82.000000,71.000000,53.000000,39.000000,30.000000,17.000000
0.351252,280.000000,9.617059,3.051652,66.000000,62.000000,51.000000,33.000000,21.000000,13.000000,0.000000
0.351252,280.000000,9.617059,1.177167,54.000000,51.000000,40.000000,24.000000,14.000000,7.000000,0.000000
0.351252,280.000000,9.617059,0.560131,32.000000,29.000000,20.000000,12.000000,7.000000,0.000000,0.000000
0.351252,280.000000,9.617059,0.308518,14.000000,12.000000,8.000000,0.000000,0.000000,0.000000,0.000000
0.351252,280.000000,5.883332,3846.345403,78.000000,72.000000,64.000000,47.000000,34.000000,28.000000,16.000000
0.351252,280.000000,5.883332,8.234477,66.000000,61.000000,53.000000,39.000000,29.000000,24.000000,13.000000
0.351252,280.000000,5.883332,3.051652,51.000000,47.000000,39.000000,25.000000,15.000000,11.000000,0.000000
0.351252,280.000000,5.883332,1.177167,42.000000,39.000000,31.000000,19.000000,10.000000,7.000000,0.000000
0.351252,280.000000,5.883332,0.560131,29.000000,26.000000,18.000000,11.000000,0.000000,0.000000,0.000000
0.351252,280.000000,5.883332,0.308518,14.000000,12.000000,8.000000,0.000000,0.000000,0.000000,0.000000
0.351252,280.000000,4.374140,3846.345403,55.000000,52.000000,46.000000,32.000000,23.000000,17.000000,8.000000
0.351252,280.000000,4.374140,8.234477,45.000000,43.000000,37.000000,26.000000,20.000000,15.000000,0.000000
0.351252,280.000000,4.374140,3.051652,35.000000,33.000000,27.000000,16.000000,10.000000,0.000000,0.000000
0.351252,280.000000,4.374140,1.177167,31.000000,29.000000,23.000000,13.000000,7.000000,0.000000,0.000000
0.351252,280.000000,4.374140,0.560131,21.000000,19.000000,13.000000,0.000000,0.000000,0.000000,0.000000
0.351252,280.000000,4.374140,0.308518,11.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.351252,280.000000,3.412237,3846.345403,40.000000,37.000000,34.000000,24.000000,15.000000,9.000000,0.000000
0.351252,280.000000,3.412237,8.234477,33.000000,31.000000,28.000000,20.000000,14.000000,9.000000,0.000000
0.351252,280.000000,3.412237,3.051652,28.000000,26.000000,23.000000,15.000000,9.000000,0.000000,0.000000
0.351252,280.000000,3.412237,1.177167,24.000000,22.000000,19.000000,12.000000,0.000000,0.000000,0.000000
0.351252,280.000000,3.412237,0.560131,15.000000,13.000000,10.000000,0.000000,0.000000,0.000000,0.000000
0.351252,280.000000,3.412237,0.308518,9.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.351252,280.000000,2.200506,3846.345403,15.000000,13.000000,13.000000,9.000000,0.000000,0.000000,0.000000
0.351252,280.000000,2.200506,8.234477,9.000000,8.000000,8.000000,0.000000,0.000000,0.000000,0.000000
0.351252,280.000000,2.200506,3.051652,9.000000,8.000000,8.000000,0.000000,0.000000,0.000000,0.000000
0.351252,280.000000,2.200506,1.177167,8.000000,7.000000,7.000000,0.000000,0.000000,0.000000,0.000000
0.351252,280.000000,2.200506,0.560131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.351252,280.000000,2.200506,0.308518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.351252,1090.000000,30628.071494,3846.345403,64.000000,58.000000,53.000000,40.000000,30.000000,24.000000,13.000000
0.351252,1090.000000,30628.071494,8.234477,51.000000,46.000000,41.000000,31.000000,24.000000,20.000000,9.000000
0.351252,1090.000000,30628.071494,3.051652,34.000000,30.000000,26.000000,17.000000,11.000000,8.000000,0.000000
0.351252,1090.000000,30628.071494,1.177167,26.000000,23.000000,20.000000,12.000000,7.000000,0.000000,0.000000
0.351252,1090.000000,30628.071494,0.560131,9.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.351252,1090.000000,30628.071494,0.308518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.351252,1090.000000,18.855832,3846.345403,60.000000,56.000000,52.000000,39.000000,29.000000,23.000000,13.000000
0.351252,1090.000000,18.855832,8.234477,47.000000,44.000000,40.000000,30.000000,23.000000,19.000000,9.000000
0.351252,1090.000000,18.855832,3.051652,30.000000,28.000000,25.000000,16.000000,10.000000,7.000000,0.000000
0.351252,1090.000000,18.855832,1.177167,24.000000,23.000000,20.000000,12.000000,7.000000,0.000000,0.000000
0.351252,1090.000000,18.855832,0.560131,8.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.351252,1090.000000,18.855832,0.308518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.351252,1090.000000,9.617059,3846.345403,47.000000,44.000000,42.000000,32.000000,22.000000,19.000000,11.000000
0.351252,1090.000000,9.617059,8.234477,39.000000,36.000000,34.000000,27.000000,20.000000,17.000000,9.000000
0.351252,1090.000000,9.617059,3.051652,26.000000,24.000000,22.000000,15.000000,9.000000,0.000000,0.000000
0.351252,1090.000000,9.617059,1.177167,20.000000,19.000000,17.000000,11.000000,0.000000,0.000000,0.000000
0.351252,1090.000000,9.617059,0.560131,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.351252,1090.000000,9.617059,0.308518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.351252,1090.000000,5.883332,3846.345403,37.000000,34.000000,33.000000,24.000000,16.000000,15.000000,9.000000
0.351252,1090.000000,5.883332,8.234477,29.000000,26.000000,25.000000,19.000000,14.000000,13.000000,7.000000
0.351252,1090.000000,5.883332,3.051652,19.000000,17.000000,16.000000,10.000000,0.000000,0.000000,0.000000
0.351252,1090.000000,5.883332,1.177167,15.000000,14.000000,13.000000,8.000000,0.000000,0.000000,0.000000
0.351252,1090.000000,5.883332,0.560131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.351252,1090.000000,5.883332,0.308518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.351252,1090.000000,4.374140,3846.345403,27.000000,26.000000,25.000000,17.000000,11.000000,10.000000,0.000000
0.351252,1090.000000,4.374140,8.234477,19.000000,18.000000,17.000000,12.000000,9.000000,8.000000,0.000000
0.351252,1090.000000,4.374140,3.051652,13.000000,12.000000,11.000000,0.000000,0.000000,0.000000,0.000000
0.351252,1090.000000,4.374140,1.177167,12.000000,11.000000,10.000000,0.000000,0.000000,0.000000,0.000000
0.351252,1090.000000,4.374140,0.560131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.351252,1090.000000,4.374140,0.308518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.351252,1090.000000,3.412237,3846.345403,19.000000,18.000000,17.000000,11.000000,0.000000,0.000000,0.000000
0.351252,1090.000000,3.412237,8.234477,14.000000,13.000000,12.000000,8.000000,0.000000,0.000000,0.000000
0.351252,1090.000000,3.412237,3.051652,12.000000,11.000000,10.000000,0.000000,0.000000,0.000000,0.000000
0.351252,1090.000000,3.412237,1.177167,11.000000,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000
0.351252,1090.000000,3.412237,0.560131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.351252,1090.000000,3.412237,0.308518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.351252,1090.000000,2.200506,3846.345403,7.000000,7.000000,7.000000,0.000000,0.000000,0.000000,0.000000
0.351252,1090.000000,2.200506,8.234477,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.351252,1090.000000,2.200506,3.051652,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.351252,1090.000000,2.200506,1.177167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.351252,1090.000000,2.200506,0.560131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.351252,1090.000000,2.200506,0.308518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.509480,2.000000,30628.071494,3846.345403,192.000000,159.000000,134.000000,106.000000,72.000000,43.000000,22.000000
0.509480,2.000000,30628.071494,8.234477,180.000000,149.000000,124.000000,98.000000,66.000000,39.000000,19.000000
0.509480,2.000000,30628.071494,3.051652,148.000000,120.000000,96.000000,71.000000,42.000000,23.000000,7.000000
0.509480,2.000000,30628.071494,1.177167,116.000000,89.000000,68.000000,47.000000,23.000000,12.000000,0.000000
0.509480,2.000000,30628.071494,0.560131,82.000000,58.000000,44.000000,32.000000,16.000000,9.000000,0.000000
0.509480,2.000000,30628.071494,0.308518,46.000000,27.000000,19.000000,16.000000,7.000000,0.000000,0.000000
0.509480,2.000000,18.855832,3846.345403,176.000000,150.000000,130.000000,103.000000,71.000000,42.000000,21.000000
0.509480,2.000000,18.855832,8.234477,165.000000,140.000000,120.000000,95.000000,65.000000,38.000000,18.000000
0.509480,2.000000,18.855832,3.051652,133.000000,111.000000,92.000000,68.000000,41.000000,22.000000,0.000000
0.509480,2.000000,18.855832,1.177167,105.000000,84.000000,66.000000,45.000000,23.000000,12.000000,0.000000
0.509480,2.000000,18.855832,0.560131,77.000000,57.000000,44.000000,32.000000,16.000000,9.000000,0.000000
0.509480,2.000000,18.855832,0.308518,43.000000,27.000000,19.000000,16.000000,7.000000,0.000000,0.000000
0.509480,2.000000,9.617059,3846.345403,154.000000,137.000000,121.000000,96.000000,64.000000,39.000000,19.000000
0.509480,2.000000,9.617059,8.234477,146.000000,129.000000,113.000000,90.000000,60.000000,36.000000,17.000000
0.509480,2.000000,9.617059,3.051652,119.000000,105.000000,89.000000,67.000000,40.000000,22.000000,0.000000
0.509480,2.000000,9.617059,1.177167,92.000000,79.000000,63.000000,44.000000,22.000000,12.000000,0.000000
0.509480,2.000000,9.617059,0.560131,68.000000,55.000000,43.000000,32.000000,16.000000,9.000000,0.000000
0.509480,2.000000,9.617059,0.308518,38.000000,27.000000,19.000000,16.000000,7.000000,0.000000,0.000000
0.509480,2.000000,5.883332,3846.345403,123.000000,109.000000,98.000000,80.000000,56.000000,35.000000,16.000000
0.509480,2.000000,5.883332,8.234477,115.000000,101.000000,90.000000,74.000000,52.000000,32.000000,14.000000
0.509480,2.000000,5.883332,3.051652,97.000000,86.000000,75.000000,59.000000,37.000000,21.000000,0.000000
0.509480,2.000000,5.883332,1.177167,73.000000,63.000000,52.000000,39.000000,20.000000,12.000000,0.000000
0.509480,2.000000,5.883332,0.560131,59.000000,49.000000,39.000000,30.000000,15.000000,9.000000,0.000000
0.509480,2.000000,5.883332,0.308518,35.000000,26.000000,19.000000,16.000000,7.000000,0.000000,0.000000
0.509480,2.000000,4.374140,3846.345403,87.000000,79.000000,71.000000,56.000000,37.000000,22.000000,9.000000
0.509480,2.000000,4.374140,8.234477,82.000000,74.000000,66.000000,53.000000,36.000000,22.000000,9.000000
0.509480,2.000000,4.374140,3.051652,69.000000,63.000000,55.000000,42.000000,25.000000,14.000000,0.000000
0.509480,2.000000,4.374140,1.177167,58.000000,52.000000,44.000000,32.000000,17.000000,10.000000,0.000000
0.509480,2.000000,4.374140,0.560131,47.000000,41.000000,33.000000,24.000000,13.000000,8.000000,0.000000
0.509480,2.000000,4.374140,0.308518,30.000000,25.000000,18.000000,15.000000,7.000000,0.000000,0.000000
0.509480,2.000000,3.412237,3846.345403,57.000000,53.000000,49.000000,40.000000,25.000000,13.000000,0.000000
0.509480,2.000000,3.412237,8.234477,53.000000,49.000000,45.000000,37.000000,24.000000,13.000000,0.000000
0.509480,2.000000,3.412237,3.051652,48.000000,46.000000,42.000000,34.000000,21.000000,11.000000,0.000000
0.509480,2.000000,3.412237,1.177167,40.000000,38.000000,34.000000,26.000000,14.000000,7.000000,0.000000
0.509480,2.000000,3.412237,0.560131,31.000000,29.000000,25.000000,19.000000,10.000000,0.000000,0.000000
0.509480,2.000000,3.412237,0.308518,20.000000,19.000000,15.000000,12.000000,0.000000,0.000000,0.000000
0.509480,2.000000,2.200506,3846.345403,33.000000,30.000000,29.000000,25.000000,16.000000,10.000000,0.000000
0.509480,2.000000,2.200506,8.234477,30.000000,27.000000,26.000000,23.000000,15.000000,10.000000,0.000000
0.509480,2.000000,2.200506,3.051652,26.000000,25.000000,24.000000,21.000000,13.000000,9.000000,0.000000
0.509480,2.000000,2.200506,1.177167,24.000000,23.000000,22.000000,19.000000,11.000000,7.000000,0.000000
0.509480,2.000000,2.200506,0.560131,19.000000,18.000000,17.000000,15.000000,8.000000,0.000000,0.000000
0.509480,2.000000,2.200506,0.308518,13.000000,12.000000,11.000000,10.000000,0.000000,0.000000,0.000000
0.509480,78.000000,30628.071494,3846.345403,146.000000,128.000000,109.000000,84.000000,60.000000,35.000000,19.000000
0.509480,78.000000,30628.071494,8.234477,136.000000,119.000000,100.000000,77.000000,55.000000,32.000000,17.000000
0.509480,78.000000,30628.071494,3.051652,109.000000,93.000000,75.000000,52.000000,33.000000,18.000000,7.000000
0.509480,78.000000,30628.071494,1.177167,83.000000,68.000000,53.000000,34.000000,18.000000,8.000000,0.000000
0.509480,78.000000,30628.071494,0.560131,55.000000,43.000000,33.000000,22.000000,13.000000,0.000000,0.000000
0.509480,78.000000,30628.071494,0.308518,25.000000,16.000000,12.000000,9.000000,0.000000,0.000000,0.000000
0.509480,78.000000,18.855832,3846.345403,136.000000,121.000000,106.000000,82.000000,59.000000,34.000000,18.000000
0.509480,78.000000,18.855832,8.234477,126.000000,112.000000,97.000000,75.000000,54.000000,31.000000,16.000000
0.509480,78.000000,18.855832,3.051652,99.000000,86.000000,72.000000,50.000000,32.000000,17.000000,0.000000
0.509480,78.000000,18.855832,1.177167,77.000000,65.000000,52.000000,33.000000,18.000000,8.000000,0.000000
0.509480,78.000000,18.855832,0.560131,53.000000,42.000000,33.000000,22.000000,13.000000,0.000000,0.000000
0.509480,78.000000,18.855832,0.308518,24.000000,16.000000,12.000000,9.000000,0.000000,0.000000,0.000000
0.509480,78.000000,9.617059,3846.345403,118.000000,109.000000,97.000000,75.000000,52.000000,31.000000,16.000000
0.509480,78.000000,9.617059,8.234477,111.000000,102.000000,90.000000,70.000000,49.000000,29.000000,15.000000
0.509480,78.000000,9.617059,3.051652,89.000000,81.000000,69.000000,49.000000,31.000000,17.000000,0.000000
0.509480,78.000000,9.617059,1.177167,68.000000,61.000000,49.000000,32.000000,17.000000,8.000000,0.000000
0.509480,78.000000,9.617059,0.560131,47.000000,40.000000,32.000000,22.000000,13.000000,0.000000,0.000000
0.509480,78.000000,9.617059,0.308518,22.000000,16.000000,12.000000,9.000000,0.000000,0.000000,0.000000
0.509480,78.000000,5.883332,3846.345403,93.000000,85.000000,77.000000,60.000000,44.000000,27.000000,13.000000
0.509480,78.000000,5.883332,8.234477,86.000000,78.000000,70.000000,55.000000,41.000000,25.000000,12.000000
0.509480,78.000000,5.883332,3.051652,72.000000,65.000000,57.000000,42.000000,28.000000,16.000000,0.000000
0.509480,78.000000,5.883332,1.177167,53.000000,47.000000,39.000000,27.000000,15.000000,8.000000,0.000000
0.509480,78.000000,5.883332,0.560131,41.000000,35.000000,28.000000,20.000000,12.000000,0.000000,0.000000
0.509480,78.000000,5.883332,0.308518,21.000000,16.000000,12.000000,9.000000,0.000000,0.000000,0.000000
0.509480,78.000000,4.374140,3846.345403,65.000000,60.000000,55.000000,41.000000,29.000000,16.000000,7.000000
0.509480,78.000000,4.374140,8.234477,60.000000,55.000000,50.000000,38.000000,28.000000,16.000000,7.000000
0.509480,78.000000,4.374140,3.051652,51.000000,46.000000,41.000000,29.000000,19.000000,10.000000,0.000000
0.509480,78.000000,4.374140,1.177167,42.000000,37.000000,32.000000,21.000000,12.000000,0.000000,0.000000
0.509480,78.000000,4.374140,0.560131,33.000000,28.000000,23.000000,15.000000,10.000000,0.000000,0.000000
0.509480,78.000000,4.374140,0.308518,19.000000,15.000000,11.000000,8.000000,0.000000,0.000000,0.000000
0.509480,78.000000,3.412237,3846.345403,41.000000,39.000000,37.000000,28.000000,18.000000,8.000000,0.000000
0.509480,78.000000,3.412237,8.234477,37.000000,35.000000,33.000000,25.000000,17.000000,8.000000,0.000000
0.509480,78.000000,3.412237,3.051652,35.000000,33.000000,31.000000,23.000000,15.000000,7.000000,0.000000
0.509480,78.000000,3.412237,1.177167,28.000000,26.000000,24.000000,16.000000,9.000000,0.000000,0.000000
0.509480,78.000000,3.412237,0.560131,21.000000,19.000000,17.000000,11.000000,7.000000,0.000000,0.000000
0.509480,78.000000,3.412237,0.308518,12.000000,11.000000,9.000000,0.000000,0.000000,0.000000,0.000000
0.509480,78.000000,2.200506,3846.345403,20.000000,19.000000,19.000000,15.000000,10.000000,0.000000,0.000000
0.509480,78.000000,2.200506,8.234477,17.000000,16.000000,16.000000,13.000000,9.000000,0.000000,0.000000
0.509480,78.000000,2.200506,3.051652,16.000000,15.000000,15.000000,12.000000,8.000000,0.000000,0.000000
0.509480,78.000000,2.200506,1.177167,14.000000,13.000000,13.000000,10.000000,0.000000,0.000000,0.000000
0.509480,78.000000,2.200506,0.560131,11.000000,10.000000,10.000000,8.000000,0.000000,0.000000,0.000000
0.509480,78.000000,2.200506,0.308518,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.509480,280.000000,30628.071494,3846.345403,88.000000,79.000000,69.000000,49.000000,35.000000,24.000000,15.000000
0.509480,280.000000,30628.071494,8.234477,78.000000,70.000000,60.000000,42.000000,30.000000,21.000000,13.000000
0.509480,280.000000,30628.071494,3.051652,59.000000,52.000000,43.000000,25.000000,15.000000,8.000000,0.000000
0.509480,280.000000,30628.071494,1.177167,48.000000,42.000000,34.000000,18.000000,10.000000,0.000000,0.000000
0.509480,280.000000,30628.071494,0.560131,27.000000,23.000000,17.000000,9.000000,0.000000,0.000000,0.000000
0.509480,280.000000,30628.071494,0.308518,11.000000,9.000000,7.000000,0.000000,0.000000,0.000000,0.000000
0.509480,280.000000,18.855832,3846.345403,85.000000,77.000000,68.000000,49.000000,35.000000,24.000000,15.000000
0.509480,280.000000,18.855832,8.234477,75.000000,68.000000,59.000000,42.000000,30.000000,21.000000,13.000000
0.509480,280.000000,18.855832,3.051652,56.000000,50.000000,42.000000,25.000000,15.000000,8.000000,0.000000
0.509480,280.000000,18.855832,1.177167,47.000000,42.000000,34.000000,18.000000,10.000000,0.000000,0.000000
0.509480,280.000000,18.855832,0.560131,27.000000,23.000000,17.000000,9.000000,0.000000,0.000000,0.000000
0.509480,280.000000,18.855832,0.308518,11.000000,9.000000,7.000000,0.000000,0.000000,0.000000,0.000000
0.509480,280.000000,9.617059,3846.345403,73.000000,68.000000,60.000000,43.000000,29.000000,22.000000,14.000000
0.509480,280.000000,9.617059,8.234477,66.000000,61.000000,53.000000,38.000000,26.000000,20.000000,13.000000
0.509480,280.000000,9.617059,3.051652,51.000000,47.000000,39.000000,24.000000,14.000000,8.000000,0.000000
0.509480,280.000000,9.617059,1.177167,42.000000,39.000000,31.000000,17.000000,9.000000,0.000000,0.000000
0.509480,280.000000,9.617059,0.560131,25.000000,22.000000,16.000000,9.000000,0.000000,0.000000,0.000000
0.509480,280.000000,9.617059,0.308518,11.000000,9.000000,7.000000,0.000000,0.000000,0.000000,0.000000
0.509480,280.000000,5.883332,3846.345403,56.000000,51.000000,46.000000,33.000000,23.000000,18.000000,11.000000
0.509480,280.000000,5.883332,8.234477,49.000000,44.000000,39.000000,28.000000,20.000000,16.000000,10.000000
0.509480,280.000000,5.883332,3.051652,39.000000,35.000000,30.000000,19.000000,11.000000,7.000000,0.000000
0.509480,280.000000,5.883332,1.177167,32.000000,29.000000,24.000000,14.000000,7.000000,0.000000,0.000000
0.509480,280.000000,5.883332,0.560131,22.000000,19.000000,14.000000,8.000000,0.000000,0.000000,0.000000
0.509480,280.000000,5.883332,0.308518,11.000000,9.000000,7.000000,0.000000,0.000000,0.000000,0.000000
0.509480,280.000000,4.374140,3846.345403,37.000000,35.000000,32.000000,21.000000,14.000000,9.000000,0.000000
0.509480,280.000000,4.374140,8.234477,32.000000,30.000000,27.000000,18.000000,13.000000,9.000000,0.000000
0.509480,280.000000,4.374140,3.051652,26.000000,24.000000,21.000000,12.000000,7.000000,0.000000,0.000000
0.509480,280.000000,4.374140,1.177167,24.000000,22.000000,19.000000,10.000000,0.000000,0.000000,0.000000
0.509480,280.000000,4.374140,0.560131,16.000000,14.000000,11.000000,0.000000,0.000000,0.000000,0.000000
0.509480,280.000000,4.374140,0.308518,9.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.509480,280.000000,3.412237,3846.345403,26.000000,24.000000,23.000000,15.000000,8.000000,0.000000,0.000000
0.509480,280.000000,3.412237,8.234477,22.000000,20.000000,19.000000,12.000000,7.000000,0.000000,0.000000
0.509480,280.000000,3.412237,3.051652,21.000000,19.000000,18.000000,11.000000,0.000000,0.000000,0.000000
0.509480,280.000000,3.412237,1.177167,19.000000,17.000000,16.000000,9.000000,0.000000,0.000000,0.000000
0.509480,280.000000,3.412237,0.560131,12.000000,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000
0.509480,280.000000,3.412237,0.308518,8.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.509480,280.000000,2.200506,3846.345403,11.000000,10.000000,10.000000,7.000000,0.000000,0.000000,0.000000
0.509480,280.000000,2.200506,8.234477,8.000000,7.000000,7.000000,0.000000,0.000000,0.000000,0.000000
0.509480,280.000000,2.200506,3.051652,8.000000,7.000000,7.000000,0.000000,0.000000,0.000000,0.000000
0.509480,280.000000,2.200506,1.177167,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.509480,280.000000,2.200506,0.560131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.509480,280.000000,2.200506,0.308518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.509480,1090.000000,30628.071494,3846.345403,37.000000,32.000000,30.000000,23.000000,16.000000,12.000000,7.000000
0.509480,1090.000000,30628.071494,8.234477,30.000000,26.000000,24.000000,19.000000,14.000000,11.000000,0.000000
0.509480,1090.000000,30628.071494,3.051652,18.000000,15.000000,14.000000,9.000000,0.000000,0.000000,0.000000
0.509480,1090.000000,30628.071494,1.177167,14.000000,12.000000,11.000000,0.000000,0.000000,0.000000,0.000000
0.509480,1090.000000,30628.071494,0.560131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.509480,1090.000000,30628.071494,0.308518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.509480,1090.000000,18.855832,3846.345403,36.000000,32.000000,30.000000,23.000000,16.000000,12.000000,7.000000
0.509480,1090.000000,18.855832,8.234477,29.000000,26.000000,24.000000,19.000000,14.000000,11.000000,0.000000
0.509480,1090.000000,18.855832,3.051652,17.000000,15.000000,14.000000,9.000000,0.000000,0.000000,0.000000
0.509480,1090.000000,18.855832,1.177167,13.000000,12.000000,11.000000,0.000000,0.000000,0.000000,0.000000
0.509480,1090.000000,18.855832,0.560131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.509480,1090.000000,18.855832,0.308518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.509480,1090.000000,9.617059,3846.345403,29.000000,26.000000,25.000000,19.000000,12.000000,10.000000,0.000000
0.509480,1090.000000,9.617059,8.234477,25.000000,22.000000,21.000000,17.000000,12.000000,10.000000,0.000000
0.509480,1090.000000,9.617059,3.051652,16.000000,14.000000,13.000000,9.000000,0.000000,0.000000,0.000000
0.509480,1090.000000,9.617059,1.177167,12.000000,11.000000,10.000000,0.000000,0.000000,0.000000,0.000000
0.509480,1090.000000,9.617059,0.560131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.509480,1090.000000,9.617059,0.308518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.509480,1090.000000,5.883332,3846.345403,22.000000,19.000000,19.000000,14.000000,9.000000,8.000000,0.000000
0.509480,1090.000000,5.883332,8.234477,18.000000,15.000000,15.000000,12.000000,9.000000,8.000000,0.000000
0.509480,1090.000000,5.883332,3.051652,11.000000,9.000000,9.000000,0.000000,0.000000,0.000000,0.000000
0.509480,1090.000000,5.883332,1.177167,8.000000,7.000000,7.000000,0.000000,0.000000,0.000000,0.000000
0.509480,1090.000000,5.883332,0.560131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.509480,1090.000000,5.883332,0.308518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.509480,1090.000000,4.374140,3846.345403,15.000000,14.000000,14.000000,9.000000,0.000000,0.000000,0.000000
0.509480,1090.000000,4.374140,8.234477,11.000000,10.000000,10.000000,7.000000,0.000000,0.000000,0.000000
0.509480,1090.000000,4.374140,3.051652,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.509480,1090.000000,4.374140,1.177167,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.509480,1090.000000,4.374140,0.560131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.509480,1090.000000,4.374140,0.308518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.509480,1090.000000,3.412237,3846.345403,10.000000,9.000000,9.000000,0.000000,0.000000,0.000000,0.000000
0.509480,1090.000000,3.412237,8.234477,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.509480,1090.000000,3.412237,3.051652,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.509480,1090.000000,3.412237,1.177167,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.509480,1090.000000,3.412237,0.560131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.509480,1090.000000,3.412237,0.308518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.509480,1090.000000,2.200506,3846.345403,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.509480,1090.000000,2.200506,8.234477,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
