ev,pe,evr / pm,0.017,17.395,28.334,44.624,65.172,102.544,187.352
448.000000,28.795570,119.891,413.000000,340.000000,286.000000,225.000000,162.000000,109.000000,45.000000
448.000000,28.795570,8.2725,361.000000,290.000000,236.000000,175.000000,118.000000,74.000000,32.000000
448.000000,28.795570,5.7835,323.000000,254.000000,200.000000,141.000000,91.000000,55.000000,22.000000
448.000000,28.795570,4.2915,274.000000,206.000000,153.000000,102.000000,69.000000,43.000000,19.000000
448.000000,28.795570,3.046,214.000000,152.000000,107.000000,67.000000,44.000000,28.000000,13.000000
448.000000,28.795570,2.0415,153.000000,99.000000,69.000000,41.000000,27.000000,18.000000,7.000000
448.000000,28.795570,1.29562,74.000000,39.000000,24.000000,9.000000,0.000000,0.000000,0.000000
448.000000,22.491790,119.891,310.000000,258.000000,217.000000,172.000000,126.000000,86.000000,41.000000
448.000000,22.491790,8.2725,268.000000,218.000000,177.000000,132.000000,91.000000,57.000000,29.000000
448.000000,22.491790,5.7835,237.000000,189.000000,148.000000,105.000000,69.000000,41.000000,21.000000
448.000000,22.491790,4.2915,201.000000,153.000000,113.000000,78.000000,54.000000,34.000000,19.000000
448.000000,22.491790,3.046,163.000000,116.000000,82.000000,53.000000,33.000000,22.000000,13.000000
448.000000,22.491790,2.0415,124.000000,83.000000,57.000000,34.000000,20.000000,14.000000,7.000000
448.000000,22.491790,1.29562,61.000000,34.000000,20.000000,8.000000,0.000000,0.000000,0.000000
448.000000,17.079630,119.891,207.000000,173.000000,142.000000,116.000000,89.000000,61.000000,30.000000
448.000000,17.079630,8.2725,178.000000,145.000000,114.000000,88.000000,64.000000,39.000000,22.000000
448.000000,17.079630,5.7835,155.000000,124.000000,93.000000,67.000000,46.000000,25.000000,15.000000
448.000000,17.079630,4.2915,139.000000,108.000000,78.000000,53.000000,37.000000,22.000000,13.000000
448.000000,17.079630,3.046,113.000000,83.000000,57.000000,36.000000,21.000000,13.000000,8.000000
448.000000,17.079630,2.0415,91.000000,64.000000,43.000000,24.000000,13.000000,9.000000,0.000000
448.000000,17.079630,1.29562,50.000000,30.000000,18.000000,7.000000,0.000000,0.000000,0.000000
448.000000,12.035210,119.891,104.000000,85.000000,74.000000,59.000000,43.000000,30.000000,17.000000
448.000000,12.035210,8.2725,92.000000,74.000000,63.000000,48.000000,34.000000,22.000000,14.000000
448.000000,12.035210,5.7835,76.000000,59.000000,48.000000,33.000000,21.000000,11.000000,8.000000
448.000000,12.035210,4.2915,68.000000,51.000000,40.000000,26.000000,18.000000,10.000000,7.000000
448.000000,12.035210,3.046,55.000000,39.000000,28.000000,17.000000,9.000000,0.000000,0.000000
448.000000,12.035210,2.0415,42.000000,28.000000,21.000000,11.000000,0.000000,0.000000,0.000000
448.000000,12.035210,1.29562,28.000000,16.000000,10.000000,0.000000,0.000000,0.000000,0.000000
19273.000000,9153.073430,119.891,413.000000,336.000000,290.000000,248.000000,181.000000,130.000000,70.000000
19273.000000,9153.073430,8.2725,295.000000,227.000000,188.000000,153.000000,99.000000,65.000000,31.000000
19273.000000,9153.073430,5.7835,230.000000,169.000000,133.000000,102.000000,58.000000,37.000000,15.000000
19273.000000,9153.073430,4.2915,162.000000,110.000000,81.000000,60.000000,36.000000,22.000000,11.000000
19273.000000,9153.073430,3.046,112.000000,69.000000,51.000000,38.000000,22.000000,11.000000,7.000000
19273.000000,9153.073430,2.0415,76.000000,44.000000,34.000000,26.000000,15.000000,8.000000,0.000000
19273.000000,9153.073430,1.29562,31.000000,14.000000,8.000000,0.000000,0.000000,0.000000,0.000000
19273.000000,55.450750,119.891,309.000000,267.000000,238.000000,203.000000,145.000000,104.000000,53.000000
19273.000000,55.450750,8.2725,242.000000,204.000000,176.000000,143.000000,92.000000,61.000000,30.000000
19273.000000,55.450750,5.7835,189.000000,153.000000,126.000000,95.000000,54.000000,34.000000,14.000000
19273.000000,55.450750,4.2915,134.000000,99.000000,77.000000,56.000000,34.000000,21.000000,10.000000
19273.000000,55.450750,3.046,96.000000,65.000000,49.000000,36.000000,21.000000,11.000000,7.000000
19273.000000,55.450750,2.0415,66.000000,43.000000,34.000000,26.000000,15.000000,8.000000,0.000000
19273.000000,55.450750,1.29562,27.000000,14.000000,8.000000,0.000000,0.000000,0.000000,0.000000
19273.000000,37.384390,119.891,259.000000,225.000000,202.000000,170.000000,116.000000,85.000000,42.000000
19273.000000,37.384390,8.2725,215.000000,183.000000,160.000000,129.000000,81.000000,55.000000,28.000000
19273.000000,37.384390,5.7835,174.000000,142.000000,119.000000,89.000000,49.000000,30.000000,12.000000
19273.000000,37.384390,4.2915,124.000000,93.000000,72.000000,52.000000,31.000000,18.000000,9.000000
19273.000000,37.384390,3.046,90.000000,63.000000,47.000000,34.000000,20.000000,10.000000,7.000000
19273.000000,37.384390,2.0415,64.000000,42.000000,33.000000,25.000000,15.000000,8.000000,0.000000
19273.000000,37.384390,1.29562,26.000000,13.000000,7.000000,0.000000,0.000000,0.000000,0.000000
19273.000000,28.795570,119.891,203.000000,175.000000,157.000000,135.000000,95.000000,67.000000,30.000000
19273.000000,28.795570,8.2725,171.000000,144.000000,126.000000,104.000000,68.000000,44.000000,20.000000
19273.000000,28.795570,5.7835,145.000000,118.000000,100.000000,79.000000,46.000000,28.000000,12.000000
19273.000000,28.795570,4.2915,107.000000,81.000000,64.000000,48.000000,30.000000,18.000000,9.000000
19273.000000,28.795570,3.046,77.000000,55.000000,43.000000,32.000000,20.000000,10.000000,7.000000
19273.000000,28.795570,2.0415,58.000000,40.000000,32.000000,24.000000,15.000000,8.000000,0.000000
19273.000000,28.795570,1.29562,22.000000,12.000000,7.000000,0.000000,0.000000,0.000000,0.000000
19273.000000,22.491790,119.891,156.000000,136.000000,122.000000,105.000000,76.000000,55.000000,27.000000
19273.000000,22.491790,8.2725,127.000000,108.000000,94.000000,77.000000,51.000000,33.000000,17.000000
19273.000000,22.491790,5.7835,106.000000,87.000000,73.000000,57.000000,33.000000,20.000000,11.000000
19273.000000,22.491790,4.2915,80.000000,61.000000,48.000000,37.000000,24.000000,15.000000,9.000000
19273.000000,22.491790,3.046,62.000000,44.000000,34.000000,26.000000,15.000000,8.000000,7.000000
19273.000000,22.491790,2.0415,47.000000,33.000000,26.000000,20.000000,11.000000,0.000000,0.000000
19273.000000,22.491790,1.29562,18.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19273.000000,17.079630,119.891,101.000000,88.000000,79.000000,70.000000,52.000000,39.000000,20.000000
19273.000000,17.079630,8.2725,82.000000,69.000000,60.000000,51.000000,35.000000,24.000000,14.000000
19273.000000,17.079630,5.7835,66.000000,53.000000,44.000000,35.000000,21.000000,13.000000,9.000000
19273.000000,17.079630,4.2915,55.000000,42.000000,34.000000,25.000000,15.000000,10.000000,7.000000
19273.000000,17.079630,3.046,43.000000,31.000000,24.000000,18.000000,9.000000,0.000000,0.000000
19273.000000,17.079630,2.0415,33.000000,24.000000,19.000000,14.000000,7.000000,0.000000,0.000000
19273.000000,17.079630,1.29562,15.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19273.000000,12.035210,119.891,53.000000,48.000000,44.000000,40.000000,28.000000,20.000000,11.000000
19273.000000,12.035210,8.2725,45.000000,40.000000,36.000000,32.000000,22.000000,15.000000,9.000000
19273.000000,12.035210,5.7835,34.000000,29.000000,25.000000,21.000000,12.000000,7.000000,0.000000
19273.000000,12.035210,4.2915,27.000000,22.000000,18.000000,14.000000,9.000000,0.000000,0.000000
19273.000000,12.035210,3.046,21.000000,17.000000,13.000000,11.000000,0.000000,0.000000,0.000000
19273.000000,12.035210,2.0415,16.000000,14.000000,12.000000,10.000000,0.000000,0.000000,0.000000
19273.000000,12.035210,1.29562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44676.000000,9153.073430,119.891,207.000000,166.000000,143.000000,123.000000,90.000000,69.000000,41.000000
44676.000000,9153.073430,8.2725,147.000000,112.000000,93.000000,77.000000,51.000000,33.000000,18.000000
44676.000000,9153.073430,5.7835,108.000000,77.000000,60.000000,46.000000,26.000000,17.000000,7.000000
44676.000000,9153.073430,4.2915,70.000000,44.000000,30.000000,21.000000,13.000000,8.000000,0.000000
44676.000000,9153.073430,3.046,46.000000,22.000000,14.000000,11.000000,0.000000,0.000000,0.000000
44676.000000,9153.073430,2.0415,31.000000,14.000000,10.000000,7.000000,0.000000,0.000000,0.000000
44676.000000,9153.073430,1.29562,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44676.000000,55.450750,119.891,150.000000,128.000000,114.000000,97.000000,69.000000,50.000000,29.000000
44676.000000,55.450750,8.2725,122.000000,102.000000,88.000000,73.000000,49.000000,31.000000,18.000000
44676.000000,55.450750,5.7835,90.000000,71.000000,57.000000,43.000000,25.000000,16.000000,7.000000
44676.000000,55.450750,4.2915,60.000000,41.000000,29.000000,20.000000,13.000000,8.000000,0.000000
44676.000000,55.450750,3.046,40.000000,22.000000,14.000000,11.000000,0.000000,0.000000,0.000000
44676.000000,55.450750,2.0415,28.000000,14.000000,10.000000,7.000000,0.000000,0.000000,0.000000
44676.000000,55.450750,1.29562,14.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44676.000000,37.384390,119.891,127.000000,110.000000,99.000000,84.000000,58.000000,42.000000,24.000000
44676.000000,37.384390,8.2725,106.000000,90.000000,79.000000,65.000000,43.000000,28.000000,17.000000
44676.000000,37.384390,5.7835,80.000000,64.000000,53.000000,40.000000,23.000000,15.000000,0.000000
44676.000000,37.384390,4.2915,53.000000,37.000000,26.000000,18.000000,12.000000,7.000000,0.000000
44676.000000,37.384390,3.046,36.000000,21.000000,13.000000,10.000000,0.000000,0.000000,0.000000
44676.000000,37.384390,2.0415,27.000000,13.000000,9.000000,0.000000,0.000000,0.000000,0.000000
44676.000000,37.384390,1.29562,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44676.000000,28.795570,119.891,97.000000,84.000000,74.000000,63.000000,45.000000,32.000000,16.000000
44676.000000,28.795570,8.2725,83.000000,70.000000,60.000000,49.000000,34.000000,21.000000,11.000000
44676.000000,28.795570,5.7835,68.000000,55.000000,45.000000,35.000000,21.000000,14.000000,0.000000
44676.000000,28.795570,4.2915,47.000000,34.000000,24.000000,17.000000,11.000000,7.000000,0.000000
44676.000000,28.795570,3.046,32.000000,20.000000,13.000000,10.000000,0.000000,0.000000,0.000000
44676.000000,28.795570,2.0415,25.000000,13.000000,9.000000,0.000000,0.000000,0.000000,0.000000
44676.000000,28.795570,1.29562,11.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44676.000000,22.491790,119.891,73.000000,63.000000,55.000000,46.000000,34.000000,25.000000,13.000000
44676.000000,22.491790,8.2725,60.000000,50.000000,42.000000,33.000000,23.000000,14.000000,8.000000
44676.000000,22.491790,5.7835,49.000000,39.000000,31.000000,23.000000,13.000000,9.000000,0.000000
44676.000000,22.491790,4.2915,36.000000,26.000000,18.000000,13.000000,9.000000,0.000000,0.000000
44676.000000,22.491790,3.046,26.000000,16.000000,10.000000,7.000000,0.000000,0.000000,0.000000
44676.000000,22.491790,2.0415,22.000000,12.000000,8.000000,0.000000,0.000000,0.000000,0.000000
44676.000000,22.491790,1.29562,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44676.000000,17.079630,119.891,46.000000,39.000000,36.000000,31.000000,25.000000,20.000000,9.000000
44676.000000,17.079630,8.2725,36.000000,29.000000,26.000000,21.000000,16.000000,11.000000,0.000000
44676.000000,17.079630,5.7835,28.000000,21.000000,18.000000,13.000000,8.000000,0.000000,0.000000
44676.000000,17.079630,4.2915,23.000000,16.000000,13.000000,8.000000,0.000000,0.000000,0.000000
44676.000000,17.079630,3.046,16.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44676.000000,17.079630,2.0415,14.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44676.000000,17.079630,1.29562,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44676.000000,12.035210,119.891,19.000000,17.000000,16.000000,15.000000,11.000000,9.000000,0.000000
44676.000000,12.035210,8.2725,16.000000,14.000000,13.000000,12.000000,9.000000,7.000000,0.000000
44676.000000,12.035210,5.7835,9.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44676.000000,12.035210,4.2915,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44676.000000,12.035210,3.046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44676.000000,12.035210,2.0415,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44676.000000,12.035210,1.29562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
