pi,ev,pe,evr / pm,0.01247,11.8604,20.9385,35.3421,59.17216,97.10906,172.20096,368.93309
0.093864,3.000000,29046.813085,2.498594,478.000000,291.000000,230.000000,169.000000,130.000000,101.000000,68.000000,32.000000
0.093864,3.000000,29046.813085,1.593250,333.000000,177.000000,132.000000,93.000000,72.000000,57.000000,42.000000,20.000000
0.093864,3.000000,29046.813085,0.887875,173.000000,79.000000,61.000000,44.000000,38.000000,28.000000,21.000000,11.000000
0.093864,3.000000,58.637311,9189326.337182,766.000000,592.000000,500.000000,423.000000,351.000000,266.000000,178.000000,91.000000
0.093864,3.000000,58.637311,10.544250,703.000000,533.000000,442.000000,366.000000,299.000000,222.000000,144.000000,70.000000
0.093864,3.000000,58.637311,5.741125,611.000000,445.000000,360.000000,289.000000,231.000000,173.000000,116.000000,57.000000
0.093864,3.000000,58.637311,3.698500,512.000000,358.000000,283.000000,223.000000,174.000000,135.000000,92.000000,45.000000
0.093864,3.000000,58.637311,2.498594,416.000000,274.000000,216.000000,159.000000,125.000000,97.000000,64.000000,28.000000
0.093864,3.000000,58.637311,1.593250,294.000000,168.000000,124.000000,88.000000,69.000000,54.000000,39.000000,17.000000
0.093864,3.000000,58.637311,0.887875,152.000000,76.000000,58.000000,42.000000,36.000000,26.000000,19.000000,9.000000
0.093864,3.000000,38.376123,9189326.337182,664.000000,525.000000,447.000000,376.000000,313.000000,242.000000,160.000000,85.000000
0.093864,3.000000,38.376123,10.544250,613.000000,477.000000,399.000000,329.000000,271.000000,206.000000,132.000000,68.000000
0.093864,3.000000,38.376123,5.741125,546.000000,413.000000,339.000000,272.000000,218.000000,166.000000,110.000000,55.000000
0.093864,3.000000,38.376123,3.698500,465.000000,339.000000,272.000000,213.000000,168.000000,132.000000,90.000000,44.000000
0.093864,3.000000,38.376123,2.498594,382.000000,265.000000,210.000000,153.000000,120.000000,94.000000,62.000000,27.000000
0.093864,3.000000,38.376123,1.593250,271.000000,164.000000,121.000000,85.000000,66.000000,52.000000,38.000000,17.000000
0.093864,3.000000,38.376123,0.887875,144.000000,75.000000,57.000000,41.000000,35.000000,25.000000,19.000000,9.000000
0.093864,3.000000,28.760995,9189326.337182,553.000000,439.000000,377.000000,318.000000,263.000000,200.000000,134.000000,72.000000
0.093864,3.000000,28.760995,10.544250,511.000000,399.000000,337.000000,279.000000,229.000000,170.000000,110.000000,57.000000
0.093864,3.000000,28.760995,5.741125,463.000000,352.000000,292.000000,236.000000,189.000000,142.000000,94.000000,48.000000
0.093864,3.000000,28.760995,3.698500,406.000000,298.000000,243.000000,191.000000,150.000000,117.000000,78.000000,41.000000
0.093864,3.000000,28.760995,2.498594,337.000000,235.000000,189.000000,139.000000,108.000000,84.000000,55.000000,25.000000
0.093864,3.000000,28.760995,1.593250,241.000000,147.000000,112.000000,80.000000,61.000000,49.000000,35.000000,16.000000
0.093864,3.000000,28.760995,0.887875,124.000000,64.000000,51.000000,37.000000,31.000000,23.000000,17.000000,9.000000
0.093864,3.000000,22.834895,9189326.337182,454.000000,362.000000,308.000000,253.000000,213.000000,157.000000,101.000000,57.000000
0.093864,3.000000,22.834895,10.544250,417.000000,326.000000,272.000000,218.000000,182.000000,130.000000,80.000000,43.000000
0.093864,3.000000,22.834895,5.741125,376.000000,286.000000,233.000000,181.000000,146.000000,106.000000,65.000000,34.000000
0.093864,3.000000,22.834895,3.698500,336.000000,248.000000,199.000000,150.000000,119.000000,90.000000,57.000000,30.000000
0.093864,3.000000,22.834895,2.498594,285.000000,202.000000,160.000000,113.000000,89.000000,66.000000,41.000000,18.000000
0.093864,3.000000,22.834895,1.593250,212.000000,134.000000,100.000000,70.000000,54.000000,42.000000,29.000000,13.000000
0.093864,3.000000,22.834895,0.887875,113.000000,58.000000,45.000000,31.000000,26.000000,18.000000,13.000000,0.000000
0.093864,3.000000,18.253393,9189326.337182,357.000000,284.000000,239.000000,195.000000,162.000000,113.000000,75.000000,37.000000
0.093864,3.000000,18.253393,10.544250,327.000000,255.000000,210.000000,167.000000,138.000000,93.000000,60.000000,28.000000
0.093864,3.000000,18.253393,5.741125,294.000000,222.000000,178.000000,136.000000,108.000000,71.000000,46.000000,20.000000
0.093864,3.000000,18.253393,3.698500,261.000000,190.000000,150.000000,111.000000,86.000000,60.000000,41.000000,18.000000
0.093864,3.000000,18.253393,2.498594,224.000000,156.000000,122.000000,85.000000,66.000000,45.000000,30.000000,10.000000
0.093864,3.000000,18.253393,1.593250,169.000000,105.000000,76.000000,52.000000,39.000000,28.000000,20.000000,7.000000
0.093864,3.000000,18.253393,0.887875,89.000000,43.000000,32.000000,21.000000,17.000000,10.000000,8.000000,0.000000
0.093864,3.000000,13.324914,9189326.337182,251.000000,198.000000,166.000000,142.000000,118.000000,80.000000,54.000000,25.000000
0.093864,3.000000,13.324914,10.544250,230.000000,178.000000,146.000000,122.000000,100.000000,65.000000,41.000000,17.000000
0.093864,3.000000,13.324914,5.741125,209.000000,157.000000,125.000000,101.000000,79.000000,50.000000,33.000000,13.000000
0.093864,3.000000,13.324914,3.698500,189.000000,137.000000,107.000000,85.000000,65.000000,43.000000,30.000000,11.000000
0.093864,3.000000,13.324914,2.498594,167.000000,117.000000,92.000000,70.000000,54.000000,36.000000,24.000000,7.000000
0.093864,3.000000,13.324914,1.593250,127.000000,81.000000,58.000000,44.000000,32.000000,22.000000,16.000000,0.000000
0.093864,3.000000,13.324914,0.887875,67.000000,32.000000,24.000000,16.000000,12.000000,0.000000,0.000000,0.000000
0.093864,3.000000,8.279930,9189326.337182,122.000000,100.000000,83.000000,70.000000,56.000000,33.000000,22.000000,11.000000
0.093864,3.000000,8.279930,10.544250,118.000000,96.000000,79.000000,66.000000,53.000000,31.000000,20.000000,10.000000
0.093864,3.000000,8.279930,5.741125,106.000000,84.000000,67.000000,54.000000,41.000000,23.000000,15.000000,7.000000
0.093864,3.000000,8.279930,3.698500,94.000000,72.000000,56.000000,44.000000,33.000000,19.000000,13.000000,0.000000
0.093864,3.000000,8.279930,2.498594,83.000000,62.000000,48.000000,36.000000,28.000000,17.000000,11.000000,0.000000
0.093864,3.000000,8.279930,1.593250,66.000000,48.000000,36.000000,27.000000,20.000000,14.000000,10.000000,0.000000
0.093864,3.000000,8.279930,0.887875,33.000000,18.000000,13.000000,7.000000,0.000000,0.000000,0.000000,0.000000
0.093864,1341.000000,29046.813085,9189326.337182,381.000000,288.000000,242.000000,202.000000,161.000000,115.000000,72.000000,31.000000
0.093864,1341.000000,29046.813085,10.544250,333.000000,248.000000,204.000000,164.000000,128.000000,89.000000,53.000000,21.000000
0.093864,1341.000000,29046.813085,5.741125,256.000000,179.000000,140.000000,105.000000,77.000000,55.000000,34.000000,12.000000
0.093864,1341.000000,29046.813085,3.698500,191.000000,128.000000,96.000000,70.000000,47.000000,35.000000,22.000000,7.000000
0.093864,1341.000000,29046.813085,2.498594,154.000000,99.000000,76.000000,52.000000,35.000000,26.000000,18.000000,0.000000
0.093864,1341.000000,29046.813085,1.593250,94.000000,53.000000,36.000000,24.000000,17.000000,14.000000,12.000000,0.000000
0.093864,1341.000000,29046.813085,0.887875,40.000000,17.000000,12.000000,7.000000,0.000000,0.000000,0.000000,0.000000
0.093864,1341.000000,58.637311,9189326.337182,300.000000,245.000000,205.000000,169.000000,138.000000,102.000000,62.000000,25.000000
0.093864,1341.000000,58.637311,10.544250,274.000000,220.000000,181.000000,145.000000,116.000000,84.000000,48.000000,18.000000
0.093864,1341.000000,58.637311,5.741125,215.000000,164.000000,128.000000,96.000000,72.000000,53.000000,32.000000,10.000000
0.093864,1341.000000,58.637311,3.698500,166.000000,121.000000,91.000000,65.000000,44.000000,33.000000,20.000000,0.000000
0.093864,1341.000000,58.637311,2.498594,138.000000,94.000000,72.000000,48.000000,33.000000,24.000000,16.000000,0.000000
0.093864,1341.000000,58.637311,1.593250,85.000000,49.000000,33.000000,21.000000,15.000000,12.000000,10.000000,0.000000
0.093864,1341.000000,58.637311,0.887875,37.000000,16.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,1341.000000,38.376123,9189326.337182,255.000000,208.000000,176.000000,145.000000,117.000000,88.000000,50.000000,23.000000
0.093864,1341.000000,38.376123,10.544250,236.000000,190.000000,158.000000,127.000000,101.000000,75.000000,40.000000,18.000000
0.093864,1341.000000,38.376123,5.741125,192.000000,149.000000,119.000000,90.000000,67.000000,50.000000,29.000000,10.000000
0.093864,1341.000000,38.376123,3.698500,157.000000,117.000000,90.000000,64.000000,44.000000,33.000000,20.000000,0.000000
0.093864,1341.000000,38.376123,2.498594,131.000000,92.000000,72.000000,48.000000,33.000000,24.000000,16.000000,0.000000
0.093864,1341.000000,38.376123,1.593250,82.000000,49.000000,33.000000,21.000000,15.000000,12.000000,10.000000,0.000000
0.093864,1341.000000,38.376123,0.887875,35.000000,16.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,1341.000000,28.760995,9189326.337182,204.000000,170.000000,144.000000,120.000000,95.000000,68.000000,40.000000,19.000000
0.093864,1341.000000,28.760995,10.544250,189.000000,155.000000,129.000000,105.000000,82.000000,57.000000,31.000000,14.000000
0.093864,1341.000000,28.760995,5.741125,157.000000,124.000000,99.000000,76.000000,55.000000,38.000000,22.000000,7.000000
0.093864,1341.000000,28.760995,3.698500,135.000000,103.000000,79.000000,57.000000,38.000000,27.000000,16.000000,0.000000
0.093864,1341.000000,28.760995,2.498594,114.000000,82.000000,63.000000,43.000000,28.000000,19.000000,13.000000,0.000000
0.093864,1341.000000,28.760995,1.593250,72.000000,44.000000,29.000000,20.000000,14.000000,11.000000,9.000000,0.000000
0.093864,1341.000000,28.760995,0.887875,28.000000,12.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,1341.000000,22.834895,9189326.337182,172.000000,146.000000,123.000000,102.000000,84.000000,59.000000,34.000000,17.000000
0.093864,1341.000000,22.834895,10.544250,160.000000,134.000000,111.000000,90.000000,73.000000,50.000000,27.000000,12.000000
0.093864,1341.000000,22.834895,5.741125,132.000000,107.000000,84.000000,64.000000,48.000000,33.000000,18.000000,0.000000
0.093864,1341.000000,22.834895,3.698500,116.000000,91.000000,69.000000,49.000000,34.000000,24.000000,14.000000,0.000000
0.093864,1341.000000,22.834895,2.498594,99.000000,74.000000,57.000000,39.000000,27.000000,18.000000,12.000000,0.000000
0.093864,1341.000000,22.834895,1.593250,62.000000,40.000000,26.000000,18.000000,13.000000,10.000000,8.000000,0.000000
0.093864,1341.000000,22.834895,0.887875,26.000000,12.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,1341.000000,18.253393,9189326.337182,141.000000,121.000000,101.000000,89.000000,73.000000,51.000000,31.000000,15.000000
0.093864,1341.000000,18.253393,10.544250,130.000000,110.000000,90.000000,78.000000,63.000000,43.000000,25.000000,11.000000
0.093864,1341.000000,18.253393,5.741125,109.000000,89.000000,69.000000,57.000000,43.000000,28.000000,17.000000,0.000000
0.093864,1341.000000,18.253393,3.698500,94.000000,74.000000,55.000000,43.000000,30.000000,20.000000,13.000000,0.000000
0.093864,1341.000000,18.253393,2.498594,80.000000,60.000000,46.000000,36.000000,25.000000,16.000000,11.000000,0.000000
0.093864,1341.000000,18.253393,1.593250,52.000000,34.000000,20.000000,16.000000,11.000000,8.000000,7.000000,0.000000
0.093864,1341.000000,18.253393,0.887875,21.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,1341.000000,13.324914,9189326.337182,99.000000,86.000000,72.000000,67.000000,57.000000,38.000000,23.000000,10.000000
0.093864,1341.000000,13.324914,10.544250,92.000000,79.000000,65.000000,60.000000,50.000000,32.000000,18.000000,7.000000
0.093864,1341.000000,13.324914,5.741125,78.000000,65.000000,51.000000,46.000000,36.000000,22.000000,15.000000,0.000000
0.093864,1341.000000,13.324914,3.698500,68.000000,55.000000,41.000000,36.000000,27.000000,18.000000,13.000000,0.000000
0.093864,1341.000000,13.324914,2.498594,59.000000,46.000000,36.000000,31.000000,23.000000,15.000000,11.000000,0.000000
0.093864,1341.000000,13.324914,1.593250,37.000000,26.000000,16.000000,15.000000,11.000000,8.000000,7.000000,0.000000
0.093864,1341.000000,13.324914,0.887875,16.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,1341.000000,8.279930,9189326.337182,47.000000,40.000000,33.000000,32.000000,27.000000,15.000000,11.000000,0.000000
0.093864,1341.000000,8.279930,10.544250,45.000000,38.000000,31.000000,30.000000,25.000000,14.000000,10.000000,0.000000
0.093864,1341.000000,8.279930,5.741125,38.000000,31.000000,24.000000,23.000000,18.000000,10.000000,9.000000,0.000000
0.093864,1341.000000,8.279930,3.698500,32.000000,25.000000,18.000000,17.000000,13.000000,8.000000,8.000000,0.000000
0.093864,1341.000000,8.279930,2.498594,27.000000,20.000000,15.000000,14.000000,11.000000,7.000000,7.000000,0.000000
0.093864,1341.000000,8.279930,1.593250,20.000000,14.000000,9.000000,9.000000,7.000000,0.000000,0.000000,0.000000
0.093864,1341.000000,8.279930,0.887875,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,4365.000000,29046.813085,9189326.337182,205.000000,167.000000,138.000000,115.000000,88.000000,59.000000,36.000000,18.000000
0.093864,4365.000000,29046.813085,10.544250,178.000000,143.000000,115.000000,92.000000,67.000000,44.000000,26.000000,13.000000
0.093864,4365.000000,29046.813085,5.741125,134.000000,102.000000,76.000000,57.000000,40.000000,28.000000,17.000000,0.000000
0.093864,4365.000000,29046.813085,3.698500,101.000000,75.000000,54.000000,39.000000,24.000000,19.000000,13.000000,0.000000
0.093864,4365.000000,29046.813085,2.498594,80.000000,57.000000,42.000000,28.000000,18.000000,14.000000,12.000000,0.000000
0.093864,4365.000000,29046.813085,1.593250,47.000000,31.000000,20.000000,15.000000,12.000000,10.000000,10.000000,0.000000
0.093864,4365.000000,29046.813085,0.887875,17.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,4365.000000,58.637311,9189326.337182,161.000000,141.000000,116.000000,95.000000,75.000000,53.000000,32.000000,15.000000
0.093864,4365.000000,58.637311,10.544250,146.000000,126.000000,101.000000,80.000000,61.000000,42.000000,24.000000,11.000000
0.093864,4365.000000,58.637311,5.741125,111.000000,92.000000,69.000000,51.000000,37.000000,26.000000,15.000000,0.000000
0.093864,4365.000000,58.637311,3.698500,85.000000,69.000000,50.000000,35.000000,22.000000,17.000000,11.000000,0.000000
0.093864,4365.000000,58.637311,2.498594,68.000000,52.000000,38.000000,24.000000,16.000000,12.000000,10.000000,0.000000
0.093864,4365.000000,58.637311,1.593250,39.000000,27.000000,17.000000,12.000000,10.000000,8.000000,8.000000,0.000000
0.093864,4365.000000,58.637311,0.887875,14.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,4365.000000,38.376123,9189326.337182,132.000000,116.000000,96.000000,79.000000,62.000000,45.000000,25.000000,13.000000
0.093864,4365.000000,38.376123,10.544250,122.000000,106.000000,86.000000,69.000000,53.000000,39.000000,21.000000,11.000000
0.093864,4365.000000,38.376123,5.741125,97.000000,82.000000,63.000000,47.000000,34.000000,25.000000,14.000000,0.000000
0.093864,4365.000000,38.376123,3.698500,80.000000,66.000000,49.000000,34.000000,22.000000,17.000000,11.000000,0.000000
0.093864,4365.000000,38.376123,2.498594,65.000000,51.000000,38.000000,24.000000,16.000000,12.000000,10.000000,0.000000
0.093864,4365.000000,38.376123,1.593250,38.000000,27.000000,17.000000,12.000000,10.000000,8.000000,8.000000,0.000000
0.093864,4365.000000,38.376123,0.887875,13.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,4365.000000,28.760995,9189326.337182,105.000000,94.000000,79.000000,64.000000,50.000000,35.000000,19.000000,10.000000
0.093864,4365.000000,28.760995,10.544250,98.000000,87.000000,72.000000,57.000000,44.000000,31.000000,16.000000,8.000000
0.093864,4365.000000,28.760995,5.741125,79.000000,69.000000,54.000000,40.000000,29.000000,20.000000,10.000000,0.000000
0.093864,4365.000000,28.760995,3.698500,69.000000,59.000000,44.000000,31.000000,20.000000,15.000000,9.000000,0.000000
0.093864,4365.000000,28.760995,2.498594,56.000000,46.000000,34.000000,22.000000,14.000000,10.000000,8.000000,0.000000
0.093864,4365.000000,28.760995,1.593250,33.000000,24.000000,15.000000,11.000000,9.000000,7.000000,7.000000,0.000000
0.093864,4365.000000,28.760995,0.887875,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,4365.000000,22.834895,9189326.337182,91.000000,81.000000,67.000000,54.000000,45.000000,31.000000,16.000000,9.000000
0.093864,4365.000000,22.834895,10.544250,86.000000,76.000000,62.000000,49.000000,40.000000,28.000000,14.000000,7.000000
0.093864,4365.000000,22.834895,5.741125,68.000000,59.000000,45.000000,33.000000,25.000000,17.000000,8.000000,0.000000
0.093864,4365.000000,22.834895,3.698500,60.000000,51.000000,37.000000,25.000000,17.000000,12.000000,7.000000,0.000000
0.093864,4365.000000,22.834895,2.498594,50.000000,41.000000,30.000000,19.000000,13.000000,9.000000,7.000000,0.000000
0.093864,4365.000000,22.834895,1.593250,30.000000,22.000000,13.000000,9.000000,8.000000,0.000000,0.000000,0.000000
0.093864,4365.000000,22.834895,0.887875,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,4365.000000,18.253393,9189326.337182,76.000000,68.000000,56.000000,48.000000,40.000000,27.000000,14.000000,8.000000
0.093864,4365.000000,18.253393,10.544250,71.000000,63.000000,51.000000,43.000000,35.000000,24.000000,12.000000,0.000000
0.093864,4365.000000,18.253393,5.741125,57.000000,49.000000,37.000000,29.000000,22.000000,14.000000,7.000000,0.000000
0.093864,4365.000000,18.253393,3.698500,50.000000,42.000000,30.000000,22.000000,15.000000,10.000000,0.000000,0.000000
0.093864,4365.000000,18.253393,2.498594,42.000000,34.000000,25.000000,18.000000,12.000000,8.000000,0.000000,0.000000
0.093864,4365.000000,18.253393,1.593250,26.000000,19.000000,10.000000,8.000000,7.000000,0.000000,0.000000,0.000000
0.093864,4365.000000,18.253393,0.887875,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,4365.000000,13.324914,9189326.337182,50.000000,44.000000,35.000000,32.000000,28.000000,18.000000,9.000000,0.000000
0.093864,4365.000000,13.324914,10.544250,47.000000,41.000000,32.000000,29.000000,25.000000,16.000000,8.000000,0.000000
0.093864,4365.000000,13.324914,5.741125,38.000000,32.000000,23.000000,20.000000,16.000000,9.000000,0.000000,0.000000
0.093864,4365.000000,13.324914,3.698500,34.000000,28.000000,19.000000,16.000000,12.000000,8.000000,0.000000,0.000000
0.093864,4365.000000,13.324914,2.498594,30.000000,24.000000,17.000000,14.000000,10.000000,7.000000,0.000000,0.000000
0.093864,4365.000000,13.324914,1.593250,19.000000,14.000000,7.000000,7.000000,7.000000,0.000000,0.000000,0.000000
0.093864,4365.000000,13.324914,0.887875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,4365.000000,8.279930,9189326.337182,22.000000,18.000000,13.000000,13.000000,12.000000,0.000000,0.000000,0.000000
0.093864,4365.000000,8.279930,10.544250,21.000000,17.000000,12.000000,12.000000,11.000000,0.000000,0.000000,0.000000
0.093864,4365.000000,8.279930,5.741125,17.000000,13.000000,8.000000,8.000000,7.000000,0.000000,0.000000,0.000000
0.093864,4365.000000,8.279930,3.698500,16.000000,12.000000,7.000000,7.000000,0.000000,0.000000,0.000000,0.000000
0.093864,4365.000000,8.279930,2.498594,14.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,4365.000000,8.279930,1.593250,11.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,4365.000000,8.279930,0.887875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17190.000000,29046.813085,9189326.337182,77.000000,67.000000,59.000000,48.000000,37.000000,26.000000,17.000000,8.000000
0.093864,17190.000000,29046.813085,10.544250,64.000000,56.000000,48.000000,37.000000,26.000000,20.000000,12.000000,0.000000
0.093864,17190.000000,29046.813085,5.741125,44.000000,37.000000,30.000000,20.000000,13.000000,10.000000,7.000000,0.000000
0.093864,17190.000000,29046.813085,3.698500,30.000000,25.000000,20.000000,13.000000,7.000000,0.000000,0.000000,0.000000
0.093864,17190.000000,29046.813085,2.498594,25.000000,20.000000,17.000000,11.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17190.000000,29046.813085,1.593250,12.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17190.000000,29046.813085,0.887875,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17190.000000,58.637311,9189326.337182,61.000000,56.000000,50.000000,39.000000,31.000000,25.000000,16.000000,7.000000
0.093864,17190.000000,58.637311,10.544250,54.000000,49.000000,43.000000,32.000000,24.000000,20.000000,12.000000,0.000000
0.093864,17190.000000,58.637311,5.741125,38.000000,34.000000,29.000000,19.000000,12.000000,10.000000,7.000000,0.000000
0.093864,17190.000000,58.637311,3.698500,27.000000,24.000000,20.000000,13.000000,7.000000,0.000000,0.000000,0.000000
0.093864,17190.000000,58.637311,2.498594,22.000000,19.000000,17.000000,11.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17190.000000,58.637311,1.593250,9.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17190.000000,58.637311,0.887875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17190.000000,38.376123,9189326.337182,52.000000,47.000000,43.000000,34.000000,27.000000,22.000000,14.000000,0.000000
0.093864,17190.000000,38.376123,10.544250,48.000000,43.000000,39.000000,30.000000,23.000000,20.000000,12.000000,0.000000
0.093864,17190.000000,38.376123,5.741125,34.000000,30.000000,27.000000,19.000000,12.000000,10.000000,7.000000,0.000000
0.093864,17190.000000,38.376123,3.698500,26.000000,23.000000,20.000000,13.000000,7.000000,0.000000,0.000000,0.000000
0.093864,17190.000000,38.376123,2.498594,22.000000,19.000000,17.000000,11.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17190.000000,38.376123,1.593250,9.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17190.000000,38.376123,0.887875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17190.000000,28.760995,9189326.337182,41.000000,38.000000,36.000000,28.000000,22.000000,18.000000,11.000000,0.000000
0.093864,17190.000000,28.760995,10.544250,39.000000,36.000000,34.000000,26.000000,20.000000,17.000000,10.000000,0.000000
0.093864,17190.000000,28.760995,5.741125,28.000000,26.000000,24.000000,17.000000,11.000000,9.000000,0.000000,0.000000
0.093864,17190.000000,28.760995,3.698500,22.000000,20.000000,18.000000,12.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17190.000000,28.760995,2.498594,18.000000,16.000000,15.000000,10.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17190.000000,28.760995,1.593250,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17190.000000,28.760995,0.887875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17190.000000,22.834895,9189326.337182,35.000000,32.000000,30.000000,24.000000,20.000000,16.000000,9.000000,0.000000
0.093864,17190.000000,22.834895,10.544250,34.000000,31.000000,29.000000,23.000000,19.000000,16.000000,9.000000,0.000000
0.093864,17190.000000,22.834895,5.741125,23.000000,21.000000,19.000000,14.000000,10.000000,8.000000,0.000000,0.000000
0.093864,17190.000000,22.834895,3.698500,18.000000,16.000000,14.000000,9.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17190.000000,22.834895,2.498594,16.000000,14.000000,13.000000,9.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17190.000000,22.834895,1.593250,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17190.000000,22.834895,0.887875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17190.000000,18.253393,9189326.337182,26.000000,24.000000,23.000000,21.000000,17.000000,13.000000,7.000000,0.000000
0.093864,17190.000000,18.253393,10.544250,25.000000,23.000000,22.000000,20.000000,16.000000,13.000000,7.000000,0.000000
0.093864,17190.000000,18.253393,5.741125,17.000000,15.000000,14.000000,12.000000,8.000000,0.000000,0.000000,0.000000
0.093864,17190.000000,18.253393,3.698500,13.000000,11.000000,10.000000,8.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17190.000000,18.253393,2.498594,11.000000,9.000000,9.000000,8.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17190.000000,18.253393,1.593250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17190.000000,18.253393,0.887875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17190.000000,13.324914,9189326.337182,18.000000,16.000000,15.000000,14.000000,11.000000,8.000000,0.000000,0.000000
0.093864,17190.000000,13.324914,10.544250,18.000000,16.000000,15.000000,14.000000,11.000000,8.000000,0.000000,0.000000
0.093864,17190.000000,13.324914,5.741125,13.000000,11.000000,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17190.000000,13.324914,3.698500,11.000000,9.000000,8.000000,7.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17190.000000,13.324914,2.498594,10.000000,8.000000,8.000000,7.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17190.000000,13.324914,1.593250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17190.000000,13.324914,0.887875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17190.000000,8.279930,9189326.337182,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17190.000000,8.279930,10.544250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17190.000000,8.279930,5.741125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17190.000000,8.279930,3.698500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17190.000000,8.279930,2.498594,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17190.000000,8.279930,1.593250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,17190.000000,8.279930,0.887875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.256830,3.000000,29046.813085,9189326.337182,478.000000,308.000000,263.000000,211.000000,158.000000,119.000000,83.000000,44.000000
0.256830,3.000000,29046.813085,10.544250,417.000000,267.000000,223.000000,172.000000,125.000000,90.000000,60.000000,30.000000
0.256830,3.000000,29046.813085,5.741125,349.000000,212.000000,174.000000,127.000000,86.000000,65.000000,44.000000,24.000000
0.256830,3.000000,29046.813085,3.698500,284.000000,162.000000,127.000000,92.000000,61.000000,46.000000,34.000000,20.000000
0.256830,3.000000,29046.813085,2.498594,236.000000,129.000000,102.000000,68.000000,44.000000,33.000000,22.000000,13.000000
0.256830,3.000000,29046.813085,1.593250,172.000000,82.000000,60.000000,36.000000,24.000000,18.000000,13.000000,8.000000
0.256830,3.000000,29046.813085,0.887875,90.000000,34.000000,25.000000,15.000000,13.000000,7.000000,0.000000,0.000000
0.256830,3.000000,58.637311,9189326.337182,368.000000,264.000000,224.000000,179.000000,138.000000,102.000000,71.000000,37.000000
