ev,pe,evr / pm,0.002,10.929,19.299,32.959,54.117,90.295,151.711,322.338
17604.000000,15.583720,1.50467,38.000000,20.000000,15.000000,10.000000,7.000000,0.000000,0.000000,0.000000
17604.000000,15.583720,0.87078,23.000000,11.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17604.000000,9.784390,14053.571,59.000000,51.000000,47.000000,41.000000,32.000000,18.000000,11.000000,0.000000
17604.000000,9.784390,10.81844,52.000000,44.000000,40.000000,34.000000,28.000000,14.000000,8.000000,0.000000
17604.000000,9.784390,6.54996,46.000000,38.000000,34.000000,28.000000,22.000000,12.000000,0.000000,0.000000
17604.000000,9.784390,4.58667,33.000000,25.000000,21.000000,15.000000,11.000000,0.000000,0.000000,0.000000
17604.000000,9.784390,3.40178,26.000000,18.000000,15.000000,9.000000,8.000000,0.000000,0.000000,0.000000
17604.000000,9.784390,2.29567,19.000000,12.000000,10.000000,7.000000,0.000000,0.000000,0.000000,0.000000
17604.000000,9.784390,1.50467,16.000000,9.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17604.000000,9.784390,0.87078,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
