ev,pe,evr / pm,0.185,18.788,30.567,48.934,73.345,119.076,236.148
539.000000,17.915190,5.67988,160.000000,121.000000,91.000000,60.000000,37.000000,18.000000,7.000000
539.000000,17.915190,4.243,140.000000,101.000000,72.000000,47.000000,31.000000,16.000000,7.000000
539.000000,17.915190,3.19525,118.000000,80.000000,55.000000,32.000000,19.000000,10.000000,0.000000
539.000000,17.915190,2.18775,90.000000,56.000000,38.000000,21.000000,13.000000,9.000000,0.000000
539.000000,17.915190,1.38625,47.000000,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000
539.000000,12.732020,117.586,109.000000,88.000000,74.000000,58.000000,42.000000,24.000000,9.000000
539.000000,12.732020,7.99,97.000000,76.000000,62.000000,46.000000,32.000000,16.000000,9.000000
539.000000,12.732020,5.67988,81.000000,61.000000,47.000000,31.000000,19.000000,9.000000,0.000000
539.000000,12.732020,4.243,68.000000,48.000000,35.000000,23.000000,15.000000,7.000000,0.000000
539.000000,12.732020,3.19525,56.000000,37.000000,26.000000,16.000000,9.000000,0.000000,0.000000
539.000000,12.732020,2.18775,41.000000,23.000000,17.000000,9.000000,0.000000,0.000000,0.000000
539.000000,12.732020,1.38625,27.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19740.000000,964108666.414650,117.586,429.000000,348.000000,301.000000,250.000000,181.000000,130.000000,67.000000
19740.000000,964108666.414650,7.99,309.000000,237.000000,198.000000,156.000000,102.000000,67.000000,32.000000
19740.000000,964108666.414650,5.67988,239.000000,178.000000,143.000000,105.000000,64.000000,40.000000,16.000000
19740.000000,964108666.414650,4.243,172.000000,117.000000,88.000000,61.000000,40.000000,26.000000,10.000000
19740.000000,964108666.414650,3.19525,120.000000,74.000000,55.000000,39.000000,24.000000,15.000000,0.000000
19740.000000,964108666.414650,2.18775,76.000000,44.000000,34.000000,24.000000,14.000000,10.000000,0.000000
19740.000000,964108666.414650,1.38625,32.000000,14.000000,8.000000,0.000000,0.000000,0.000000,0.000000
19740.000000,53.012500,117.586,316.000000,277.000000,248.000000,206.000000,145.000000,106.000000,55.000000
19740.000000,53.012500,7.99,252.000000,215.000000,186.000000,145.000000,96.000000,64.000000,32.000000
19740.000000,53.012500,5.67988,195.000000,160.000000,133.000000,96.000000,59.000000,38.000000,16.000000
19740.000000,53.012500,4.243,139.000000,106.000000,83.000000,57.000000,39.000000,25.000000,10.000000
19740.000000,53.012500,3.19525,100.000000,70.000000,53.000000,37.000000,23.000000,14.000000,0.000000
19740.000000,53.012500,2.18775,63.000000,42.000000,33.000000,23.000000,13.000000,9.000000,0.000000
19740.000000,53.012500,1.38625,26.000000,13.000000,7.000000,0.000000,0.000000,0.000000,0.000000
19740.000000,35.199180,117.586,267.000000,236.000000,210.000000,171.000000,117.000000,87.000000,47.000000
19740.000000,35.199180,7.99,221.000000,191.000000,165.000000,127.000000,83.000000,55.000000,28.000000
19740.000000,35.199180,5.67988,182.000000,152.000000,126.000000,91.000000,55.000000,35.000000,15.000000
19740.000000,35.199180,4.243,129.000000,100.000000,77.000000,52.000000,35.000000,22.000000,9.000000
19740.000000,35.199180,3.19525,94.000000,68.000000,51.000000,35.000000,22.000000,13.000000,0.000000
19740.000000,35.199180,2.18775,61.000000,41.000000,32.000000,22.000000,13.000000,9.000000,0.000000
19740.000000,35.199180,1.38625,25.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19740.000000,28.620430,117.586,215.000000,190.000000,169.000000,141.000000,98.000000,71.000000,33.000000
19740.000000,28.620430,7.99,181.000000,156.000000,135.000000,107.000000,70.000000,45.000000,19.000000
19740.000000,28.620430,5.67988,150.000000,125.000000,104.000000,78.000000,48.000000,30.000000,11.000000
19740.000000,28.620430,4.243,110.000000,86.000000,67.000000,47.000000,32.000000,21.000000,8.000000
19740.000000,28.620430,3.19525,78.000000,57.000000,44.000000,31.000000,20.000000,12.000000,0.000000
19740.000000,28.620430,2.18775,55.000000,38.000000,30.000000,20.000000,12.000000,8.000000,0.000000
19740.000000,28.620430,1.38625,21.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19740.000000,23.133070,117.586,169.000000,149.000000,130.000000,107.000000,78.000000,55.000000,26.000000
19740.000000,23.133070,7.99,141.000000,121.000000,102.000000,79.000000,54.000000,33.000000,14.000000
19740.000000,23.133070,5.67988,118.000000,98.000000,79.000000,58.000000,37.000000,23.000000,9.000000
19740.000000,23.133070,4.243,91.000000,72.000000,55.000000,39.000000,27.000000,17.000000,7.000000
19740.000000,23.133070,3.19525,69.000000,52.000000,40.000000,27.000000,17.000000,10.000000,0.000000
19740.000000,23.133070,2.18775,49.000000,36.000000,28.000000,18.000000,10.000000,7.000000,0.000000
19740.000000,23.133070,1.38625,18.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19740.000000,17.915190,117.586,111.000000,96.000000,87.000000,73.000000,55.000000,37.000000,18.000000
19740.000000,17.915190,7.99,87.000000,72.000000,63.000000,49.000000,34.000000,17.000000,8.000000
19740.000000,17.915190,5.67988,70.000000,55.000000,46.000000,32.000000,20.000000,10.000000,0.000000
19740.000000,17.915190,4.243,58.000000,43.000000,35.000000,23.000000,14.000000,8.000000,0.000000
19740.000000,17.915190,3.19525,48.000000,34.000000,27.000000,17.000000,9.000000,0.000000,0.000000
19740.000000,17.915190,2.18775,35.000000,24.000000,20.000000,13.000000,0.000000,0.000000,0.000000
19740.000000,17.915190,1.38625,13.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19740.000000,12.732020,117.586,58.000000,54.000000,48.000000,40.000000,31.000000,19.000000,0.000000
19740.000000,12.732020,7.99,49.000000,45.000000,39.000000,31.000000,24.000000,12.000000,0.000000
19740.000000,12.732020,5.67988,37.000000,33.000000,27.000000,19.000000,13.000000,7.000000,0.000000
19740.000000,12.732020,4.243,28.000000,24.000000,19.000000,13.000000,9.000000,0.000000,0.000000
19740.000000,12.732020,3.19525,22.000000,19.000000,14.000000,10.000000,0.000000,0.000000,0.000000
19740.000000,12.732020,2.18775,17.000000,14.000000,11.000000,8.000000,0.000000,0.000000,0.000000
19740.000000,12.732020,1.38625,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44352.000000,964108666.414650,117.586,215.000000,173.000000,152.000000,123.000000,89.000000,68.000000,37.000000
44352.000000,964108666.414650,7.99,157.000000,120.000000,102.000000,78.000000,51.000000,32.000000,19.000000
44352.000000,964108666.414650,5.67988,116.000000,86.000000,70.000000,49.000000,30.000000,18.000000,9.000000
44352.000000,964108666.414650,4.243,79.000000,51.000000,38.000000,24.000000,16.000000,10.000000,0.000000
44352.000000,964108666.414650,3.19525,52.000000,27.000000,20.000000,13.000000,8.000000,0.000000,0.000000
44352.000000,964108666.414650,2.18775,33.000000,15.000000,13.000000,7.000000,0.000000,0.000000,0.000000
44352.000000,964108666.414650,1.38625,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44352.000000,53.012500,117.586,160.000000,137.000000,124.000000,99.000000,69.000000,51.000000,31.000000
44352.000000,53.012500,7.99,131.000000,109.000000,96.000000,72.000000,48.000000,30.000000,19.000000
44352.000000,53.012500,5.67988,99.000000,78.000000,65.000000,44.000000,28.000000,17.000000,9.000000
44352.000000,53.012500,4.243,68.000000,47.000000,36.000000,22.000000,16.000000,10.000000,0.000000
44352.000000,53.012500,3.19525,46.000000,27.000000,20.000000,13.000000,8.000000,0.000000,0.000000
44352.000000,53.012500,2.18775,29.000000,15.000000,13.000000,7.000000,0.000000,0.000000,0.000000
44352.000000,53.012500,1.38625,15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44352.000000,35.199180,117.586,142.000000,123.000000,111.000000,88.000000,61.000000,44.000000,27.000000
44352.000000,35.199180,7.99,117.000000,99.000000,87.000000,65.000000,44.000000,27.000000,17.000000
44352.000000,35.199180,5.67988,91.000000,73.000000,61.000000,42.000000,27.000000,16.000000,8.000000
44352.000000,35.199180,4.243,62.000000,44.000000,33.000000,20.000000,15.000000,9.000000,0.000000
44352.000000,35.199180,3.19525,42.000000,26.000000,19.000000,12.000000,8.000000,0.000000,0.000000
44352.000000,35.199180,2.18775,28.000000,14.000000,12.000000,0.000000,0.000000,0.000000,0.000000
44352.000000,35.199180,1.38625,14.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44352.000000,28.620430,117.586,113.000000,99.000000,89.000000,72.000000,52.000000,37.000000,20.000000
44352.000000,28.620430,7.99,94.000000,80.000000,70.000000,53.000000,36.000000,21.000000,11.000000
44352.000000,28.620430,5.67988,74.000000,60.000000,50.000000,35.000000,23.000000,13.000000,0.000000
44352.000000,28.620430,4.243,53.000000,39.000000,29.000000,18.000000,13.000000,8.000000,0.000000
44352.000000,28.620430,3.19525,36.000000,24.000000,18.000000,11.000000,7.000000,0.000000,0.000000
44352.000000,28.620430,2.18775,25.000000,13.000000,11.000000,0.000000,0.000000,0.000000,0.000000
44352.000000,28.620430,1.38625,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44352.000000,23.133070,117.586,87.000000,76.000000,68.000000,53.000000,42.000000,29.000000,15.000000
44352.000000,23.133070,7.99,73.000000,62.000000,54.000000,39.000000,29.000000,16.000000,8.000000
44352.000000,23.133070,5.67988,59.000000,48.000000,40.000000,27.000000,19.000000,11.000000,0.000000
44352.000000,23.133070,4.243,44.000000,33.000000,25.000000,16.000000,12.000000,7.000000,0.000000
44352.000000,23.133070,3.19525,31.000000,22.000000,17.000000,10.000000,7.000000,0.000000,0.000000
44352.000000,23.133070,2.18775,22.000000,13.000000,11.000000,0.000000,0.000000,0.000000,0.000000
44352.000000,23.133070,1.38625,11.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44352.000000,17.915190,117.586,53.000000,45.000000,43.000000,35.000000,29.000000,18.000000,9.000000
44352.000000,17.915190,7.99,40.000000,32.000000,30.000000,22.000000,17.000000,0.000000,0.000000
44352.000000,17.915190,5.67988,31.000000,23.000000,21.000000,13.000000,9.000000,0.000000,0.000000
44352.000000,17.915190,4.243,24.000000,16.000000,14.000000,8.000000,0.000000,0.000000,0.000000
44352.000000,17.915190,3.19525,18.000000,11.000000,9.000000,0.000000,0.000000,0.000000,0.000000
44352.000000,17.915190,2.18775,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44352.000000,17.915190,1.38625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44352.000000,12.732020,117.586,28.000000,24.000000,23.000000,18.000000,18.000000,11.000000,0.000000
44352.000000,12.732020,7.99,22.000000,18.000000,17.000000,12.000000,12.000000,0.000000,0.000000
44352.000000,12.732020,5.67988,15.000000,11.000000,10.000000,0.000000,0.000000,0.000000,0.000000
44352.000000,12.732020,4.243,11.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44352.000000,12.732020,3.19525,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44352.000000,12.732020,2.18775,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44352.000000,12.732020,1.38625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
