"Maximal price_to_earnings_limit: 10000000000.0, Maximal enterprise_value_to_revenue_limit: 10000000000.0, Minimal profit_margin_limit: 0.0001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Symbol,Name,Sector,Country,sss_value,annualized_revenue,annualized_earnings,quarterized_revenue,quarterized_earnings,effective_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,pe_effective,enterprise_value_to_ebitda,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,held_percent_institutions,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,skip_reason
MS,Morgan Stanley,Financial Services,United States,7.15645E+13,44627933333,9849533333,14521600000,3675333333,6762433333,29574766667,44627933333,9849533333,14521600000,3675333333,6762433333,29574766667,-0.488,5.91116,12.29039,13.51942,12.59765,3.19933,25.19529,25.85179,0.24556,7.64692,34.80469,0.63015,2.5,4.59479,0.66665,6.95,7.645,93.35,0.0819,1.78262,1860589952,12892000256,6.92899,71000,1.74821E+11,1.74821E+11,181577.4684,1.426,-0.66982,0.0858,0.05178,0.0858,0.05178,1.09095,6.50475,0.98703,1.3089,2.53,2.53,-1910066667,5528533333,769233508.3,31.62159,384616770,10.98866,10.81275,10.9007,3.30162,USD,USD,1,1,0.35,0.35,0.35,0.35,9.00627,44.44,94.17,76.16654,22.56038,110.05851,-2.38686,1.96702,57.92355,1.10228,1.10219,1.25043,0.75096,0.05707,0.0567,1.78608,1.8078,1.11223,1.01069,0.06688,1.80694,1.45959,None
MSA,MSA Safety Incorporated,Industrials,United States,4992695293,1353781667,118726333.3,329575866.7,28853200,73789766.67,841678766.7,1353781667,118726333.3,329575866.7,28853200,73789766.67,841678766.7,5.2,5.2,59.82518,30.77338,52.56223,5.02965,52.56223,25.458,0.08578,0.21775,2.5,0.22842,2.5,0.21499,0.81362,5.56,2.86,168.93,0.01693,8.26211,39167300,112735000,2.87829,5000,6840805376,6616539648,22547,-0.166,-0.67476,0.07042,0.06362,0.07042,0.06362,-0.10689,0.94311,-0.09596,1.06196,1.94,1.94,204693200,58280000,33.4198,117.37827,75.39903,1.40806,1.35761,1.38284,1.17594,USD,USD,1,1,0.44,0.43,0.43,0.43,15.38713,102.15,172.84,158.20161,6.78147,65.37445,-2.26221,1.88938,45.48944,1.72563,1.74757,0.15179,0.1723,0.64624,0.68195,2.41549,2.48965,1.7466,0.17205,0.6741,2.46257,2.10458,None
MSCI,MSCI Inc,Financial Services,United States,1.55315E+13,1595762933,559260666.7,457487333.3,178617000,368938833.3,1026625133,1595762933,559260666.7,457487333.3,178617000,368938833.3,1026625133,23.298,23.298,60.19878,43.2616,55.96449,21.877,111.92897,41.23,0.37023,5.39758,15.46875,2.43254,6.25,3.84223,0.93539,10.78,7.747,461.98,0.01677,1000,82422600,650515968,7.89245,3728,40935882752,38438600704,174494.6266,0.329,0.04442,0.06947,0.04442,0.06947,0.04442,0.26412,2.37058,0.04442,1.27211,3.31,3.31,730443066.7,221971600,56.04254,184.41946,120.231,-22.83585,-10.89816,169.67009,13.02575,USD,USD,1,1,0.78,0.78,0.78,0.78,0.39533,299.09,495.16,435.0203,6.19734,54.46187,-6.70086,1.66155,21.04164,0.94735,0.90758,0.03718,0.03614,0.36648,0.43508,1.99692,1.8107,0.93747,0.04666,0.41078,1.91381,1.42564,None
MSFT,Microsoft Corporation,Technology,United States,113469188.1,1.30986E+11,37989266667,41219533333,14966400000,26477833333,86102533333,1.30986E+11,37989266667,41219533333,14966400000,26477833333,86102533333,11.37,11.37,34.17689,30.03473,33.14135,11.80755,11.04712,24.065,0.35016,1.60819,5.625,0.9072,2.5,1.23819,0.72308,8.35,7.338,245.71,0.02986,14.0475,7531570176,56014999552,7.43736,163000,1.81881E+12,1.88884E+12,343650.304,0.438,0.06475,0.12025,0.06475,0.12025,0.06475,0.35856,2.84281,0.06475,1.37373,2.01,2.01,54761000000,18989266667,33.21352,95.78071,64.49711,1.7126,1.34254,1.52757,1.23595,USD,USD,1,1,0.56,0.56,0.56,0.51,0.30447,184.01,263.19,234.70213,4.69014,33.53079,-6.64159,1.55847,14.32841,1.59147,1.74683,0.22757,0.3041,0.35854,0.43576,2.59744,2.41567,1.67915,0.27583,0.40715,2.51656,2.09785,None
MSG,None,None,Unknown,1.00E+50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5E+12,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,1000,100000000,0,0,10000000,0,0,0,-0.9,-0.9,-0.9,-0.9,0,0,-0.9,0.15,-0.9,0.15,1,1,0,1E+13,1E+13,0,5E+12,1E+13,1E+13,0,0,USD,USD,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,None
MSGE,Madison Square Garden Entertain,Communication Services,United States,1.00E+50,865875066.7,-1896866.667,30801200,-79602066.67,-40749466.67,448338133.3,865875066.7,-1896866.667,30801200,-79602066.67,-40749466.67,448338133.3,20.215,20.215,-53.56438,0,-53.56438,24.35636,-53.56438,-44.45589,-1.87118,-0.00175,0,-3.48998,0,-1.02419,0.84197,0,0,90.25,0,1000,19618300,-176416000,-8.99242,1500,1811553664,2182719744,-117610.6667,0.42857,-0.05843,0.42857,-0.05843,0.42857,-0.05843,0.42857,3.19286,-0.05843,0.99157,1,1,101348600,-80085733.33,17.87448,11728305.63,5864161.755,0.28504,0.49908,0.39206,0.62615,USD,USD,1,1,0,0,0,0,0.10831,63.55,121.42,92.31316,-2.23496,42.01416,-25.67122,0.92276,0.92376,4.59723,3.1684,0.12529,0.13619,0.58886,0.27199,2.80969,3.0744,3.89281,0.14074,0.44042,2.95204,3.42243,None
MSGS,Madison Square Garden Sports Co,Communication Services,United States,1.00E+50,699163333.3,-80195400,112418666.7,-16940600,-48568000,405791000,699163333.3,-80195400,112418666.7,-16940600,-48568000,405791000,20.566,20.566,-87.51255,0,-87.51255,16.23129,-87.51255,-110.88187,-0.54263,-0.13423,0,-0.45753,0,-0.27494,0.83729,0,0,177.7,0,1000,19587100,-141908000,-7.24497,450,5385310720,4250309632,-315351.1111,-0.67161,-0.09333,-0.67161,-0.09333,-0.67161,-0.09333,-0.67161,0.37839,-0.09333,0.95667,-2.84,28.4,88823066.67,-19394600,60.62964,21431815010,10715907535,-3.50399,-6.0411,48.72547,6.98036,USD,USD,1,1,0,0,0,0,-0.01278,140.145,207.09,182.33868,-2.54399,26.79725,-14.1919,1.12197,1.9947,2.06185,0.83595,0.76614,0.10122,1.90172,0.14803,1.10501,0.51453,1.4589,0.44368,1.03488,0.81977,1.13933,None
MSI,"Motorola Solutions, Inc.",Technology,United States,5.68961E+11,7461733333,856066666.7,1908666667,276333333.3,566200000,4685200000,7461733333,856066666.7,1908666667,276333333.3,566200000,4685200000,5.256,5.256,36.55755,21.55544,32.80702,4.72939,10.93567,19.367,0.13223,0.11354,1,0.35482,2.5,0.26675,0.88385,9.74,5.743,209.85,0.02737,1000,169668000,996000000,5.87029,18000,39585312768,35621797888,55333.33333,0.239,-0.67474,0.15306,0.13801,0.15306,0.13801,0.21752,2.13758,0.50382,1.06283,1.69,1.69,1579466667,451266666.7,25.06246,87.72044,56.39145,-16.70864,-20.03422,184.71429,13.59096,USD,USD,1,1,0.71,0.71,0.64,0.64,183.26355,127.58,211.705,181.56125,15.58083,64.48503,-0.87622,1.9559,55.98588,0.93113,0.95023,0.15988,0.14446,0.63279,0.65096,1.25922,1.24814,0.95068,0.16217,0.65188,1.26368,1.10718,None
MSM,"MSC Industrial Direct Company, ",Industrials,United States,112124180,3219330667,270284866.7,774000800,32079400,151182133.3,1996665733,3219330667,270284866.7,774000800,32079400,151182133.3,1996665733,1.913,1.913,27.78477,17.62167,25.244,1.65764,25.244,13.949,0.05969,0.20974,2.5,0.10328,2.5,0.16789,0.94231,5.26,3.336,93.26,0.03577,4.66083,46993600,186762000,3.9742,6200,5983614464,5186088960,30122.90323,-0.674,-0.00057,-0.03368,-0.00057,-0.03368,-0.00057,-0.51392,0.53608,-0.00057,1.04943,2.48,2.48,360918200,64084933.33,16.57887,93.37007,54.97447,0.71409,1.02199,0.86804,0.93169,USD,USD,1,1,0.75,0.75,3.5,0.75,0.2443,60.09,96.23,87.2864,6.84368,55.20053,-3.08636,1.83564,38.25815,2.44021,1.99222,0.07819,0.31278,0.07969,0.02919,2.763,2.31751,2.22621,0.20548,0.06444,2.55026,2.38824,None
MSP,Datto Holding Corp.,Technology,United States,279232327,482857000,-1443857.143,140069133.3,9431666.667,3993904.762,311463066.7,482857000,-1443857.143,140069133.3,9431666.667,3993904.762,311463066.7,7.706,7.706,1061.20043,0,1061.20043,7.86288,353.73348,32.741,0.06759,-0.00856,0,0.16787,2.5,0.12402,0.86833,0,0,26.24,0,1000,161276000,36431000,0.22589,1743,4153939200,4238333440,20901.31956,10.298,0.06907,0.69828,0.06907,0.69828,0.06907,7.89807,40.54035,0.06907,1.39535,0.62,0.62,63814714.29,38009866.67,65.09375,109.28581,87.18978,0.30779,0.19672,0.25226,0.50225,USD,USD,1,1,0,0,0,0,-0.03173,22.3,33.46,25.61044,2.45821,17.66816,-21.578,0.70609,0.70709,10.88201,11.6304,0.22983,0.12899,1.88776,1.98179,2.30954,2.64772,11.2662,0.18941,1.94478,2.48863,6.87742,None
MTB,M&T Bank Corporation,Financial Services,United States,12550073.59,5477776733,1585751867,1446985733,429858533.3,1007805200,3462381233,5477776733,1585751867,1446985733,429858533.3,1007805200,3462381233,-1.4,5.99242,14.21883,13.54072,14.04931,3.83471,28.09861,20.58734,0.28307,0.71877,2.5,1.8476,6.25,1.31157,0.86281,11.91,11.342,163.01,0.06958,1.36536,128654000,1456455936,11.32072,17157,20748032000,20748032000,84889.89544,0.664,-0.0334,-0.07756,-0.0334,-0.07756,-0.0334,0.47861,3.44305,-0.0334,1.0166,0.85,0.85,1513690333,741858600,13.70692,27.96764,20.83728,7.86832,8.62158,8.24495,2.8714,USD,USD,1,1,1.1,1.1,1.1,1.1,0.27951,88.48,168.27,145.58699,11.96742,84.23373,-3.12593,1.86815,42.50851,1.13882,1.12571,0,0,64.66237,59.44169,0.17123,0.24835,1.14226,0.01,62.06203,0.21979,0.68103,None
MTCH,"Match Group, Inc.",Communication Services,United States,3.291E+13,2273474867,287457200,652100933.3,152527933.3,219992566.7,1462787900,2273474867,287457200,652100933.3,152527933.3,219992566.7,1462787900,16.215,16.215,74.11607,48.73851,67.77168,14.82716,67.77168,48.461,0.20111,0.34798,2.5,6.98886,30.07812,4.13179,1.00024,2.83,1.861,136.81,0.0136,1000,270275008,539744000,1.99702,1880,40768364544,37279031296,287097.8723,-0.31243,0.02328,-0.31243,0.02328,-0.31243,0.02328,-0.31243,0.73757,0.02328,1.16642,-13.68,136.8,837477400,173797533.3,48.67996,234.5739,141.62693,-1.24634,-3.42199,24.34162,4.93372,USD,USD,1,1,2,0.09709,0.09709,0.09709,0.52843,82.57,174.68,147.20787,-7.06339,65.68972,-21.67964,1.17772,2.66844,1.30409,0.70353,1.16495,0.49282,5.75333,11.37242,2.66107,2.17802,1.01381,0.83889,8.57287,2.42954,1.72168,None
MTD,"Mettler-Toledo International, I",Healthcare,United States,19330389156,3020816600,564502800,832829800,167505333.3,366004066.7,1926823200,3020816600,564502800,832829800,167505333.3,366004066.7,1926823200,9.621,9.621,46.1591,36.03268,43.6275,9.02524,43.6275,33.731,0.20192,6.4879,34.80469,0.49914,2.5,3.88883,0.95634,34.88,27.228,1255.28,0.02169,144.31277,23269400,654286976,28.11791,14900,31174354944,29245446144,43911.87758,0.525,0.016,0.05531,0.016,0.05531,0.016,0.40758,3.08789,0.016,1.13001,2.22,2.22,657181800,193859000,47.43642,160.80943,104.12293,6.9804,10.85492,8.91766,2.98625,USD,USD,1,1,0,0,0,0,0.47913,747.02,1339.38,1190.2065,5.46741,68.03834,-6.27902,1.71605,25.53767,1.16392,1.1069,0.29751,0.27471,0.33041,0.49123,1.35016,1.29624,1.14541,0.29611,0.42082,1.3332,1.2393,None
MTG,MGIC Investment Corporation,Financial Services,United States,373428.9555,1184188400,530650066.7,298583733.3,138770466.7,334710266.7,741386066.7,1184188400,530650066.7,298583733.3,138770466.7,334710266.7,741386066.7,5.024,5.024,11.35135,7.90323,10.48932,4.19081,20.97864,8.372,0.37498,1.12039,2.5,2.03101,4.375,1.54425,0.97963,1.86,1.295,14.65,0.0884,1.05399,339316000,446308992,1.31532,739,5979178496,4987944960,603936.3897,0.001,0.01127,-0.07162,0.01127,-0.07162,0.01127,-0.01716,1.03284,0.01127,1.10637,0.72,0.72,652819400,192756333.3,9.15901,31.01936,20.08919,0.55035,0.56334,0.55684,0.74622,USD,USD,1,1,0.06,0.06,0.06,0.06,0.42648,7.01,15.68,13.17926,11.15946,108.98716,-6.56888,1.7624,29.96578,2.85532,2.77715,0.38816,0.51006,0.14042,0.11802,0.97201,1.00756,2.82623,0.45911,0.13922,0.99979,1.91301,None
MTN,"Vail Resorts, Inc.",Consumer Cyclical,United States,2.81797E+11,2048417067,197711000,456853400,27510000,112610500,1252635233,2048417067,197711000,456853400,27510000,112610500,1252635233,9.677,9.677,119.28118,41.88191,99.93137,8.4601,99.93137,41.101,-0.00443,0.23684,2.5,-0.44663,0,0.08027,0.97679,7.96,-0.179,331.17,-0.00054,9.19542,40256300,-7030000,-0.17463,7100,15363785728,13432313856,-990.14085,-0.284,-0.67704,-0.2811,-0.25503,-0.2811,-0.25503,-0.28328,0.76672,-0.25699,1.02961,1.75,1.75,484298600,200654133.3,31.72379,76.5685,54.14614,2.27052,3.1011,2.68581,1.63884,USD,USD,1,1,1.76,1.76,1.76,1.76,30.22836,172.89,338.5,296.37506,11.74017,91.54954,-6.25226,1.91148,48.7772,1.54971,1.37688,0.16677,0.12427,0.2743,0.27242,0.95233,1.32743,1.4733,0.15552,0.28336,1.14988,1.31159,None
MU,"Micron Technology, Inc.",Technology,United States,26937.65889,23080533333,5340466667,6035333333,721000000,3030733333,14557933333,23080533333,5340466667,6035333333,721000000,3030733333,14557933333,4.025,4.025,29.78663,7.93934,24.32481,3.99652,8.10827,9.797,0.13602,0.54372,2.5,0.30065,2.5,0.42603,0.84003,10.55,2.812,82.03,0.03428,2.30909,1121420032,3196999936,2.85085,40000,94601191424,93930143744,79924.9984,0.489,-0.03385,-0.27229,-0.03385,-0.27229,-0.03385,0.29868,2.54338,-0.03385,1.01615,0.26,0.26,10810466667,2592600000,8.75089,36.48893,22.61991,0.38869,0.34384,0.36626,0.6052,USD,USD,1,1,0.025,0.025,0.025,0.025,0.52756,42.25,96.96,81.57964,0.55205,94.15385,-15.3981,1.45421,9.45733,3.7548,3.91541,0.08894,0.42626,1.54323,1.27596,2.65931,3.02506,3.8451,0.2676,1.4196,2.85219,3.34864,None
MUR,Murphy Oil Corporation,Energy,United States,1.00E+50,2013470000,-272059266.7,509129133.3,-252769200,-262414233.3,1261299567,2013470000,-272059266.7,509129133.3,-252769200,-262414233.3,1261299567,4.246,4.246,-14.23298,24.43434,12736.4592,2.14199,12736.4592,17.431,-0.58503,-0.22649,0,-0.51326,0,-0.34964,0.79051,0.99,-6.638,24.25,-0.27373,0.94859,154400000,-1018030016,-6.59346,675,7403138560,3734936064,-1508192.616,-0.29336,-0.04788,-0.29336,-0.04788,-0.29336,-0.04788,-0.29336,0.75664,-0.04788,1.00212,2.62,2.62,966015000,212990800,7.66359,34.75802,21.2108,1.31372,1.5023,1.40801,1.18659,USD,USD,1,1,0.125,0.125,0.125,0.125,0.32225,7,24.9,15.73985,54.06751,246.42857,-2.61044,1.92737,51.2621,1.81525,1.69599,3.04466,3.58951,0.29746,0.25318,1.26862,1.03483,1.76562,3.32709,0.28532,1.16172,1.46367,None
MXIM,"Maxim Integrated Products, Inc.",Technology,United States,171705816.9,2269614867,670249666.7,641164466.7,202840666.7,436545166.7,1455389667,2269614867,670249666.7,641164466.7,202840666.7,436545166.7,1455389667,10.689,10.689,35.4184,29.51873,33.94348,11.18309,11.31449,27.294,0.31766,0.74102,2.5,1.97743,6.25,1.39706,0.85208,3.47,2.892,100.19,0.02887,12.79096,268364000,780819968,2.90956,7115,26273032192,27488524288,109742.7924,0.365,-0.677,-0.00148,-0.00333,-0.00148,-0.00333,0.27338,2.4169,0.24405,1.03005,1.45,1.45,821519000,236724466.7,31.98104,110.98571,71.48337,1.15459,1.00365,1.07912,1.03881,USD,USD,1,1,0.48,0.48,0.48,0.48,91.10774,55.93,102.92,91.40213,9.61451,79.13463,-2.65255,1.88381,44.69056,1.87163,2.00254,0.4706,0.12883,0.16071,0.15274,5.87806,5.42625,1.94708,0.30972,0.16672,5.66216,3.80462,None
MYL,None,None,Unknown,1.00E+50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5E+12,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,1000,100000000,0,0,10000000,0,0,0,-0.9,-0.9,-0.9,-0.9,0,0,-0.9,0.15,-0.9,0.15,1,1,0,1E+13,1E+13,0,5E+12,1E+13,1E+13,0,0,USD,USD,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,None
NATI,National Instruments Corporatio,Technology,United States,2589419670,1314258533,144026733.3,338025400,3769933.333,73898333.33,826141966.7,1314258533,144026733.3,338025400,3769933.333,73898333.33,826141966.7,3.961,3.961,364.2478,43.78724,284.13266,4.12728,94.71089,32.007,0.01181,0.27356,2.5,0.01099,1,0.17126,0.91511,0.94,0.113,40.21,0.00281,4.43487,131607000,15499000,0.11777,7000,5198593536,5416944128,2214.14286,-0.966,-0.01127,0.04252,-0.01127,0.04252,-0.01127,-0.71387,0.33613,-0.01127,1.03873,15.74,15.74,207823866.7,39940666.67,25.01442,130.15791,77.58616,0.46753,0.50305,0.48529,0.69663,USD,USD,1,1,0.27,0.27,0.26,0.26,-0.06095,30.42,47.4,42.41941,-5.20849,32.18277,-15.16878,1.15312,2.35099,3.20299,2.9921,0.02437,0.0229,0.38797,0.53686,2.71477,2.40591,3.10755,0.03364,0.47242,2.57034,2.83895,None
NAVI,Navient Corporation,Financial Services,United States,459050185.9,1607133333,451066666.7,631933333.3,282600000,366833333.3,1119533333,1607133333,451066666.7,631933333.3,282600000,366833333.3,1119533333,38.653,38.653,3.9914,5.50742,4.3704,1.54463,8.74081,227.28285,0.41168,0.69938,2.5,2.71401,6.25,1.8195,0.96136,3.37,4.65,18.52,0.25108,1.22355,179512992,888000000,4.94672,5560,83374923776,3331761152,159712.2302,-0.02517,-0.02968,-0.02517,-0.02968,-0.02517,-0.02968,-0.02517,1.02483,-0.02968,1.02032,0.51,0.51,1027333333,180000000,81.15664,463.19402,272.17533,31.90848,33.38913,32.6488,5.71391,USD,USD,1,1,0.16,0.16,0.16,0.16,1.01304,6.38,18.925,13.00732,42.3814,190.28213,-2.14003,1.93543,52.56154,1.0319,1.03048,0,0,0.97619,1.10588,12.76642,12.8407,1.04119,0.01,1.05103,12.81356,6.92737,None
NBIX,"Neurocrine Biosciences, Inc.",Healthcare,United States,599676.0332,838908400,220403866.7,246920000,107520000,163961933.3,542914200,838908400,220403866.7,246920000,107520000,163961933.3,542914200,8.111,8.111,23.06696,23.5975,23.1996,8.53663,23.1996,27.431,0.38454,2.33405,13.92188,0.43443,1,1.5228,1.0279,4,4.092,94.18,0.04345,7.39849,94546000,402000000,4.2519,865,8478959616,8924196864,464739.8844,8.2946,-0.65245,0.6973,0.2255,0.6973,0.2255,6.39528,33.02638,6.41105,33.10522,1.46,1.46,168297933.3,75860000,50.38065,111.77115,81.0759,0.79022,0.59821,0.69422,0.8332,USD,USD,1,1,0,0,0,0,87.41447,86.02,136.26,99.23625,-2.25367,9.48617,-30.88214,0.32484,0.32584,2.42172,2.73149,1.14175,4.29836,17.9978,17.446,5.09264,4.88557,2.5866,2.73005,17.7319,4.9991,3.79285,None
NBL,None,None,Unknown,1.00E+50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5E+12,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,1000,100000000,0,0,10000000,0,0,0,-0.9,-0.9,-0.9,-0.9,0,0,-0.9,0.15,-0.9,0.15,1,1,0,1E+13,1E+13,0,5E+12,1E+13,1E+13,0,0,USD,USD,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,None
NBR,Nabors Industries Ltd.,Energy,Bermuda,1.00E+50,2528359933,-739025000,457887133.3,-132845200,-435935100,1493123533,2528359933,-739025000,457887133.3,-132845200,-435935100,1493123533,2.09,2.09,-2.05967,-2.39009,-2.14227,0.47857,-2.14227,7.903,-0.29363,-0.3051,0,-0.29025,0,-0.28334,0.74632,-50.68,-82.152,118.09,-0.69567,0.88576,7412540,-581043008,-78.38649,10000,3921440000,897880960,-58104.3008,-0.06341,-0.08849,-0.06341,-0.08849,-0.06341,-0.08849,-0.06341,0.98659,-0.08849,0.96151,0.1,0.1,416708133.3,85214533.33,9.41052,46.01844,27.71448,2.69064,3.46115,3.07589,1.75382,USD,USD,1,1,0.5,0.5,0.5,3,0.40316,21.66,133.61,83.71441,41.06293,445.19852,-11.6159,1.72273,26.14017,1.52174,1.42873,0.9944,1.01802,1.58812,1.28501,2.03814,2.17699,1.48523,1.01621,1.44656,2.11756,1.8014,None
NCLH,Norwegian Cruise Line Holdings ,Consumer Cyclical,United States,1.00E+50,3573013000,-1713976133,6205400,-1065816200,-1389896167,1789609200,3573013000,-1713976133,6205400,-1065816200,-1389896167,1789609200,585.34,585.34,-8.54902,118.96295,8809.39391,328.91122,8809.39391,-15.21409,0,-1.6032,0,-272.97583,0,-39.4446,0.56241,0.27,-12.346,32.18,-0.38365,2.71444,369932992,-3501733888,-9.46586,34300,21146009600,11882247168,-102091.367,-0.55892,-0.36498,-0.55892,-0.36498,-0.55892,-0.36498,-0.55892,0.49108,-0.36498,0.68502,0.18,0.18,-493862333.3,-788181800,79050911.68,19527799.99,49289355.83,2.44002,3.27571,2.85787,1.69052,USD,USD,1,1,0,0,0,0,0.19806,12.56,34.49,27.09412,18.77117,156.21019,-6.69759,1.78933,32.82027,1.46815,1.30546,0.06663,0.01319,1.81372,2.1469,1.08284,1.83174,1.39681,0.04991,1.99031,1.46729,1.43205,None
NCNO,"nCino, Inc.",Technology,United States,1.00E+50,161884933.3,-33191000,54123600,-11118466.67,-22154733.33,108004266.7,161884933.3,-33191000,54123600,-11118466.67,-22154733.33,108004266.7,26.707,26.707,-267.20316,0,-267.20316,28.97708,-89.06772,-246.2681,-0.19842,-0.21288,0,-0.20537,0,-0.19247,0.86895,0,0,60.87,0,1000,95434704,-40536000,-0.42475,1115,5456004096,5919814656,-36355.15695,-0.15181,0.2002,-0.15181,0.2002,-0.15181,0.2002,-0.15181,0.89819,0.2002,2.051,-18.22,182.2,843200,-5536866.667,6470.59309,9.57115E+11,4.78557E+11,0.43257,0.29411,0.36334,0.60277,USD,USD,1,1,0,0,0,0,-0.33541,48,103.95,70.51096,-13.67299,26.8125,-41.443,0.46005,0.46105,3.5968,4.67135,0.0512,0.05418,4.09702,3.80283,3.03032,4.01808,4.14407,0.06269,3.95993,3.5342,3.83914,None
NCR,NCR Corporation,Technology,United States,2692268470,6442800000,112000000,1569200000,-28133333.33,41933333.33,4006000000,6442800000,112000000,1569200000,-28133333.33,41933333.33,4006000000,1.617,1.617,147.49662,13.77551,114.06634,0.98992,38.02211,15.193,-0.01152,0.0155,1,-0.01637,0,0.01323,0.94804,3.43,-0.79,46.56,-0.01697,5.63036,130900000,-29000000,-0.22154,36000,10103075840,6185025024,-805.55556,0.304,-0.02112,-0.42857,-0.02112,-0.42857,-0.02112,0.12086,1.65429,-0.02112,1.02888,3.52,3.52,625600000,140066666.7,16.14942,72.13048,44.13995,8.17274,6.78919,7.48097,2.73514,USD,USD,1,1,26.08,0,0,0,1.05563,15.63,50,37.85287,23.00257,197.88868,-6.88,1.79983,33.99244,1.19613,1.18784,0.37152,0.39436,0.91559,1.25534,1.23979,1.29869,1.20199,0.39294,1.09546,1.27924,1.24062,None
NDAQ,"Nasdaq, Inc.",Financial Services,United States,273186505.3,4971066667,813666666.7,1552666667,270200000,541933333.3,3261866667,4971066667,813666666.7,1552666667,270200000,541933333.3,3261866667,5.551,5.551,27.67967,23.64306,26.67052,4.71373,53.34104,19.488,0.17347,0.40862,2.5,1.08521,6.25,0.77165,0.77383,7.2,6.15,168.06,0.03659,4.41548,164092992,1028000000,6.26474,5585,32895332352,27933548544,184064.4584,0.468,0.08409,0.09389,0.08409,0.09389,0.08409,0.37447,2.92237,0.08409,1.47044,2.65,2.65,1122200000,355000000,29.31325,92.66291,60.98808,1.70703,1.79993,1.75348,1.32419,USD,USD,1,1,0.49,0.49,0.49,0.49,0.38549,112.23,170.4,144.96455,15.93179,49.74606,-1.37324,1.91955,50.02549,1.59112,1.56113,1.02873,0.96254,0.12862,0.16607,1.29978,1.1857,1.58613,1.00563,0.15734,1.25274,1.41943,None
NDSN,Nordson Corporation,Industrials,United States,588779489.4,2154801467,293015200,565186600,95160733.33,194087966.7,1359994033,2154801467,293015200,565186600,95160733.33,194087966.7,1359994033,6.217,6.217,42.75415,26.97473,38.80929,5.88849,38.80929,22.486,0.13882,0.33892,2.5,0.41696,2.5,0.36493,0.71343,8.31,5.243,220.51,0.02378,6.68097,58128600,307182016,5.28452,7600,13756704768,13030107136,40418.68632,0.348,-0.00736,-0.08408,-0.00736,-0.08408,-0.00736,0.23998,2.2499,-0.00736,1.04264,2.11,2.11,461131200,125684066.7,29.83252,109.45464,69.64358,1.21869,0.93436,1.07652,1.03756,USD,USD,1,1,0.39,0.39,0.39,0.39,0.09717,178.61,224.88,200.3286,10.07415,23.45893,-1.94326,1.81111,35.29126,1.83983,2.08368,0.22622,0.14498,0.13524,0.16986,2.49169,2.659,1.97176,0.1956,0.16255,2.58534,2.27855,None
