Symbol,Name,Sector,Country,sss_value,sss_value_normalized,annualized_revenue,annualized_earnings,annualized_retained_earnings,quarterized_revenue,quarterized_earnings,quarterized_retained_earnings,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,evr_effective_normalized,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,trailing_12months_price_to_sales_normalized,pe_effective,pe_effective_normalized,enterprise_value_to_ebitda,effective_ev_to_ebitda,effective_ev_to_ebitda_normalized,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,effective_profit_margin_normalized,held_percent_institutions,held_percent_insiders,held_percent_insiders_normalized,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,price_to_book_normalized,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,eqg_factor_effective_normalized,rqg_effective,rqg_factor_effective,rqg_factor_effective_normalized,price_to_earnings_to_growth_ratio,effective_peg_ratio,effective_peg_ratio_normalized,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,ev_to_cfo_ratio_effective_normalized,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,debt_to_equity_effective_used_normalized,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,eff_dist_from_low_factor_normalized,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,effective_current_ratio_normalized,annualized_total_assets,quarterized_total_assets,effective_total_assets,calculated_roa,calculated_roa_normalized,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,quarterized_total_liabilities,effective_total_liabilities,altman_z_score_factor,altman_z_score_factor_normalized,skip_reason
MLM,"Martin Marietta Materials, Inc.",Basic Materials,United States,2378327242.923011,0.05370557821624224,4322020000.0,657926666.6666666,2266471266.6666665,4432100000.0,720900000.0,9288500000.0,720900000.0,9288500000.0,4432100000.0,4322020000.0,657926666.6666666,4432100000.0,720900000.0,720900000.0,4432100000.0,5.903,5.903,0.0011886567152157323,31.481802,27.881811,31.0318031,5.1116686,0.0016548664320955087,31.0318031,0.0037949032018202646,19.545,19.556593,0.00019556593,1337086172.3202865,1335500000.0,1251106666.6666667,1335500000.0,0.16268,0.8794237,5.625,0.4436547,2.5,0.6625263,0.024886383239054812,0.99067,0.00618,0.006895936084268785,13.03,11.54,367.38,0.0314116,3.8422487,0.0038422486999999997,62360100,720400000,11.5522586,8700,26164350976,22655424512,82804.5977011,0.397,0.0428423,0.1394182,0.0428423,0.1394182,0.0428423,0.3326046,6.0171878,0.02772672348974001,0.0428423,2.3198391,0.04440961310908333,2.39,2.39,6.6919999999991975e-06,955533333.3333334,1050100000.0,27.3819343,24.9160565,24.9160565,6.049682993296126e-06,0.8479844,0.8214606,0.8214606,0.9073446,1.0296867980966626e-05,USD,USD,1.0,1.0,0.57,0.57,0.57,0.57,367.38,201.04,383.71,342.11868,7.3837886,82.7397533,-4.2558182,1.8212076,36.488565,0.5736262150994067,2.1851088,2.2215636,1.1799369,1.0805756,0.1960748,0.214104,2.7199019,3.121796,2.2315636,1.0905756,0.224104,3.131796,2.6816798,0.017574265848715624,10217874066.666666,10489640000.0,10489640000.0,0.168725,0.1667638735237481,986662933.3333334,1111960000.0,1111960000.0,4675148933.333333,4725066666.666667,4725066666.666667,2.2554155,0.24236312111865982,None
OMF,"OneMain Holdings, Inc.",Financial Services,United States,607311326.7303935,0.06010321007070945,2539066666.6666665,689133333.3333334,1994666666.6666667,3091000000.0,1111000000.0,6110000000.0,1111000000.0,6110000000.0,3091000000.0,2539066666.6666665,689133333.3333334,3091000000.0,1111000000.0,1111000000.0,3091000000.0,7.583,7.583,0.0015269496648282056,7.397526,7.484663,7.4084181,2.6538649,0.0008591699270814434,14.8168362,0.0018119623585851638,0.0,100000.0,1.0,0.0,261000000.0,273466666.6666667,261000000.0,0.35943,0.7063741,2.5,11.9285172,30.078125,7.0794639,0.2659249176107478,0.95494,0.03263,0.03641009618603406,8.15,8.246,61.43,0.1342341,2.4797754,0.0024797753999999997,134476992,1111000064,8.2616368,8300,23438286848,8203096576,133855.4293976,11.906,0.0459428,0.383333,0.0459428,0.383333,0.0459428,9.0253332,30.2921924,0.13958401673499435,0.0459428,2.3934265,0.04581832630979771,1.2,1.2,3.359999999999597e-06,2186066666.6666665,2203000000.0,10.7216707,10.6392587,10.6392587,2.5832395434914765e-06,4.988386,5.5794802,5.5794802,2.3630923,2.6817208632683528e-05,USD,USD,1.0,1.0,0.7,3.95,0.45,2.33,61.43,28.16,63.19,55.252754,11.1799785,118.1463068,-2.7852508,1.8995147,46.9738282,0.7384620162260636,1.2035156,1.1795182,97.6805556,24.4201389,0.5728773,0.7510093,195.1690769,303.9830508,1.1895182,24.4301389,0.7610093,303.9930508,152.5912845,1.0,22043266666.666668,21759066666.666668,21759066666.666668,0.1510592,0.14930340686560123,16888857142.857143,17876000000.0,17876000000.0,18328333333.33333,18449400000.0,18449400000.0,0.4469516,0.04802866024684977,None
AES,The AES Corporation,Utilities,United States,9.097281361613903e+17,0.0607424203838081,10002533333.333334,188333333.3333333,-832933333.3333334,9957000000.0,-246000000.0,-3171000000.0,-246000000.0,-3171000000.0,9957000000.0,10002533333.333334,188333333.3333333,9957000000.0,-246000000.0,-246000000.0,9957000000.0,3.754,3.754,0.0007559236505031102,155.7919261,14.191618,138.0918876,1.5858483,0.0005134071324705455,138.0918876,0.016887363738095004,10.475,10.4750186,0.000104750186,3568012702.243437,3568000000.0,3339133333.333333,3568000000.0,-0.02471,0.0131591,1.0,-0.0167726,0.0,0.0091973,0.0003454769004106838,0.99459,0.00318,0.0035483942957887926,1.67,-0.376,24.1195,-0.015589,6.76563,0.00676563,666257024,-249000000,-0.3737296,8162,37375066112,15790291968,-30507.2286204,-0.5555712,-0.0414303,-0.5555712,-0.0414303,-0.5555712,-0.0414303,-0.5555712,0.1944429,0.0008959774402991324,-0.0414303,0.245857,0.00470653945360258,2.06,2.06,5.767999999999308e-06,2606266666.6666665,2635000000.0,14.3404612,14.1840858,14.1840858,3.4439327362944883e-06,10.4418559,12.5680933,12.5680933,3.5461507,4.0242974497795425e-05,USD,USD,1.0,1.0,0.151,0.151,0.151,0.143,0.5674603,14.95,29.07,26.322878,-8.3705817,61.3344482,-17.0295838,1.298796,4.8000496,0.07546019648449921,1.1749281,1.1751696,1.9601804,2.089156,0.6238741,0.6289472,1.0349995,1.1405816,1.1851696,2.099156,0.6389472,1.1505816,1.1678756,0.007653619299600299,33971333333.33333,34875733333.333336,34875733333.333336,9.29e-05,9.18202035878275e-05,170533333.3333333,711333333.3333334,711333333.3333334,28929400000.0,29681600000.0,29681600000.0,0.2098719,0.022552478121704522,None
TECH,Bio-Techne Corp,Healthcare,United States,688609897963.0948,0.0610451606342155,707636066.6666666,169802800.0,982692333.3333334,847838000.0,184296000.0,4324382000.0,184296000.0,4324382000.0,847838000.0,707636066.6666666,169802800.0,847838000.0,184296000.0,184296000.0,847838000.0,21.791,21.791,0.0043879414672651235,104.99455,64.21304,99.8968613,22.121128,0.007161558197901964,99.8968613,0.012216464430942618,71.855,71.8736332,0.000718736332,256983279.869181,256850000.0,198265600.0,256850000.0,0.21737,1.5180163,5.625,1.2462269,6.25,1.2645556,0.047500326083195335,0.9522899,0.00601,0.006706242049588252,7.51,4.593,483.11,0.0095072,12.171324,0.012171324,38891700,184120000,4.7341721,2300,18475110400,18755133440,80052.173913,0.257,0.0716072,0.8182816,0.0716072,0.8182816,0.0716072,0.3973204,6.5533356,0.030197249970604113,0.0716072,2.9259516,0.05601266852166745,3.86,3.86,1.0807999999998703e-05,190177800.0,274935000.0,97.1465145,67.1981028,67.1981028,1.6315873247876315e-05,0.5203079,0.3680927,0.3680927,0.6077065,6.896468664358939e-06,USD,USD,1.0,1.0,0.32,0.32,0.32,0.32,483.11,228.67,487.5,406.2542,18.9181552,111.269515,-0.9005128,1.9660781,57.7569992,0.9079811400255248,2.9558701,3.7535104,0.9673878,0.8981717,0.084128,0.0897685,4.5226745,4.4356381,3.7635104,0.9081717,0.0997685,4.4456381,4.1045742,0.02689913918379788,1900198333.3333333,2072158733.3333333,2072158733.3333333,0.1889391,0.18674302075027882,360447933.3333333,427758533.3333333,427758533.3333333,645555600.0,554377800.0,554377800.0,4.9281197,0.5295673776021995,None
MTD,"Mettler-Toledo International, I",Healthcare,United States,411826622643.78815,0.06468164013565345,3020816600.0,564502800.0,4671935600.0,3240405000.0,654287000.0,19942793000.0,654287000.0,19942793000.0,3240405000.0,3020816600.0,564502800.0,3240405000.0,654287000.0,654287000.0,3240405000.0,10.354,10.354,0.0020849316668378266,54.124794,42.25086,52.6405522,10.582735,0.0034260853513199707,52.6405522,0.006437453841970491,36.302,36.3020179,0.000363020179,924207913.8614953,924207000.0,808311733.3333334,924207000.0,0.20192,6.6840778,34.8046875,0.4991367,2.5,4.0009292,0.15028634694732113,0.95609,0.01568,0.017496485081122094,34.88,27.228,1511.7,0.0180115,169.2169,0.1692169,23269400,654286976,28.1179135,14900,33550628864,34292346880,43911.8775839,0.525,0.0326825,0.1213454,0.0326825,0.1213454,0.0326825,0.4240863,6.7621912,0.0311596399878284,0.0326825,2.0578311,0.03939388856530583,2.22,2.22,6.215999999999255e-06,657181800.0,818061000.0,51.0522794,41.0123803,41.0123803,9.95791206427482e-06,6.9803978,10.8549206,10.8549206,3.2956807,3.740055219959394e-05,USD,USD,1.0,1.0,0.0,0.0,0.0,0.0,1511.7,913.69,1519.99,1258.027,20.1643526,65.4499885,-0.5453983,1.9726538,58.9257668,0.9263549986499682,1.1639182,1.1069037,0.2975118,0.2747131,0.3304083,0.4912309,1.3501562,1.2962395,1.1169037,0.2847131,0.5012309,1.3062395,1.2115716,0.007939979035958637,2764078333.333333,2913190600.0,2913190600.0,0.3245946,0.32082176808944496,272870533.3333333,241663800.0,241663800.0,2385949933.333333,2640652533.333333,2640652533.333333,4.4310882,0.476157216310726,None
NRG,"NRG Energy, Inc.",Utilities,United States,4154848058.082703,0.06817544687133606,9337200000.0,1347666666.6666667,-2400000000.0,15165000000.0,307000000.0,-5456000000.0,307000000.0,-5456000000.0,15165000000.0,9337200000.0,1347666666.6666667,15165000000.0,307000000.0,307000000.0,15165000000.0,1.272,1.272,0.0002561360904208727,32.992,7.061644,29.7507055,0.6655889,0.00021547968273713487,29.7507055,0.0036382367854854605,11.166,11.1693117,0.000111693117,1727024439.90686,1726000000.0,1788000000.0,1726000000.0,0.02024,0.1258309,1.0,-0.0070216,0.0,0.0866831,0.00325606522631526,0.98747,0.00965,0.01076792608627731,5.84,1.25,41.405,0.0301896,6.651613,0.006651613,244754000,307000000,1.2543207,4104,19295393792,10093655040,74805.0682261,4.0827242,-0.0256581,4.0827242,-0.0256581,4.0827242,-0.0256581,4.0827242,20.4557522,0.09425848151590696,-0.0256581,0.2474342,0.004736732427673776,0.3,0.3,8.399999999998992e-07,1647466666.6666667,712000000.0,11.7121604,27.1002722,27.1002722,6.580016217335026e-06,0.5576042,9.4427698,9.4427698,3.073909,3.4883808377219796e-05,USD,USD,1.0,1.0,0.325,0.325,0.325,0.3,41.405,28.22,44.08,38.40536,7.8104723,46.7221828,-6.0685118,1.6626734,21.1271872,0.3321344215436434,1.1017177,1.1156083,1.317397,1.2967327,1.765247,1.8744091,2.3162508,1.7447318,1.1256083,1.3067327,1.8844091,1.7547318,1.4401701,0.009438088844451664,14263400000.0,16688200000.0,16688200000.0,0.1183962,0.11702005584526527,2620466666.6666665,1708600000.0,1708600000.0,12945533333.333334,15056600000.0,15056600000.0,0.329403,0.03539708722665509,None
CIEN,Ciena Corporation,Technology,United States,8607889179128.279,0.06912323680512882,3435735933.333333,298442466.6666667,-4493479000.0,3396249000.0,365773000.0,-16988128000.0,365773000.0,-16988128000.0,3396249000.0,3435735933.333333,298442466.6666667,3396249000.0,365773000.0,365773000.0,3396249000.0,2.442,2.442,0.0004917329660438452,24.856777,18.0559,24.0066674,2.6494389,0.0008577370409924558,8.0022225,0.0009785979786307733,12.963,13.1128278,0.000131128278,625396812.0033944,610940000.0,548881666.6666666,610940000.0,0.1077,0.0904273,1.0,0.26405,2.5,0.2045753,0.007684433534253069,0.95892,0.00979,0.010924144703073044,3.22,2.339,57.78,0.0404811,3.3452246,0.0033452245999999997,154767008,365772992,2.3633783,7077,8294422528,8998154240,51684.7522962,0.125,0.0526473,0.386047,0.0526473,0.386047,0.0526473,0.1902617,4.6119003,0.021251270299449353,0.0526473,2.5444997,0.0487103813506629,1.99,1.99,5.571999999999331e-06,419679733.3333333,580383000.0,19.7636957,14.2912913,14.2912913,3.4699625091093715e-06,0.7492798,0.6340355,0.6340355,0.7972635,9.047628657891816e-06,USD,USD,1.0,1.0,0.0,0.0,0.0,0.0,57.78,38.03,61.52,54.88116,5.2820312,51.9326847,-6.0793238,1.6815666,22.6091624,0.35543212658759854,2.3568237,2.5783185,0.4611892,0.4520603,8.3657955,8.1019867,3.007067,3.6106471,2.5883185,0.4620603,8.1119867,3.6206471,3.1044828,0.020345085960659832,4032365133.3333335,4284580933.3333335,4284580933.3333335,0.1853696,0.1832150098061803,1618325200.0,1952640800.0,1952640800.0,1714843133.3333333,1661899800.0,1661899800.0,1e-05,1.07458302525038e-06,None
COR,CoreSite Realty Corporation,Real Estate,United States,872538597032482.8,0.06964411752882144,581073666.6666666,77902066.6666667,0.0,617104000.0,83329000.0,0.0,83329000.0,0.0,617104000.0,581073666.6666666,77902066.6666667,617104000.0,83329000.0,83329000.0,617104000.0,12.334,12.334,0.002483634071738242,69.80303,66.129196,69.3438007,9.627112,0.003116709187059556,69.3438007,0.008480107019717985,24.162,24.1619149,0.000241619149,315025782.1372403,315028000.0,297490466.6666667,315028000.0,0.13503,0.7419112,5.625,0.8454359,6.25,0.7243709,0.027209443345296704,0.9582599,0.01095,0.012218527527951974,2.09,1.98,135.28,0.0146363,138.62589,0.13862589,42984800,83329000,1.938569,481,7611599360,5940929536,173241.1642412,0.225,0.0674428,0.0243569,0.0674428,0.0243569,0.0674428,0.1748392,4.4313782,0.020419438799942694,0.0674428,2.8469742,0.05450077238268035,131.42,131.42,0.0003679759999999558,260123866.6666667,286963000.0,29.2614417,26.5246717,26.5246717,6.440258926457845e-06,21.9502499,39.4292412,39.4292412,6.2802708,7.127073805511122e-05,USD,USD,1.0,1.0,1.27,1.23,1.23,1.22,135.28,107.23,141.5,125.50775,7.7861726,26.1587242,-4.3957597,1.6370003,19.2438756,0.3025274226123122,1.1010939,1.0323827,0.1556461,0.2101495,0.923206,0.8623662,0.4507985,0.5380645,1.0423827,0.2201495,0.8723662,0.5480645,0.7952236,0.005211461471116983,2076477133.3333333,2170776133.333333,2170776133.333333,0.1383867,0.13677820202204102,-93757066.6666667,-72009800.0,-72009800.0,1908258066.6666667,2102936266.6666667,2102936266.6666667,1.2092049,0.12993910595895833,None
CR,Crane Co.,Industrials,United States,2146992782641.2024,0.07044863919169289,3073640000.0,188280000.0,2129913333.3333333,2972600000.0,226600000.0,8779500000.0,226600000.0,8779500000.0,2972600000.0,3073640000.0,188280000.0,2972600000.0,226600000.0,226600000.0,2972600000.0,2.082,2.082,0.00041924161969831517,25.124033,15.027822,23.8620066,1.9069576,0.0006173639894553051,23.8620066,0.002918103242547201,12.599,12.5983912,0.000125983912,491252527.1846972,491300000.0,510186666.6666667,491300000.0,0.07623,0.1487308,2.5,0.2456715,2.5,0.2037682,0.007654116549233395,0.70267,0.151,0.1684929366868263,6.47,3.87,96.01,0.0403083,3.5411735,0.0035411735,58299200,226600000,3.8868458,11000,6188692480,5668431360,20600.0,0.726,-0.0368964,0.1684557,-0.0368964,0.1684557,-0.0368964,0.5866139,7.9090726,0.03644437839225811,-0.0368964,0.2463104,0.004715219072194947,-5.67,17636.6843034,0.04938271604951408,346446666.6666667,395200000.0,17.8633339,15.659647,15.659647,3.8022028139533514e-06,1.9313184,1.9586524,1.9586524,1.4005186,1.5893581257978732e-05,USD,USD,1.0,1.0,0.43,0.43,0.43,0.43,96.01,48.19,99.93,90.5858,5.9879142,99.2322059,-3.9227459,1.8484731,39.8913614,0.6271205966867859,1.5216038,1.5129214,0.1878102,0.2108619,0.1968399,0.2259229,1.5970422,1.521541,1.5229214,0.2208619,0.2359229,1.531541,1.5272312,0.010008639779161175,4405660000.0,4594926666.666667,4594926666.666667,0.1493153,0.14757977658533414,559733333.3333334,552726666.6666666,552726666.6666666,2901880000.0,3038246666.6666665,3038246666.6666665,2.2222682,0.23880116852737163,None
MPW,"Medical Properties Trust, Inc.",Real Estate,United States,11718363119219.55,0.0710528255494169,1063360600.0,484899933.3333333,-26642400.0,1341310000.0,514241000.0,-124801000.0,514241000.0,-124801000.0,1341310000.0,1063360600.0,484899933.3333333,1341310000.0,514241000.0,514241000.0,1341310000.0,15.786,15.786,0.003178745537251491,22.301167,16.053436,21.5202006,9.222213,0.002985626009349436,21.5202006,0.0026317219755997477,17.736,17.7439878,0.00017743987799999998,1192746361.7501128,1191672000.0,938416066.6666666,1191672000.0,0.38339,2.2588839,5.625,2.4956557,6.25,2.1362544,0.08024382684056028,0.83379,0.00916,0.010221160927492244,1.31,0.943,20.83,0.0452712,1.510993,0.001510993,588200000,512230016,0.8708433,106,21173604352,12369846272,4832358.6415094,1.022,0.3046257,0.2644856,0.3046257,0.2644856,0.3046257,0.8326214,9.374809,0.04319837531282073,0.3046257,5.7692907,0.11044385272273088,-0.73,136986.3013699,0.383561643835674,545197800.0,699452000.0,38.836555,30.2717046,30.2717046,7.350048210747318e-06,1.1876626,1.2842091,1.2842091,1.1342295,1.2871638208479763e-05,USD,USD,1.0,1.0,0.28,0.28,0.27,0.27,20.83,16.1,22.82,21.342972,-2.4034703,29.378882,-8.7204207,1.4077381,7.782716,0.12234983541483734,1.8561712,1.7799845,0.0,0.0,17.1745952,7.4747383,10.8504337,9.9483988,1.7899845,0.01,7.4847383,9.9583988,5.8741916,0.038496245832441364,14613934000.0,17645757066.666668,17645757066.666668,0.1291425,0.1276414493201401,3389601933.333333,3972891800.0,3972891800.0,7959230466.666667,9923747800.0,9923747800.0,0.3268104,0.035118490831528675,None
RMD,ResMed Inc.,Healthcare,United States,76773052200.74274,0.07290471084195496,2721968066.6666665,504348000.0,2639364066.6666665,3091066000.0,457240000.0,11804605000.0,457240000.0,11804605000.0,3091066000.0,2721968066.6666665,504348000.0,3091066000.0,457240000.0,457240000.0,3091066000.0,11.657,11.657,0.0023473100676384535,86.86481,49.41818,82.1839813,12.795518,0.004142458143603805,82.1839813,0.010050342636187542,35.311,35.2954892,0.000352954892,1021349718.9119538,1022247000.0,833064866.6666666,1022247000.0,0.14792,1.1014236,5.625,0.0524095,1.0,0.6891348,0.025885874622893296,0.70138,0.00812,0.009060679774152515,5.5,3.129,269.73,0.0116005,14.598775,0.014598775,145518000,457240000,3.1421542,7770,36033196032,39551791104,58846.8468468,0.3760343,0.1282497,0.3760343,0.1282497,0.3760343,0.1282497,0.3760343,6.3821634,0.029408502067716575,0.1282497,3.8311964,0.07334213388717901,1.69,1.69,4.731999999999432e-06,645223266.6666666,840458000.0,55.8460891,42.8732858,42.8732858,1.0409744735126293e-05,0.8247855,0.6808327,0.6808327,0.8261259,9.375169398657618e-06,USD,USD,1.0,1.0,0.39,0.39,0.39,0.39,269.73,165.72,272.75,212.1,27.1711457,62.7624909,-1.1072411,1.9435672,53.9010716,0.8473632134261821,2.2683971,2.4809152,0.0080326,0.0020082,0.7581715,0.8869998,2.4796045,2.079119,2.4909152,0.0120082,0.8969998,2.089119,2.2900171,0.015007522267760974,4181737933.3333335,4587085333.333333,4587085333.333333,0.1996799,0.19735897815282066,807726466.6666666,735845466.6666666,735845466.6666666,1892190333.3333333,1854515000.0,1854515000.0,4.2426798,0.4559111694652677,None
FLS,Flowserve Corporation,Industrials,United States,18267069546.91272,0.07460768438924105,3794405933.3333335,139839200.0,3630035266.6666665,3691882000.0,130621000.0,14583766000.0,130621000.0,14583766000.0,3691882000.0,3794405933.3333335,139839200.0,3691882000.0,130621000.0,130621000.0,3691882000.0,1.721,1.721,0.00034654890850182544,46.354626,21.921875,43.3005321,1.4856619,0.00048097249648641825,43.3005321,0.005295255560151809,12.669,12.7979504,0.000127979504,491517749.7829347,481512000.0,465813666.6666667,481512000.0,0.03204,0.0904878,2.5,0.0803433,2.5,0.0892397,0.0033520984364519262,1.00054,0.00307,0.003425651096877859,1.92,0.908,42.6,0.0213146,3.2034402,0.0032034402,130315000,118283000,0.9076699,16000,6353801216,5484958208,7392.6875,0.161,-0.0161154,5.5608631,-0.0161154,5.5608631,-0.0161154,1.5109658,12.5421348,0.057793161046202614,-0.0161154,0.2483885,0.004755000976466663,2.14,2.14,5.991999999999281e-06,298227466.6666667,299613000.0,21.3052181,21.206694,21.206694,5.149040179606069e-06,1.9472313,1.9017885,1.9017885,1.3800535,1.5661336052665026e-05,USD,USD,1.0,1.0,0.2,0.2,0.2,0.2,42.6,25.87,44.39,40.24558,5.8501331,64.6695014,-4.0324397,1.8066955,34.7784102,0.546741364320592,1.5232888,1.5373862,0.0076134,0.0094428,0.5263747,0.5034381,2.3862146,2.3745704,1.5473862,0.0194428,0.5134381,2.3845704,1.9659783,0.012883948820812239,5094236800.0,4989244400.0,4989244400.0,0.1261805,0.124713877274638,1571933133.3333333,1515973266.6666667,1515973266.6666667,3348618266.6666665,3250342733.333333,3250342733.333333,2.5562561,0.2746909413252738,None
DV,"DoubleVerify Holdings, Inc.",Technology,United States,1.2058390071588846e+16,0.07713147494961929,206471142.8571429,18800428.5714286,42845857.1428571,243730000.0,28605000.0,136240000.0,28605000.0,136240000.0,243730000.0,206471142.8571429,18800428.5714286,243730000.0,28605000.0,28605000.0,243730000.0,55.003,55.003,0.011075670897342186,189.5167866,12.401433,167.3773674,22.225298,0.00719528249611476,55.7924558,0.006822902570970347,297.149,281.5893029,0.002815893029,50431483.8902369,55713000.0,47009714.2857143,55713000.0,0.08385,0.0,0.0,0.0,0.0,0.0579143,0.0021754267941085387,0.79824,0.01988,0.022183043584994084,2.79,0.0,35.9,0.0,1000.0,1.0,156680000,20453000,0.13054,633,13416267776,5421127680,32311.2164297,0.062,0.4739779,2.0304204,0.4739779,2.0304204,0.4739779,0.5541051,7.6938236,0.03545252809560573,0.4739779,7.1346051,0.13658061551643508,302.0679048,302.0679048,0.0008457901334398986,22255428.5714286,13212000.0,602.8312478,1015.4607763,1015.4607763,0.0002465565041860212,0.3161093,0.3160105,0.3160105,0.5631481,6.390804154708358e-06,USD,USD,1.0,1.0,0.0,0.0,0.0,0.0,35.9,27.16,48.42,36.061142,-0.4468577,32.179676,-25.8570838,0.8222013,0.8232013,0.012941310407353954,4.514354,4.5058929,1.7261373,1.7141403,0.0415935,0.0435489,3.8134072,3.8139641,4.5158929,1.7241403,0.0535489,3.8239641,4.1699285,0.02732743559806655,482765857.1428571,494608428.5714286,494608428.5714286,0.1578336,0.15599906657696158,84892428.5714286,90814428.5714286,90814428.5714286,111945857.1428571,115295000.0,115295000.0,5.4449046,0.585100205726771,None
STLD,"Steel Dynamics, Inc.",Basic Materials,United States,2457128.5418724,0.07726551827816794,10123619666.666666,694699133.3333334,4436017933.333333,10570979000.0,793989000.0,19094015000.0,793989000.0,19094015000.0,10570979000.0,10123619666.666666,694699133.3333334,10570979000.0,793989000.0,793989000.0,10570979000.0,1.377,1.377,0.00027727939977165226,17.23262,10.149606,16.3472433,1.2877771,0.00041690869686100175,16.3472433,0.0019991170264967574,9.583,9.5829804,9.5829804e-05,1519506797.8190546,1519513000.0,1347710800.0,1519513000.0,0.07511,0.1531947,2.5,2.7721274,30.078125,1.6485727,0.061925106987667254,0.8503399,0.05059,0.05645071302640095,6.35,3.74,64.65,0.05785,2.8787742,0.0028787742000000002,211219008,793988992,3.7590793,9625,14561374208,13613064192,82492.3628052,1.298,-0.0457518,-0.1574265,-0.0457518,-0.1574265,-0.0457518,0.9341434,9.9151093,0.04568803618388803,-0.0457518,0.2454248,0.004698265675138485,1.09,1.09,3.051999999999634e-06,1136784933.3333333,1037942000.0,12.8092604,14.0290828,14.0290828,3.406297606794365e-06,1.0789792,1.119844,1.119844,1.0592268,1.2020480996417174e-05,USD,USD,1.0,1.0,0.26,0.26,0.25,0.25,64.65,27.41,66.88,52.507973,23.1241587,135.8628238,-3.3343301,1.8870028,45.1476604,0.7097533585068463,1.9269357,1.8945705,29.6356685,18.6431687,0.0571528,0.1453274,3.7277363,3.1515404,1.9045705,18.6531687,0.1553274,3.1615404,2.5330554,0.016600262644751507,8632694266.666666,9585924600.0,9585924600.0,0.1828286,0.1807035443883475,3043296733.333333,3076240266.6666665,3076240266.6666665,4490961333.333333,5065124600.0,5065124600.0,2.5322222,0.2721082992282173,None
NFG,National Fuel Gas Company,Energy,United States,735939015706.3824,0.08054708196418989,1593924866.6666667,86233866.6666667,1071527533.3333334,1603284000.0,85915000.0,4298842000.0,85915000.0,4298842000.0,1603284000.0,1593924866.6666667,86233866.6666667,1603284000.0,85915000.0,85915000.0,1603284000.0,4.565,4.565,0.0009192305446315126,54.02311,11.635746,48.7246895,2.9246318,0.0009468287893426943,48.7246895,0.005958579963767823,8.538,8.5380598,8.5380598e-05,857268007.4959006,857256000.0,760331266.6666666,857256000.0,0.05359,-0.0127638,0.0,0.0969492,1.0,0.0788876,0.0029632439442921136,0.7373,0.01506,0.016804659778169567,4.42,0.952,52.23,0.0182271,2.233756,0.002233756,91172704,85915000,0.9423325,2162,7319456768,4689012224,39738.6679001,-0.5806409,-0.0304055,-0.5806409,-0.0304055,-0.5806409,-0.0304055,-0.5806409,0.1919359,0.0008844253834082408,-0.0304055,0.2469595,0.0047276450546129105,1.51,1.51,4.227999999999493e-06,707967866.6666666,766950000.0,10.338685,9.5435905,9.5435905,2.3172084692789353e-06,2.343593,2.4102547,2.4102547,1.5534995,1.7629662710284124e-05,USD,USD,1.0,1.0,0.455,0.445,0.445,0.445,52.23,37.87,55.22,49.34942,5.8371101,37.9191973,-5.4147048,1.6553314,20.5735738,0.3234312248224154,1.4314173,1.4152981,0.0977476,0.1041441,0.2749905,0.2482449,0.8432674,0.9916308,1.4252981,0.1141441,0.2582449,1.0016308,1.2134645,0.007952384069484649,6649626666.666667,7075382866.666667,7075382866.666667,0.1121428,0.11083934044035547,-67922466.6666667,-78578800.0,-78578800.0,4655601133.333333,4999377466.666667,4999377466.666667,1.0132339,0.10888039495482409,None
