Symbol,Name,Sector,Country,sss_value,sss_value_normalized,annualized_revenue,annualized_earnings,annualized_retained_earnings,quarterized_revenue,quarterized_earnings,quarterized_retained_earnings,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,evr_effective_normalized,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,trailing_12months_price_to_sales_normalized,pe_effective,pe_effective_normalized,enterprise_value_to_ebitda,effective_ev_to_ebitda,effective_ev_to_ebitda_normalized,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,effective_profit_margin_normalized,held_percent_institutions,held_percent_insiders,held_percent_insiders_normalized,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,price_to_book_normalized,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,eqg_factor_effective_normalized,rqg_effective,rqg_factor_effective,rqg_factor_effective_normalized,price_to_earnings_to_growth_ratio,effective_peg_ratio,effective_peg_ratio_normalized,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,ev_to_cfo_ratio_effective_normalized,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,debt_to_equity_effective_used_normalized,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,eff_dist_from_low_factor_normalized,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,effective_current_ratio_normalized,annualized_total_assets,quarterized_total_assets,effective_total_assets,calculated_roa,calculated_roa_normalized,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,quarterized_total_liabilities,effective_total_liabilities,altman_z_score_factor,altman_z_score_factor_normalized,skip_reason
TLV:NXFR,NEXTFERM TECHNOLOG,Technology,Israel,6.580998365738846e+23,-0.7472488894274676,50666.6666667,-3574200.0,-12756857.1428571,177000.0,-4963000.0,-44957000.0,-4963000.0,-44957000.0,177000.0,50666.6666667,-3574200.0,177000.0,-4963000.0,-4963000.0,177000.0,47.8801305,47.8801305,0.0125633278515611,20.9804837,20.9804837,20.9804837,133.6458642,0.02134764891936111,6.9934946,0.0002575817803275042,-2.7603635,5856.2036042,0.058562036042,-3266582.9192889,-3463000.0,-3073466.6666667,-3463000.0,0.0,0.0,0.0,0.0,0.0,0.01,8.976099466513518e-05,0.18215,0.4479,0.48835535784377865,0.0,-1.833,752.3,-0.0024365,1.6520958,0.00016520958,10278800,-5612000,-0.5459781,17,8474773,2365531735,-330117.6470588,0.0555157,0.0,0.0555157,0.0,0.0555157,0.0,0.0555157,2.6061773,0.01123441154004701,0.0,0.25,0.0006616611257911247,377.9197388,377.9197388,0.0009750158843220945,-2281800.0,-3267000.0,2692.4612904,25940.5376522,25940.5376522,0.001657523810440554,-2.8191866,-0.4028961,-0.4028961,41.2896054,0.0007521870400170766,USD,ILS,1.0,0.3047768,0.0,0.0,0.0,0.0,752.3,602.2,1450.0,833.72046,-9.7659184,24.925274,-48.1172414,0.3540929,0.3550929,0.004620583991867984,0.5376886,1.8394893,0.0032751,0.0008188,0.0613912,0.0932786,0.4330681,1.8745188,1.8494893,0.0108188,0.1032786,1.8845188,1.867004,0.003058924805232609,2342142.8571429,7128428.5714286,7128428.5714286,1e-06,1.293953497640411e-06,-2842857.1428571,2314142.8571429,2314142.8571429,4892142.8571429,4561285.7142857,4561285.7142857,17.3562441,0.34474859406435293,None
TLV:GILT,GILAT SATELLITE NE,Technology,Israel,222131.0493984,-0.7372645726643099,213105733.3333333,31270600.0,-685733666.6666666,162925000.0,41570000.0,-2774209000.0,41570000.0,-2774209000.0,162925000.0,213105733.3333333,31270600.0,162925000.0,41570000.0,41570000.0,162925000.0,3.4022234,3.4022234,0.000892713690461911,13.2437162,13.2437162,13.2437162,3.4311675,0.0005480705266263073,4.4145721,0.00016259587029667958,-425.7189393,13.3337991,0.000133337991,-1438499.9642045,-1575000.0,12912733.3333333,-1575000.0,0.25515,1.05804,5.625,0.2811659,1.0,0.7313774,0.0065649162899600435,0.51281,0.11497,0.1253543547472633,0.0,0.747,3227.0,0.0002315,2.4301288,0.00024301287999999998,56506600,41570000,0.7356663,779,554286028,55902288691,53363.2862644,0.4997531,-0.2230553,0.4997531,-0.2230553,0.4997531,-0.2230553,0.4997531,7.319322,0.03155129758137329,-0.2230553,0.2276945,0.000602626396825789,26.5005162,26.5005162,6.837013679089416e-05,35414600.0,47084000.0,15.6513423,11.7722799,11.7722799,7.52213947877286e-07,0.6500581,0.6005238,0.6005238,0.7759347,1.4135471133360319e-05,USD,ILS,1.0,0.3047768,45.0,0.0,0.0,0.0,3227.0,1693.0,7347.0,3681.2307,-12.339099,90.6083875,-56.0773105,0.5426247,0.5436247,0.007073820925183339,2.557312,2.6779653,1.0975835,0.8653892,3.2716014,4.1187512,1.6784396,1.6450295,2.6879653,0.8753892,4.1287512,1.6550295,2.1714974,0.0035578109427500506,393256133.3333333,367954266.6666667,367954266.6666667,0.212976,0.2755810401134642,93473133.3333333,81208133.3333333,81208133.3333333,154502933.3333333,138116133.3333333,138116133.3333333,15.2639582,0.3031893362981136,None
TLV:SMT,SUMMIT R/EST HLDGS,Real Estate,Israel,67756301.245448,-0.7314690418180636,137641571.3474667,120288921.3733867,890164891.34944,133400195.8064,111842723.1888,4090130866.8048,111842723.1888,4090130866.8048,133400195.8064,137641571.3474667,120288921.3733867,133400195.8064,111842723.1888,111842723.1888,133400195.8064,4.7520799,4.7520799,0.001246904240591276,2.753862,2.753862,2.753862,2.3104404,0.00036905347429605116,2.753862,0.00010142921633717446,6.8059707,6.8970304,6.8970304e-05,297640491.9618467,289676000.0,303230533.3333333,289676000.0,0.8384,2.1051835,2.5,1.3716431,2.5,1.7246315,0.015480463887082407,0.29656,0.45884,0.5002834837978106,0.0,5.299,4717.0,0.0011234,0.2781101,2.7811010000000003e-05,69300000,366966016,5.2953249,144,2079938572,101127504666,2548375.1111111,-0.174,0.039679,0.1530779,0.039679,0.1530779,0.039679,-0.0922305,0.2407769,0.001037913569401723,0.039679,2.2419592,0.005933668992999078,-29.8584644,3349.1340558,0.008640614839272004,88320801.5475733,92229117.0016,23.5498154,22.5518648,22.5518648,1.4409976145064985e-06,1.4626823,1.2451926,1.2451926,1.116882,2.0346626166312372e-05,ILS,ILS,0.3047768,0.3047768,2.0,2.0,2.0,7.5,4717.0,2851.0,5488.0,4930.615,-4.332421,65.450719,-14.0488338,1.4152446,8.0350583,0.10455478483153556,1.8950304,1.8792058,1.239083,0.6313297,0.2641079,0.0779193,1.4522878,0.8685199,1.8892058,0.6413297,0.0879193,0.8785199,1.3838629,0.002267339840649047,2575071800.95952,2577218790.9678936,2577218790.9678936,0.1433967,0.18554866151509272,147493600.0,-115103533.3333333,-115103533.3333333,1359513340.744907,1371428935.1546135,1371428935.1546135,6.8442968,0.13594886575484091,None
TLV:BLSR,BLUE SQUARE REAL,Real Estate,Israel,3892.8499068,-0.7314393992806473,83643940.5962133,67511413.7448,557925608.8687466,101655558.6488,69855147.3368,2329509049.1904,69855147.3368,2329509049.1904,101655558.6488,83643940.5962133,67511413.7448,101655558.6488,69855147.3368,69855147.3368,101655558.6488,6.024523,6.024523,0.0015807821910232773,3.741383,3.741383,3.741383,2.5874267,0.0004132973147116742,3.741383,0.00013780122086990082,7.6974429,7.6663198,7.6663198e-05,260895245.0110865,263005000.0,207709133.3333333,263005000.0,0.69194,1.9259595,2.5,1.7550347,2.5,1.7108353,0.015356627823622494,0.21155,0.59219,0.6456779624056871,0.0,19.738,24320.0,0.0008116,0.3728029,3.728029e-05,11585000,228787008,19.7485549,45,1991986522,85552234148,5084155.7333333,2.863,0.3571463,0.2498891,0.3571463,0.2498891,0.3571463,2.2097223,15.1151346,0.06515659643708963,0.3571463,6.2261723,0.016478464693550066,1.6931463,1.6931463,4.368241103846736e-06,37983540.16432,55184716.0688,52.443414,36.0967069,36.0967069,2.306473056473816e-06,2.0507268,2.1508084,2.1508084,1.4675635,2.6735112491583683e-05,ILS,ILS,0.3047768,0.3047768,517.912,517.912,517.912,328.011,24320.0,12810.0,26440.0,23038.182,5.5638852,89.8516784,-8.0181543,1.6889215,23.2090188,0.3020032806463973,1.4984421,1.465551,0.1955555,0.4906666,0.8218235,0.6060166,0.7355333,0.8543736,1.475551,0.5006666,0.6160166,0.8643736,1.1699623,0.0019168821816434216,1999302404.46272,2165884036.5357337,2165884036.5357337,0.1322525,0.17112858494668845,-409720333.3333333,-281270866.6666667,-281270866.6666667,1348243873.1512,1478958761.8466134,1478958761.8466134,6.041699,0.12000679548002019,None
TLV:ELDAV,ELDAV INVESTMENTS,Financial Services,Israel,80.8460911,-0.7282488663824825,120466800.0,12210800.0,-3623066.6666667,112025000.0,24799000.0,-38798000.0,24799000.0,-38798000.0,112025000.0,120466800.0,12210800.0,112025000.0,24799000.0,24799000.0,112025000.0,0.1481215,0.1481215,3.886578726774789e-05,1.08264,1.08264,1.08264,0.2319626,3.705207173348648e-05,1.08264,3.987539200413041e-05,-18.9110957,0.6687785,6.687785e-06,-370000.21757,137000.0,1719333.3333333,137000.0,0.22137,0.0,0.0,0.0,0.0,0.1364971,0.0012252115464906424,0.01,0.7107599,0.7749573683980985,0.0,0.67,238.9,0.0028045,0.2226424,2.226424e-05,35824000,24799000,0.6922454,10000000,16585039,2598561053,2.4799,0.4285714,-0.0818352,0.4285714,-0.0818352,0.4285714,-0.0818352,0.4285714,6.7965367,0.029297734400047543,-0.0818352,0.2418165,0.0006400023104994781,2.5261599,2.5261599,6.517378628219759e-06,-286400.0,385000.0,172.6857548,43.0780237,43.0780237,2.7525585994713132e-06,0.9847376,0.9434493,0.9434493,0.9723132,1.7712966273044884e-05,USD,ILS,1.0,0.3047768,27.8558,27.9142,16.7485,16.7885,238.9,151.0,248.8,220.34166,8.4225289,58.2119205,-9.1157557,1.797546,33.7349519,0.43897013630961484,2.0316647,2.069872,0.0991375,0.1176112,3.985318,3.8265853,1.4859156,1.494463,2.079872,0.1276112,3.8365853,1.504463,1.7921675,0.002936311663436024,210624466.6666667,213497800.0,213497800.0,0.2161558,0.27969555344526115,44284466.6666667,46498400.0,46498400.0,103725933.3333333,102927000.0,102927000.0,3.9590295,0.07863854910777028,None
TLV:KNFM,KNAFAIM HLDGS LTD,Industrials,Israel,5086213508.577926,-0.7230897747135373,180469200.0,-24281733.3333333,45831866.6666667,345831000.0,6135000.0,3840000.0,6135000.0,3840000.0,345831000.0,180469200.0,-24281733.3333333,345831000.0,6135000.0,6135000.0,345831000.0,2.2184703,2.2184703,0.0005821072210287963,629.6275722,629.6275722,629.6275722,1.0953848,0.00017496905184443846,629.6275722,0.02319020750949893,4.923974,12.7511126,0.000127511126,-9044908.5169596,-33977000.0,35519666.6666667,-33977000.0,-1.01432,-0.8425884,0.0,2.865147,1.0,1.2615844,0.011324107059801776,0.10185,0.53299,0.5811308822888045,0.0,-2.2,767.6,-0.0028661,0.5036968,5.036967999999999e-05,16341000,136058000,8.3261734,900,78228075,3862765155,151175.5555556,-0.6156477,-0.2849365,-0.6156477,-0.2849365,-0.6156477,-0.2849365,-0.6156477,0.1884352,0.0008122849452456924,-0.2849365,0.2215064,0.0005862486959757568,-1022.7075956,97.779659,0.000252267110977898,115207800.0,12384000.0,0.6790172,6.3168666,6.3168666,4.0362913588218106e-07,13.0706182,20.2216123,20.2216123,4.4978447,8.193879448771618e-05,USD,ILS,1.0,0.3047768,50.0,45.0,155.0,25.0,767.6,470.0,1100.0,896.6916,-14.3964324,63.3191489,-30.2181818,0.9447619,0.9457619,0.012306560607825865,1.4101738,1.5065245,0.2212084,0.2667851,0.7584955,0.7490184,0.8567963,1.0782507,1.5165245,0.2767851,0.7590184,1.0882507,1.3023876,0.0021338495984300865,1628640333.3333333,922181866.6666666,922181866.6666666,0.1066527,0.13800363419779346,-266355333.3333333,-362709066.6666667,-362709066.6666667,1442864466.6666667,849631133.3333334,849631133.3333334,1.3021693,0.025865102658285535,None
TLV:GNGR,GINEGAR PLASTIC,Consumer Cyclical,Israel,5114.6122713,-0.715901952695612,536765533.3333333,21405866.6666667,169359266.6666667,549413000.0,23977000.0,699044000.0,23977000.0,699044000.0,549413000.0,536765533.3333333,21405866.6666667,549413000.0,23977000.0,23977000.0,549413000.0,0.2032861,0.2032861,5.334049626212349e-05,3.3799711,3.3799711,3.3799711,0.1473625,2.3538647699352835e-05,3.3799711,0.0001244898327931093,1.8015357,1.758126,1.758126e-05,65121664.3545931,68260000.0,63891266.6666667,68260000.0,0.04364,0.0,0.0,0.0,0.0,0.0349371,0.0003135988846715294,0.2711,0.56322,0.614091325395787,0.0,1.578,1761.0,0.0008961,0.354816,3.54816e-05,15179800,23977000,1.5795333,318,111665177,8096289327,75399.3710692,-0.051,0.0152216,0.2304466,0.0152216,0.2304466,0.0152216,0.0193616,1.6414614,0.007075824386430548,0.0152216,1.4837591,0.003926982866035304,174.5704107,174.5704107,0.0004503837875883177,61870866.6666667,93917000.0,1.8048103,1.1889773,1.1889773,7.597214102677563e-08,1.6763297,1.701951,1.701951,1.3055884,2.3784356003475663e-05,USD,ILS,1.0,0.3047768,98.8157,32.9385,32.9385,65.8771,1761.0,1141.0,1950.0,1760.6364,0.0206516,54.3382997,-9.6923077,1.5327565,12.9669842,0.16873060434980558,1.6005076,1.5919562,1.9852152,0.6680491,0.4201888,0.427514,1.6737274,1.713579,1.6019562,0.6780491,0.437514,1.723579,1.6627676,0.00272430110325264,608120933.3333334,624601933.3333334,624601933.3333334,0.1383876,0.17906711905006215,161008466.6666667,177331400.0,177331400.0,380365333.3333333,393236200.0,393236200.0,3.9350419,0.07816208131166581,None
TLV:GOHO,GOLDEN HOUSE,Healthcare,Israel,12093081857019.584,-0.7137923696088556,17731954.8609067,3309997.95872,65706850.6304533,17971164.012,4069989.3872,271678953.8504,4069989.3872,271678953.8504,17971164.012,17731954.8609067,3309997.95872,17971164.012,4069989.3872,4069989.3872,17971164.012,2.1227704,2.1227704,0.0005569964035246207,5.0831656,5.0831656,5.0831656,1.1514601,0.00018392612526091498,5.0831656,0.00018722125630118113,5.5850349,5.5850363,5.5850362999999995e-05,22411011.159618,22411000.0,19952200.0,22411000.0,0.22647,0.1079077,1.0,0.3122286,1.0,0.2685375,0.0024104193104888733,0.1579,0.60843,0.663384796545859,0.0,0.858,1436.0,0.0005975,0.2502212,2.5022119999999997e-05,15567600,13354000,0.8578072,140,125166340,6789584301,95385.7142857,-0.2481417,0.0392888,-0.2481417,0.0392888,-0.2481417,0.0392888,-0.2481417,0.2251858,0.0009707052356624846,0.0392888,2.2321398,0.005907680531964704,-20.4849272,4881.6380363,0.012594406002757897,-384872.14304,-3262330.8672,30.7488531,383671.509716,383671.509716,0.02451547733005489,1.8913669,1.8351338,1.8351338,1.3556711,2.4696729892838703e-05,ILS,ILS,0.3047768,0.3047768,19.2708,9.6354,20.1781,20.1781,1436.0,966.0,1572.0,1388.5874,3.4144484,48.6542443,-8.6513995,1.5511551,13.9293669,0.18125344019831363,1.5292826,1.5454264,0.0047054,0.002056,6.8832544,7.0522303,0.3639123,0.3920992,1.5554264,0.012056,7.0622303,0.4020992,0.9787628,0.0016036183143469016,224068327.3122134,230038274.95216,230038274.95216,0.1176927,0.1522888808117436,-125301600.0,-115409066.6666667,-115409066.6666667,146527176.40384,148875501.9662933,148875501.9662933,5.367912,0.10662330538789602,None
TLV:ACCL,ACCEL SOLUTIONS GR,Technology,Israel,12785850638.906397,-0.7042346513611915,54300466.6666667,-2694666.6666667,-139257266.6666667,73053000.0,1048000.0,-12888000.0,1048000.0,-12888000.0,73053000.0,54300466.6666667,-2694666.6666667,73053000.0,1048000.0,1048000.0,73053000.0,0.5641419,0.5641419,0.00014802590491065176,43.7100737,43.7100737,43.7100737,0.8473626,0.0001353517327339563,14.5700246,0.0005366377026849398,10.0570248,9.8264007,9.8264007e-05,4295972.5740954,4493000.0,3633800.0,4493000.0,0.01434,0.0,0.0,0.0,0.0,0.0181943,0.00016331384652358688,0.35266,0.21836,0.2380827772689607,0.0,0.012,175.6,6.83e-05,0.6698862,6.698861999999999e-05,118017000,1048000,0.0088801,25,41223193,6190238275,41920.0,-0.5409642,27.754089,-0.5409642,27.754089,-0.5409642,27.754089,-0.5409642,0.1959036,0.0008444788712482277,27.754089,52.9321498,0.14009258330884983,-80.8003058,1237.6190781,0.0031930014127316254,-630000.0,-6969000.0,152.8265889,59152.235901,59152.235901,0.0037796533272080744,1.3590111,0.8127669,0.8127669,0.9025358,1.644180721357643e-05,USD,ILS,1.0,0.3047768,64.3205,173.616,4.602,47.5795,0.0830711,143.1,299.0,223.46294,-21.4187373,22.7113906,-41.270903,0.4169339,0.4179339,0.005438291466821655,3.9683596,2.3961256,0.6177155,0.2421331,0.0037273,0.0288258,2.4546855,2.0880627,2.4061256,0.2521331,0.0388258,2.0980627,2.2520942,0.0036898618385930015,48098400.0,98767200.0,98767200.0,0.1106108,0.14312523153680398,14586866.6666667,34133266.6666667,34133266.6666667,19959600.0,40380600.0,40380600.0,9.6485031,0.19164906067151652,None
TLV:AZRG,AZRIELI GROUP,Real Estate,Israel,29012068320.685963,-0.7032570829933424,619916011.2,280394656.0,4613995656.746667,511110693.6,62784020.8,18715124180.8,62784020.8,18715124180.8,511110693.6,619916011.2,280394656.0,511110693.6,62784020.8,62784020.8,511110693.6,6.7163663,6.7163663,0.0017623158273989328,45.1693908,7.3933329,40.4473836,5.5463822,0.0008859400228128696,40.4473836,0.0014897429215541965,12.4120352,12.4154375,0.00012415437499999998,907497522.1117252,907000000.0,1283866666.6666667,907000000.0,0.12277,0.6967756,2.5,0.1515285,1.0,0.4689899,0.004209699991190228,0.08687,0.69866,0.7617645776091412,10.38,1.699,25180.0,6.75e-05,0.5188023,5.188023000000001e-05,121273000,212000000,1.748122,361,11270066432,930682929264,587257.6177285,0.183,-0.095329,-0.3366652,-0.095329,-0.3366652,-0.095329,0.0530837,2.5539902,0.011009449347919257,-0.095329,0.2404671,0.0006364309284069079,761.9547652,761.9547652,0.0019658089348915265,357990829.28,256317288.8,31.4814389,43.9692012,43.9692012,2.809502212027995e-06,0.9123532,0.9516976,0.9516976,0.9765499,1.7790147704099207e-05,ILS,ILS,0.3047768,0.3047768,123.688,371.064,247.376,461.769,25180.0,15000.0,26430.0,22389.021,12.4658376,67.8666667,-4.7294741,1.7812773,31.9439972,0.41566565284351137,2.0996281,2.0528112,0.2244382,0.0611923,0.1198348,0.0889857,1.0567188,1.0607772,2.0628112,0.0711923,0.0989857,1.0707772,1.5667942,0.0025670569763506564,10481904024.053335,10719751838.773336,10719751838.773336,0.1058569,0.13697390600437123,149133333.3333333,172666666.6666667,172666666.6666667,4997486144.960001,5222147283.466666,5222147283.466666,10.4748095,0.20806205694104793,None
TLV:OPCE,OPC ENERGY LTD,Utilities,Israel,217731244109425.6,-0.6966044706435044,1323386466.6666667,6072066.6666667,79295400.0,1388727000.0,-77316000.0,263780000.0,-77316000.0,263780000.0,1388727000.0,1323386466.6666667,6072066.6666667,1388727000.0,-77316000.0,-77316000.0,1388727000.0,2.438824,2.438824,0.0006399261063888631,4.49729,4.49729,4.49729,1.2383461,0.00019780468285871612,4.49729,0.0001656425050859525,11.892086,11.7840597,0.000117840597,289966949.8577616,295235000.0,322117066.6666667,295235000.0,-0.05586,0.0,0.0,0.0,0.0,0.00202,1.8131720922357306e-05,0.2314,0.5864,0.6393649962929042,0.0,-0.45,2983.0,-0.0001509,0.9499041,9.499041e-05,188780000,-77555000,-0.4108221,116,3385663787,171916864793,-668577.5862069,-0.75,0.0021195,-0.3518539,0.0021195,-0.3518539,0.0021195,-0.6504635,0.1849537,0.0007972772925519659,0.0021195,0.7103817,0.0018801278214536522,-6.9139777,14463.4541819,0.037315059579304845,366180933.3333333,357630000.0,9.2458768,9.4669457,9.4669457,6.049098950949083e-07,2.9316299,2.57052,2.57052,1.6042841,2.922579900764709e-05,USD,ILS,1.0,0.3047768,139.83,27.2961,45.4935,0.0,2983.0,2370.0,3955.0,3395.923,-12.1593746,25.8649789,-24.5764855,0.7735016,0.7745016,0.010078066034652174,1.3787716,1.4964269,15.8376768,3.8836656,1.3345609,1.0690682,2.6621791,1.9338637,1.5064269,3.8936656,1.0790682,1.9438637,1.7251453,0.0028265015772866316,4575293866.666667,6273465533.333333,6273465533.333333,8.77e-05,0.00011347972174306405,982162866.6666666,645400466.6666666,645400466.6666666,3287615000.0,4140412800.0,4140412800.0,5.0467037,0.10024311684083585,None
TLV:RPAC,RAPAC COMM & INFRA,Energy,Israel,1796.8616659,-0.6963727253737295,222967757.96896,3048905.8333867,40503292.5175467,286679153.616,4141002.3816,172072714.4048,4141002.3816,172072714.4048,286679153.616,222967757.96896,3048905.8333867,286679153.616,4141002.3816,4141002.3816,286679153.616,0.3059959,0.3059959,8.029065027158824e-05,10.1236808,10.1236808,10.1236808,0.1462032,2.335346928369173e-05,10.1236808,0.0003728716290038134,2.9895556,2.9457405,2.9457404999999997e-05,99220630.9001937,102129000.0,74258800.0,102129000.0,0.01444,0.0727197,5.625,0.0680404,2.5,0.0730571,0.0006557677963350246,0.29061,0.51243,0.5587138558157793,0.0,0.886,2959.0,0.0002994,0.4964621,4.964621e-05,15332000,13587000,0.8861858,569,287930864,13752162137,23878.7346221,0.538,0.6233719,1.5755943,0.6233719,1.5755943,0.6233719,0.7973986,9.1797177,0.039570878951042124,0.6233719,8.1453904,0.02155795272828888,12.695885,12.695885,3.2754810796155785e-05,18363960.35184,27667942.6808,15.6791269,10.4066597,10.4066597,6.64954846779718e-07,6.9194229,8.587616,8.587616,2.9314634,5.3403483913275563e-05,ILS,ILS,0.3047768,0.3047768,16.9968,14.4782,31.0,350.0,2959.0,2015.0,3296.0,2999.6782,-1.3560855,46.8486352,-10.2245146,1.4738486,10.2498418,0.13337426611531608,1.2080661,1.1607253,2.7385693,1.8251226,3.4230618,1.6474466,1.5549876,1.5764081,1.1707253,1.8351226,1.6574466,1.5864081,1.3785667,0.00225866247436945,626954120.2501334,820151950.9040533,820151950.9040533,0.1050491,0.1359286503689773,214364400.0,257605533.3333333,257605533.3333333,522721084.5221866,710587982.8934934,710587982.8934934,3.6098953,0.0717036659673688,None
TLV:ATRY,ATREYU CAPITAL,Financial Services,Israel,565747.833118,-0.694650270117094,92283000.0,76056333.3333333,110893866.6666667,92255000.0,77059000.0,492144000.0,77059000.0,492144000.0,92255000.0,92283000.0,76056333.3333333,92255000.0,77059000.0,77059000.0,92255000.0,2.606756,2.606756,0.0006839899957462314,2.9294704,2.9294704,2.9294704,2.4451862,0.0003905768192119386,2.9294704,0.00010789715931842228,0.0,100000.0,1.0,0.0,295000.0,315866.6666667,295000.0,0.83528,0.0,0.0,0.0,0.0,0.4873029,0.00437407930072049,0.22792,0.45949,0.5009921932923372,0.0,5.23,5026.0,0.0010406,0.9961076,9.961076e-05,14723500,77059000,5.233742,16,240473537,22558064390,4816187.5,0.152,-0.0128258,-0.0112062,-0.0128258,-0.0112062,-0.0128258,0.1111985,3.5846432,0.015452270623733482,-0.0128258,0.2487174,0.000658266539551366,26.3445248,26.3445248,6.796768601311636e-05,52928066.6666667,55064000.0,4.543403,4.3671643,4.3671643,2.7904891210849854e-07,0.0197048,0.0642063,0.0642063,0.2543896,4.634303437424668e-06,USD,ILS,1.0,0.3047768,142.629,135.837,105.274,115.462,5026.0,4680.0,6035.0,5104.916,-1.5458824,7.3931624,-16.7191384,0.5107011,0.5117011,0.006658420687322216,62.7300454,35.3943439,0.0441111,0.0110278,0.0,0.0,6.5707248,3.0795293,35.4043439,0.0210278,0.01,3.0895293,19.2469366,0.03153444330621647,217490066.6666667,241577133.3333333,241577133.3333333,0.418983,0.5421445183018723,14054400.0,8553933.3333333,8553933.3333333,3881466.6666667,14520000.0,14520000.0,30.5847657,0.6075078752126242,None
TLV:ESLT,ELBIT SYSTEMS LTD,Technology,Israel,37027.8955438,-0.6938621781698412,4405291266.666667,231018466.6666667,1893455933.3333333,4662572000.0,237658000.0,2000980000.0,237658000.0,2000980000.0,4662572000.0,4405291266.666667,231018466.6666667,4662572000.0,237658000.0,237658000.0,4662572000.0,1.3209027,1.3209027,0.0003465933260167755,24.0046444,19.0936341,23.3907681,0.0122358,1.9544605006005014e-06,7.7969227,0.0002871733439448042,12.7098021,12.7098209,0.000127098209,484565428.9002926,484564000.0,467660733.3333333,484564000.0,0.05097,0.288933,5.625,0.282698,6.25,0.2631569,0.0023621225096993512,0.12013,0.44371,0.4837869074098303,6.76,5.377,42500.0,0.0001265,2.5718921,0.00025718921,44200200,237658000,5.3768535,16676,6158748873,5705051555,14251.4991605,0.317,0.0964432,0.0344258,0.0964432,0.0344258,0.0964432,0.2463564,5.2134307,0.022473461809108447,0.0964432,3.3555308,0.008880897147019173,94.9468494,94.9468494,0.00024495858995163375,166774066.6666667,278834000.0,36.9286964,22.0875104,22.0875104,1.4113267385669799e-06,2.4968309,2.5430255,2.5430255,1.5956867,2.9069177194597674e-05,USD,ILS,1.0,0.3047768,44.0,44.0,44.0,44.0,42500.0,37500.0,49000.0,44175.594,-3.7930311,13.3333333,-13.2653061,0.8695652,0.8705652,0.011328076756807444,1.4075433,1.396614,0.0154955,0.0121589,0.6291081,0.5373248,1.1712945,1.2047362,1.406614,0.0221589,0.5473248,1.2147362,1.3106751,0.002147427951408101,7428073000.0,7893374666.666667,7893374666.666667,0.1301085,0.1683543486477474,564052600.0,705208400.0,705208400.0,5300267400.0,5654141133.333333,5654141133.333333,0.930396,0.018480537095182804,None
