Symbol,Name,Sector,Country,sss_value,sss_value_normalized,annualized_revenue,annualized_revenue_bonus,annualized_earnings,annualized_retained_earnings,annualized_retained_earnings_bonus,quarterized_revenue,quarterized_revenue_bonus,quarterized_earnings,quarterized_earnings_bonus,quarterized_retained_earnings,quarterized_retained_earnings_bonus,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_total_revenue_bonus,annualized_net_income,quarterized_total_revenue,quarterized_total_revenue_bonus,quarterized_net_income,quarterized_net_income_bonus,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,trailing_12months_price_to_sales_normalized,pe_effective,pe_effective_normalized,enterprise_value_to_ebitda,effective_ev_to_ebitda,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,effective_profit_margin_normalized,held_percent_institutions,held_percent_insiders,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,annualized_cash_flow_from_operating_activities_bonus,quarterized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities_bonus,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,annualized_debt_to_equity_bonus,quarterized_debt_to_equity,quarterized_debt_to_equity_bonus,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,annualized_total_ratio_bonus,quarterized_total_ratio,quarterized_total_ratio_bonus,annualized_other_current_ratio,annualized_other_current_ratio_bonus,quarterized_other_current_ratio,quarterized_other_current_ratio_bonus,annualized_other_ratio,annualized_other_ratio_bonus,quarterized_other_ratio,quarterized_other_ratio_bonus,annualized_total_current_ratio,annualized_total_current_ratio_bonus,quarterized_total_current_ratio,quarterized_total_current_ratio_bonus,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,annualized_total_assets,annualized_total_assets_bonus,quarterized_total_assets,quarterized_total_assets_bonus,effective_total_assets,annualized_total_stockholder_equity,annualized_total_stockholder_equity_bonus,quarterized_total_stockholder_equity,quarterized_total_stockholder_equity_bonus,effective_total_stockholder_equity,calculated_roa,calculated_roe,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,annualized_total_liabilities_bonus,quarterized_total_liabilities,quarterized_total_liabilities_bonus,effective_total_liabilities,altman_z_score_factor,skip_reason
TLV:SVRT,SAVOREAT,Technology,Israel,78722557449.77055,0.003149722534568918,0.0,0.0,-10900943.0,-87850440.0,0.125,0.0,0.0,-73611496.0,0.0,-280716744.0,0.25,-73611496.0,-280716744.0,0.0,0.0,1.0,-10900943.0,0.0,1.0,-73611496.0,0.25,-73611496.0,0.0,0.0,0.0,1651.0363963,1651.0363963,1651.0363963,143042.07519449998,1.4304207519449998e-08,550.3454654,0.003149708230602393,-1.7935478,55727.971640100004,-13792123.542234302,-13778540.0,-4356137.3333333,-13778540.0,0.0,0.0,0.0,0.0,1.0,0.001,2.4099438632965936e-13,0.11893,0.6874100000000001,0.0,-12.664000000000001,7020.0,-0.0018039999999999998,3.2069167999999997,2055040,-18402872,-8.954994500000002,7,24761195,4458502317,-2628981.7142857,-0.9926007,0.0,-0.9926007,0.0,-0.9926007,0.0,-0.9926007,0.15073989999999998,0.0,0.25,-1663.3439718,60.119856000000006,-6605912.0,0.25,-17310428.0,0.5,26678.4857662,143042.07519449998,143042.07519449998,0.14878970000000002,0.5,0.17788099999999998,1.0,0.17788099999999998,0.4227595,USD,ILS,1.0,0.3054407,0,0,0,0,7020.0,4590.0,19600.0,6988.539000000001,0.4501799,52.941176500000005,-64.1836735,0.32378409999999996,0.32478409999999996,13.291416199999999,3.0,6.8847570000000005,1.0,37.38797879999999,12.0,4.345691,1.0,0.0089449,1.0,0.0168303,1.0,82.360566,3.0,31.3464297,1.0,6.894757000000001,4.355691,0.0268303,31.356429700000003,19.125593300000002,77294925.3333333,2.0,52586447.4,1.0,52586447.4,61030925.3333333,2.0,44628322.4,1.0,44628322.4,1e-06,1e-06,36931284.0,49903859.2,49903859.2,16264000.0,2.0,7958125.0,1.0,7958125.0,18.136896,None
TLV:BONS,BONUS BIOGROUP,Healthcare,Israel,321435679678.73376,0.003592864953197847,0.0,0.0,-21519666.666666698,-1091972266.6666667,0.125,0.0,0.0,-293276000.0,0.0,-4259424000.0,0.1666667,-293276000.0,-4259424000.0,0.0,0.0,1.0,-21519666.666666698,0.0,1.0,-293276000.0,0.25,-293276000.0,0.0,0.0,0.0,627.7688632999999,627.7688632999999,627.7688632999999,512028.7074561,5.120287074561e-08,627.7688632999999,0.0035928137505680958,-12.9885603,7640.835564399999,-27917639.920985803,-27492000.0,-18854466.666666698,-27492000.0,0.0,0.0,0.0,0.0,1.0,0.001,2.4099438632965936e-13,0.01,0.46271,0.0,-0.022000000000000002,128.1,-0.0001717,42.774194,1153469952,-73319000,-0.0635639,32,368138400,46717194356,-2291218.75,-0.028197399999999997,0.0,-0.028197399999999997,0.0,-0.028197399999999997,0.0,-0.028197399999999997,0.2471803,0.0,0.25,-22263.351967200004,4.4916865999999995,-28946266.666666698,0.5,-71898000.0,0.5,7862.876206300001,512028.7074561,512028.7074561,-1.4527048999999999,0.5,0.2730015,1.0,0.2730015,0.5234955,USD,ILS,1.0,0.3054407,0,0,0,0,2.293059,36.4,175.0,133.68794,-4.1798385,251.92307689999998,-26.8,1.3232323000000001,5.3680507,0.7722683000000001,0.5,47.2178396,4.0,0.0,1.0,0.0,1.0,0.10960450000000001,1.0,0.027401099999999998,1.0,0.33684580000000003,0.5,40.75257379999999,4.0,47.2278396,0.01,0.0374011,40.7625738,43.995206700000004,31023266.666666698,1.0,92473466.6666667,1.0,92473466.6666667,11856666.6666667,1.0,80594800.0,1.0,80594800.0,1e-06,1e-06,-4805200.0,61384333.3333333,61384333.3333333,38333200.0,2.0,7919111.111111099,0.6666667,7919111.111111099,58.9482272,None
TLV:ILDR,ISRAEL LAND DEVLP,Energy,Israel,181384482908.4449,0.003663557061575131,0.0,0.0,-13806600.0,-2747677333.333333,0.125,0.0,0.0,-53796000.0,0.0,-5707488000.0,0.25,-53796000.0,-5707488000.0,0.0,0.0,1.0,-13806600.0,0.0,1.0,-53796000.0,0.25,-53796000.0,0.0,0.0,0.0,640.1248224,640.1248224,640.1248224,283357.98979809997,2.8335798979809995e-08,640.1248224,0.0036635287260171454,0.0,100000.0,0.0,0.0,-11241666.6666667,0.0,0.0,0.0,0.0,0.0,1.0,0.001,2.4099438632965936e-13,0.01,0.8999799999999999,0.0,-0.49,1010.0,-0.0004851,10000.0,27432000,-13449000,-0.49026679999999995,10000000,63942563,8403985927,-1.3449,0.1364611,0.0,0.1364611,0.0,0.1364611,0.0,0.1364611,3.9440644999999996,0.0,0.25,4690.8949872,4690.8949872,-25703733.333333302,0.5,-22566000.0,0.5,40198.1586823,283357.98979809997,283357.98979809997,-3.8716595000000003,0.5,-2.834507,1.0,-2.834507,284.4507014,USD,ILS,1.0,0.3054407,0,0,0,0,1010.0,268.9,1161.0,566.4369,78.30759259999999,275.6043139,-13.0060293,1.6614729,21.0358283,0.0720582,0.1666667,0.6151225,1.0,0.0,1.0,0.0,1.0,316.2142927,6.0,55.3154301,1.0,0.9760218,1.0,1.4216525,1.0,0.6251225,0.01,55.3254301,1.4316525,1.0283875,6323466.6666667,1.0,22516000.0,1.0,22516000.0,-19683200.0,0.5,-12537000.0,1.0,-12537000.0,1e-06,1e-06,-376333.33333329996,6135600.0,6135600.0,32330133.333333302,2.0,35053000.0,1.0,35053000.0,1e-05,None
TLV:LODZ,LODZIA ROTEX INVES,Real Estate,Israel,5632.5998974,0.0037142254028160204,19877333.333333302,0.0,2872866.6666667005,65968500.0,0.5,5959000.0,0.0,5511000.0,0.0,526352000.0,1.0,5511000.0,526352000.0,5959000.0,19877333.333333302,4.0,2872866.6666667005,5959000.0,1.0,5511000.0,1.0,5511000.0,5959000.0,4.8742227,4.8742227,648.9830326,648.9830326,648.9830326,6.001922599999999,6.0019226e-13,648.9830326,0.0037142255688721463,-492.2922156,203.1313944,-58999.995036399996,-59000.0,-1270266.6666667,-59000.0,0.9248200000000001,0.37800559999999994,0.0,0.7687826,1.0,0.6915361,1.6665631804430594e-10,0.07858,0.81111,0.0,-0.037000000000000005,2818.0,-1.31e-05,0.7767411,4077110,5511000,1.3516926999999999,3,29045235,3576545492,1837000.0,0.3637647,0.004,0.3637647,0.5400704000000001,0.3637647,0.5400704000000001,0.3637647,6.281291099999999,0.13801760000000002,3.9650719,1784.0735917999998,1784.0735917999998,-3944533.3333333,0.5,-4886000.0,0.5,13580.655210100002,594458.3674215,594458.3674215,0.1623654,0.5,0.33295949999999996,1.0,0.33295949999999996,0.5780264,USD,ILS,1.0,0.3054407,0,0,0,0,2818.0,26.99,3100.0,2356.2559,19.596517499999997,10340.9040385,-9.0967742,1.8164666,35.9223292,4.6224413,1.0,4.08097,1.0,10.809707000000001,3.0,1.3092668,1.0,0.0684665,1.0,0.0121296,1.0,5.3198175,1.0,4.3694481,1.0,4.0909699999999996,1.3192668,0.0221296,4.3794481,4.2352091,206020666.6666667,1.0,207292400.0,1.0,207292400.0,76543600.0,0.5,152559000.0,1.0,152559000.0,0.1265856,0.13612370000000001,59758866.6666667,50018600.0,50018600.0,49524000.0,1.0,50797800.0,1.0,50797800.0,6.790927900000001,None
TLV:PLNT,PLANT ARC,Healthcare,Israel,19151978312.28249,0.004265571099653169,0.0,0.0,-2261133.3333332995,-78252571.42857142,0.125,0.0,0.0,-9196000.0,0.0,-169632000.0,0.25,-9196000.0,-169632000.0,0.0,0.0,1.0,-2261133.3333332995,0.0,1.0,-9196000.0,0.25,-9196000.0,0.0,0.0,0.0,745.3186537,745.3186537,745.3186537,25696.3625129,2.56963625129e-09,745.3186537,0.004265568530257912,-0.4416673,225388.7842988,-2005256.5698479,-1987000.0,-1958800.0,-1987000.0,0.0,0.0,0.0,0.0,1.0,0.001,2.4099438632965936e-13,0.11127000000000001,0.58849,0.0,-7.662999999999999,1090.0,-0.0070303,3.1331458,3294880,-2299000,-0.6977492,10,893719,1233834676,-229900.0,-0.0261541,0.0,-0.0261541,0.0,-0.0261541,0.0,-0.0261541,0.2473846,0.0,0.25,-28497.155500200002,3.5091222,-3582933.3333333,0.5,-3478000.0,0.5,400901.3320891,25696.3625129,25696.3625129,0.28094709999999995,0.5,0.7247638000000001,1.0,0.7247638000000001,0.8523306,USD,ILS,1.0,0.3054407,0,0,0,0,1090.0,9.7,1950.0,1147.3055,-4.99479,11137.1134021,-44.1025641,1.1135391000000001,1.9064830000000001,1.8668855,0.5,2.5839175,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.8089456999999998,0.5,2.5490409,1.0,2.5939175,0.01,0.01,2.5590409,2.5764792,2660714.2857143,1.0,2265200.0,1.0,2265200.0,1847714.2857143001,1.0,1340000.0,1.0,1340000.0,1e-06,1e-06,1551428.5714286002,1128600.0,1128600.0,1592000.0,2.0,907200.0,1.0,907200.0,26.6245048,None
TLV:LPHL.L,LAPIDOTH-HELETZ,Energy,Israel,11975.904592,0.004412408525751871,303733.33333329996,0.0,-1500533.3333333,97683.3333333,0.25,0.0,0.0,-22704000.0,0.0,-61200000.0,0.25,-22704000.0,-61200000.0,0.0,303733.33333329996,1.0,-1500533.3333333,0.0,1.0,-22704000.0,0.25,-22704000.0,0.0,-0.21167039999999998,-0.21167039999999998,770.9758937,770.9758937,770.9758937,11.1209939,1.11209939e-12,770.9758937,0.004412408697177076,0.1163729,0.1745815,12650189250.228748,-4817000.0,-4149666.6666667,-4817000.0,-2.1435,4.288317299999999,0.0,0.0,1.0,0.7159390999999999,1.725373040539086e-10,0.06458,0.7484101,0.0,-0.081,136.2,-0.0005947,0.771605,70118400,-5676000,-0.0809488,10000000,2944839155,2944839155,-0.5676,-0.5825878999999999,-0.695,-0.5825878999999999,0.026643200000000002,-0.5825878999999999,0.026643200000000002,-0.5825878999999999,0.1917412,-0.5145892,0.1985411,-1323.3639851,75.56500030000001,-942933.3333333,0.5,-3578000.0,0.5,32.0198586,82304056.8753494,82304056.8753494,0.0381439,1.0,0.0411555,1.0,0.0411555,0.2038683,USD,ILS,1.0,0.3054407,0,0,0,0,136.2,128.0,178.5,149.62766000000002,-8.9740493,6.40625,-23.697479,0.3247525,0.3257525,27.7190489,1.0,25.359865799999998,1.0,0.7169386999999999,1.0,0.17923470000000002,1.0,10.605983199999999,1.0,9.1314884,1.0,14.777622400000002,0.5,27.683487100000004,1.0,25.3698658,0.18923470000000003,9.1414884,27.693487100000006,26.5316765,134589733.3333333,1.0,130294000.0,1.0,130294000.0,129665200.0,1.0,125144400.0,1.0,125144400.0,1e-06,1e-06,117090733.3333333,113082400.0,113082400.0,4924533.3333333,1.0,5149600.0,1.0,5149600.0,25.7661445,None
TLV:DELT,DELTA-GALIL IND,Consumer Cyclical,Israel,374.7195147,0.005331111816981474,1513004933.3333333,1.0,3913933.3333333,347304533.3333333,1.0,1714463000.0,1.0,83364000.0,1.0,2060310000.0,1.5,83364000.0,2060310000.0,1714463000.0,1513004933.3333333,1.0,3913933.3333333,1714463000.0,1.0,83364000.0,1.0,83364000.0,1714463000.0,0.8662298,0.8662298,931.5,931.5,931.5,0.0084637,8.463699999999999e-16,931.5,0.0053311118220510535,6.073993799999999,5.7811677,270584363.5723625,296674000.0,188716800.0,296674000.0,0.04862,-0.1235492,0.1,0.1350479,2.75,0.0210396,5.0704254906215006e-12,0.1812,0.59212,0.0,0.2,17930.0,1.12e-05,8.857930999999999,25500600,83364000,3.2690996,23100,1485059447,1451070279,3608.8311688,-0.5172164,0.682,-0.5172164,-0.0323149,-0.5172164,-0.0323149,-0.5172164,0.1982784,0.5034213,7.3452185,-1800.9870850000002,55.5251067,165789200.0,1.0,211652000.0,1.0,8.957516199999999,7.0165150999999994,7.0165150999999994,2.2239497000000004,1.0,2.2395278999999997,1.0,2.2395278999999997,1.4975052,USD,ILS,1.0,0.3054407,0,0,0,0,17930.0,34.0,18710.0,46.39,38550.571243800005,52635.2941176,-4.1688936000000005,1.9164703,49.5464576,0.4904674,0.3333333,5.8608353,4.0,0.3006071,1.0,0.2189163,1.0,0.5681534,1.0,0.2102069,0.5,1.6342899,1.0,1.6367892,1.0,5.8708352999999995,0.2289163,0.22020689999999998,1.6467892,3.7588122999999998,3109637866.6666665,2.0,2617251100.0,1.5,2617251100.0,481708600.0,1.0,802876400.0,1.5,802876400.0,0.13185170000000002,0.2038317,272067733.3333333,329250733.3333333,329250733.3333333,2146180133.3333333,2.0,1191139200.0,1.0,1191139200.0,1.4901053999999998,None
TLV:ETGA,ETGA GROUP LTD,Industrials,Israel,230244.8662935,0.0077297843538877324,0.0,0.0,0.0,2961500.0,1.0,402063000.0,0.0,9590000.0,0.0,11846000.0,1.0,9590000.0,11846000.0,402063000.0,0.0,1.0,0.0,402063000.0,3.0,9590000.0,2.0,9590000.0,402063000.0,0.0,0.3086698,1350.6177332999998,1350.6177332999998,1350.6177332999998,32.214911699999995,3.2214911699999995e-12,1350.6177332999998,0.00772978439620765,0.0,100000.0,0.0,9098000.0,0.0,9098000.0,0.0,0.0,0.0,0.5639185999999999,16.0,0.1889729,4.554140806843608e-11,0.5816,0.35223000000000004,0.0,0.0,1886.0,0.0,10000.0,22074800,0,0.0,10000000,124104710,12952424062,0.0,2.8339999999999996,2.28,2.8339999999999996,2.28,0.0,0.0,2.8339999999999996,17.084488399999998,2.28,15.349668900000001,476.5764761,476.5764761,-202500000.0,1.0,-50625000.0,0.3333333,163168.6656708,245145.1069699,245145.1069699,0.5023380000000001,1.0,2.0093520000000002,1.0,2.0093520000000002,1.4185161,USD,ILS,1.0,0.3054407,0,0,0,0,1886.0,1561.0,2286.0,1898.0642,-0.6356055,20.8199872,-17.4978128,0.8965517,0.8975517,0.37441820000000003,1.0,1.4976729,1.0,0.0,1.0,0.0,1.0,0.2063167,1.0,0.8252668,1.0,0.3229927,1.0,1.291971,1.0,1.5076729,0.01,0.8352668,1.301971,1.4048219,57519250.0,1.0,230077000.0,1.0,230077000.0,19113500.0,1.0,76454000.0,1.0,76454000.0,0.1416817,0.22543490000000002,10434750.0,41739000.0,41739000.0,38405750.0,1.0,153623000.0,1.0,153623000.0,7.254317599999999,None
TLV:PHGE,BIOMX,Healthcare,Israel,578978145934.9148,0.013830985250385147,0.0,0.0,-23654200.0,-426058133.3333333,0.125,0.0,0.0,-130348000.0,0.0,-1621866000.0,0.1666667,-130348000.0,-1621866000.0,0.0,0.0,1.0,-23654200.0,0.0,1.0,-130348000.0,0.25,-130348000.0,0.0,0.0,0.0,2416.6704572,2416.6704572,2416.6704572,239576.7880577,2.395767880577e-08,2416.6704572,0.013830961292947336,-3.5852629,27891.9699902,-32245970.182313897,-32246000.0,-23700733.333333302,-32246000.0,0.0,0.0,0.0,0.0,1.0,0.001,2.4099438632965936e-13,0.22474,0.12212,0.0,-1.3969999999999998,700.3,-0.0019949,0.996044,24326700,-32587000,-1.3395569,95,115610174,5393701884,-343021.0526316,-0.3604559,0.0,-0.3604559,0.0,-0.3604559,0.0,-0.3604559,0.2139544,0.0,0.25,-6704.483068500001,14.915393,-78024533.3333333,0.25,-48256000.0,0.5,67489.33079450001,239576.7880577,239576.7880577,0.0829834,0.5,0.1063048,0.5,0.1063048,0.3270442,USD,ILS,1.0,0.3054407,0,0,0,0,700.3,666.0,3142.0,1417.1184,-50.5828165,5.1501502,-77.71164859999999,0.027706,0.028706,4.442666,0.5,0.7937084,0.125,8.665646,0.5,8.736733599999999,1.0,5.3771975,1.0,1.1784485,0.25,5.8860799,0.5,1.1678753000000002,0.125,0.8037084,8.746733599999999,1.1884485,1.1778753,0.9907918,69069333.3333333,1.0,46513955.555555604,0.6666667,46513955.555555604,59646933.3333333,1.0,38520222.2222222,0.6666667,38520222.2222222,1e-06,1e-06,54985933.3333333,52871066.66666671,52871066.66666671,18843733.333333302,2.0,17985900.0,1.5,17985900.0,11.4101513,None
TLV:RTPT.L,RATIO PETROLE L,Energy,Israel,420456211.16551965,0.01614562267961905,0.0,0.0,-4168133.3333333,-102266666.6666667,0.125,0.0,0.0,-89308000.0,0.0,-415620000.0,0.25,-89308000.0,-415620000.0,0.0,0.0,1.0,-4168133.3333333,0.0,1.0,-89308000.0,0.25,-89308000.0,0.0,0.0,0.0,2821.1089945999997,2821.1089945999997,2821.1089945999997,149.03933590000003,1.490393359e-11,2821.1089945999997,0.016145622664956113,-5.2975635,18850.0090372,-5666989.8523985,-5651000.0,-3514066.6666667,-5651000.0,0.0,0.0,0.0,0.0,1.0,0.001,2.4099438632965936e-13,0.01,1.23e-05,0.0,-0.115,47.5,-0.0024211,2.4136125,224824000,-22327000,-0.0993088,10000000,30105945,3165705407,-2.2327,0.3544746,0.0,0.3544746,0.0,0.3544746,0.0,0.3544746,6.203777099999999,0.0,0.25,7958.564243899999,7958.564243899999,568300.0,0.5,202000.0,0.5,52.975445799999996,149.03933590000003,149.03933590000003,0.058276999999999995,1.0,0.1062135,1.0,0.1062135,0.3269042,USD,ILS,1.0,0.3054407,0,0,0,0,47.5,44.6,302.0,58.447517000000005,-18.7305083,6.5022421999999995,-84.2715232,0.022533,0.023533000000000002,7.3620583,0.1666667,16.1363814,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,5.9275549000000005,0.1666667,5.7934608,1.0,16.146381400000003,0.01,0.01,5.8034608,10.9749211,40232466.66666671,1.0,45431000.0,1.0,45431000.0,37934266.66666671,1.0,41034933.33333329,1.0,41034933.33333329,1e-06,1e-06,19221600.0,12484733.3333333,12484733.3333333,4596400.0,2.0,4396066.6666667,1.0,4396066.6666667,20.4739774,None
TLV:CMCTP,CIM COMMERICAL TRU,Real Estate,United States,5989.3380195,0.016193136308360636,30020616.666666698,0.0,109636200.0,0.0,1.0,230145000.0,0.0,-25706000.0,0.0,0.0,1.0,-25706000.0,0.0,230145000.0,30020616.666666698,0.25,109636200.0,230145000.0,3.0,-25706000.0,0.5,-25706000.0,230145000.0,10.289991699999998,10.289991699999998,2829.4110098,2829.4110098,2829.4110098,0.11842899999999999,1.18429e-14,2829.4110098,0.01619313632183166,40.106196600000004,40.0128725,19774970.275539603,19867000.0,37842466.66666671,19867000.0,-0.16754000000000002,0.3381726,0.0,-0.0057922,16.0,0.055946800000000005,1.3482864733108188e-11,0.0016,1.23e-05,0.0,-2.3569999999999998,8870.0,-0.0002657,52.606968099999996,43795100,-30955000,-0.7068142,4,789407882,908528308,-7738750.0,87.1036459,0.373,87.1036459,-0.3589323,87.1036459,-0.3589323,87.1036459,93.579334,0.1900169,4.6090932,32.4832673,32.4832673,12891466.6666667,0.5,25426000.0,1.0,61.234916299999995,31.047269800000002,31.047269800000002,14.4540451,1.0,18.462101500000003,1.0,18.462101500000003,4.2977548,USD,ILS,1.0,0.3054407,0,0,0,0,8870.0,85.0,9000.0,8447.259,5.0044754000000005,10335.2941176,-1.4444443999999999,1.9708357,58.600656799999996,1.9063138,1.0,2.1479578,1.0,12.9937647,0.5,54.3751068,1.0,2.1370809,1.0,1.9758358,1.0,5.1198222,1.0,7.4982989,1.0,2.1579577999999997,54.385106799999996,1.9858358,7.5082989,4.833128299999999,811766266.6666666,1.0,696098066.6666666,1.0,696098066.6666666,48252466.66666671,0.5,48953800.0,1.0,48953800.0,6.31e-05,1e-06,132389800.0,141217800.0,141217800.0,424273133.3333333,1.0,327530933.3333333,1.0,327530933.3333333,1.1660678999999998,None
TLV:GFC.L,G.F.C GREEN FIELDS,Technology,Israel,50050864.145874895,0.01646348964454248,0.0,0.0,1385933.3333333,103155533.3333333,1.0,0.0,0.0,-2952000.0,0.0,405012000.0,1.0,-2952000.0,405012000.0,0.0,0.0,1.0,1385933.3333333,0.0,1.0,-2952000.0,0.25,-2952000.0,0.0,0.0,0.0,8629.948750399999,8629.948750399999,8629.948750399999,17.3990132,1.7399013199999998e-12,2876.6495835,0.016463489643043575,9.884366499999999,20.4015922,1106331.4291949,-1248000.0,-1213333.3333333,-1248000.0,0.0,0.0,0.0,0.0,1.0,0.001,2.4099438632965936e-13,0.05065,0.82785,0.0,-0.073,1098.0,-6.65e-05,0.8105713999999999,10199600,-738000,-0.0723558,3,34206460,34206460,-246000.0,1.2429999999999999,0.0,-0.3961877,0.0,-0.3961877,0.0,0.8332030999999999,9.3779958,0.0,0.25,10357.557492200001,10357.557492200001,187133.3333333,0.5,1966000.0,1.0,182.79191310000002,17.3990132,17.3990132,0.1592808,1.0,0.22354810000000003,1.0,0.22354810000000003,0.4738087,USD,ILS,1.0,0.3054407,0,0,0,0,1098.0,7.1,1098.0,8.91,12223.232323200002,15364.7887324,0.0,2.0,64.0,30.258208500000002,1.0,7.8837776,1.0,0.0006761,1.0,0.0027043,1.0,0.0,1.0,0.0,1.0,30.3046245,1.0,7.8331602,1.0,7.8937776,0.0127043,0.01,7.8431602,7.8684689,158166400.0,1.0,166152400.0,1.0,166152400.0,136630400.0,1.0,136141800.0,1.0,136141800.0,8.22e-05,7.829999999999999e-05,136258666.6666667,135068400.0,135068400.0,21536000.0,1.0,30010600.0,1.0,30010600.0,2.2569877999999997,None
TLV:ILCO,THE ISRAEL CORP,Basic Materials,Israel,117556.67284300001,0.03566183018750843,5197200000.0,1.0,32066666.666666698,1062933333.3333334,1.0,16944000000.0,3.0,45500000.0,0.5,4347000000.0,1.0,45500000.0,4347000000.0,16944000000.0,5197200000.0,1.0,32066666.666666698,16944000000.0,3.0,45500000.0,0.5,45500000.0,16944000000.0,0.7431371999999999,0.7431371999999999,6231.1570146,6231.1570146,6231.1570146,0.5019788,5.0197879999999994e-14,6231.1570146,0.03566183019387054,3.2743243,3.3624757000000005,1216501313.4328358,1151000000.0,956600000.0,1151000000.0,0.01611,-0.1524409,0.1,0.21315389999999998,7.3051875,0.0266077,6.412306333143678e-12,0.23773000000000002,0.52808,0.0,-10.078,118300.0,-8.52e-05,6.3832043,7698000,91000000,11.8212523,1341,4197692358,283517644163,67859.8061148,-0.3368202,0.344,-0.3368202,-0.035734800000000004,-0.3368202,-0.035734800000000004,-0.3368202,0.21631799999999998,0.2490663,5.2406544,-18499.950870700002,5.4054198,940200000.0,1.0,1016000000.0,1.0,4.4646802,4.131587000000001,4.131587000000001,5.0750747,1.0,9.721989599999999,2.0,9.721989599999999,3.1190105,USD,ILS,1.0,0.3054407,0,0,0,0,118300.0,43390.0,122480.0,101804.89,16.2026696,172.64346619999998,-3.4128021,1.8942976000000002,46.205034999999995,1.5245246000000001,1.0,1.5443559,1.0,0.40530370000000004,1.0,0.4,1.0,0.2848365,1.0,0.6392498000000001,2.0,1.4295423999999999,1.0,1.5607261000000001,1.0,1.5543559,0.41,0.6492498000000001,1.5707261000000001,1.562541,10785800000.0,1.0,11228000000.0,1.0,11228000000.0,1414866666.6666667,1.0,2247500000.0,1.5,2247500000.0,0.10405239999999999,0.12024469999999998,1020933333.3333334,1315533333.3333333,1315533333.3333333,7085733333.333333,1.0,7269733333.333333,1.0,7269733333.333333,5.0940240999999995,None
TLV:NXGN,NEXTGEN BIOMED LTD,Healthcare,Israel,38411759757945.73,0.21261572651199875,0.0,0.0,-1283400.0,-318433066.6666667,0.125,0.0,0.0,-9064000.0,0.0,-665424000.0,0.25,-9064000.0,-665424000.0,0.0,0.0,1.0,-1283400.0,0.0,1.0,-9064000.0,0.25,-9064000.0,0.0,0.0,0.0,37150.12169009999,37150.12169009999,37150.12169009999,1033960.5366139,1.0339605366139e-07,37150.12169009999,0.2126156231161861,0.0,100000.0,0.0,-1945000.0,-1302133.3333333,-1945000.0,0.0,0.0,0.0,0.0,1.0,0.001,2.4099438632965936e-13,0.01,1.23e-05,0.0,-0.044000000000000004,281.9,-0.0001561,13.119048000000001,28994200,-2266000,-0.0781536,4,38070426,24398305,-566500.0,0.0021719,0.0,0.0021719,0.0,0.0021719,0.0,0.0021719,0.7160415,0.0,0.25,17104529.844271697,17104529.844271697,-2803066.6666667005,0.5,-3682000.0,0.5,7362.8453648999985,1033960.5366139,1033960.5366139,0.16113829999999998,0.5,0.2192808,1.0,0.2192808,0.4692742999999999,USD,ILS,1.0,0.3054407,0,0,0,0,281.9,170.0,638.0,402.78156,-30.0116917,65.8235294,-55.815047,0.47820509999999994,0.47920509999999994,2.3607167000000002,0.5,5.5265705,1.0,0.0,1.0,0.0,1.0,0.38466,1.0,1.5386399,1.0,1.9162241000000002,0.5,7.6193949000000005,1.0,5.5365705,0.01,1.5486399,7.629394900000001,6.5829827000000005,5658600.0,1.0,17171200.0,1.0,17171200.0,4637000.0,1.0,14149800.0,1.0,14149800.0,1e-06,1e-06,3247000.0,6608000.0,6608000.0,2241733.3333332995,2.0,3122400.0,1.0,3122400.0,1e-05,None
