ev,pe,evr / pm,0.025,3.16,6.104,10.142,22.527,40.99,96.334
124.000000,9660.285240,0.71516,83.000000,69.000000,50.000000,33.000000,21.000000,12.000000,0.000000
124.000000,9660.285240,0.42781,51.000000,39.000000,27.000000,18.000000,8.000000,0.000000,0.000000
124.000000,9660.285240,0.25985,18.000000,12.000000,9.000000,8.000000,0.000000,0.000000,0.000000
124.000000,16.077880,568.40318,189.000000,176.000000,150.000000,125.000000,96.000000,63.000000,37.000000
124.000000,16.077880,6.27591,160.000000,149.000000,124.000000,101.000000,74.000000,46.000000,24.000000
124.000000,16.077880,2.84869,129.000000,118.000000,94.000000,72.000000,47.000000,27.000000,11.000000
124.000000,16.077880,1.3273,106.000000,96.000000,73.000000,54.000000,32.000000,17.000000,0.000000
124.000000,16.077880,0.71516,76.000000,66.000000,47.000000,33.000000,21.000000,12.000000,0.000000
124.000000,16.077880,0.42781,48.000000,39.000000,27.000000,18.000000,8.000000,0.000000,0.000000
124.000000,16.077880,0.25985,17.000000,12.000000,9.000000,8.000000,0.000000,0.000000,0.000000
124.000000,8.234990,568.40318,158.000000,146.000000,125.000000,104.000000,80.000000,53.000000,31.000000
124.000000,8.234990,6.27591,136.000000,126.000000,106.000000,87.000000,65.000000,41.000000,21.000000
124.000000,8.234990,2.84869,113.000000,103.000000,83.000000,64.000000,42.000000,25.000000,11.000000
124.000000,8.234990,1.3273,92.000000,83.000000,64.000000,48.000000,29.000000,16.000000,0.000000
124.000000,8.234990,0.71516,69.000000,60.000000,43.000000,31.000000,21.000000,12.000000,0.000000
124.000000,8.234990,0.42781,42.000000,34.000000,23.000000,16.000000,8.000000,0.000000,0.000000
124.000000,8.234990,0.25985,17.000000,12.000000,9.000000,8.000000,0.000000,0.000000,0.000000
124.000000,5.529830,568.40318,128.000000,117.000000,102.000000,85.000000,64.000000,43.000000,25.000000
124.000000,5.529830,6.27591,109.000000,100.000000,86.000000,71.000000,52.000000,34.000000,17.000000
124.000000,5.529830,2.84869,93.000000,84.000000,70.000000,55.000000,36.000000,23.000000,11.000000
124.000000,5.529830,1.3273,75.000000,67.000000,54.000000,42.000000,25.000000,15.000000,0.000000
124.000000,5.529830,0.71516,58.000000,50.000000,38.000000,29.000000,19.000000,11.000000,0.000000
124.000000,5.529830,0.42781,39.000000,32.000000,23.000000,16.000000,8.000000,0.000000,0.000000
124.000000,5.529830,0.25985,16.000000,12.000000,9.000000,8.000000,0.000000,0.000000,0.000000
124.000000,4.426960,568.40318,96.000000,90.000000,79.000000,67.000000,50.000000,35.000000,19.000000
124.000000,4.426960,6.27591,82.000000,77.000000,67.000000,57.000000,42.000000,28.000000,13.000000
124.000000,4.426960,2.84869,71.000000,66.000000,56.000000,46.000000,31.000000,21.000000,9.000000
124.000000,4.426960,1.3273,59.000000,55.000000,45.000000,36.000000,22.000000,14.000000,0.000000
124.000000,4.426960,0.71516,43.000000,39.000000,30.000000,23.000000,16.000000,10.000000,0.000000
124.000000,4.426960,0.42781,30.000000,27.000000,19.000000,13.000000,8.000000,0.000000,0.000000
124.000000,4.426960,0.25985,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000
124.000000,3.299200,568.40318,66.000000,62.000000,54.000000,45.000000,32.000000,20.000000,9.000000
124.000000,3.299200,6.27591,57.000000,54.000000,47.000000,40.000000,29.000000,18.000000,7.000000
124.000000,3.299200,2.84869,54.000000,51.000000,44.000000,37.000000,26.000000,16.000000,0.000000
124.000000,3.299200,1.3273,44.000000,42.000000,35.000000,28.000000,18.000000,10.000000,0.000000
124.000000,3.299200,0.71516,31.000000,29.000000,22.000000,17.000000,13.000000,7.000000,0.000000
124.000000,3.299200,0.42781,24.000000,22.000000,16.000000,12.000000,8.000000,0.000000,0.000000
124.000000,3.299200,0.25985,8.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
124.000000,2.132870,568.40318,29.000000,26.000000,24.000000,20.000000,13.000000,0.000000,0.000000
124.000000,2.132870,6.27591,22.000000,20.000000,19.000000,17.000000,12.000000,0.000000,0.000000
124.000000,2.132870,2.84869,22.000000,20.000000,19.000000,17.000000,12.000000,0.000000,0.000000
124.000000,2.132870,1.3273,17.000000,16.000000,15.000000,13.000000,9.000000,0.000000,0.000000
124.000000,2.132870,0.71516,12.000000,11.000000,10.000000,9.000000,0.000000,0.000000,0.000000
124.000000,2.132870,0.42781,12.000000,11.000000,10.000000,9.000000,0.000000,0.000000,0.000000
124.000000,2.132870,0.25985,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
353.000000,9660.285240,568.40318,148.000000,134.000000,116.000000,91.000000,74.000000,52.000000,29.000000
353.000000,9660.285240,6.27591,117.000000,105.000000,88.000000,66.000000,51.000000,35.000000,18.000000
353.000000,9660.285240,2.84869,87.000000,77.000000,62.000000,42.000000,30.000000,18.000000,7.000000
353.000000,9660.285240,1.3273,66.000000,59.000000,47.000000,29.000000,19.000000,10.000000,0.000000
353.000000,9660.285240,0.71516,45.000000,39.000000,28.000000,17.000000,12.000000,7.000000,0.000000
353.000000,9660.285240,0.42781,23.000000,18.000000,12.000000,7.000000,0.000000,0.000000,0.000000
353.000000,9660.285240,0.25985,9.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
353.000000,16.077880,568.40318,124.000000,117.000000,102.000000,84.000000,68.000000,47.000000,27.000000
353.000000,16.077880,6.27591,99.000000,94.000000,80.000000,64.000000,50.000000,34.000000,18.000000
353.000000,16.077880,2.84869,74.000000,69.000000,56.000000,41.000000,29.000000,17.000000,7.000000
353.000000,16.077880,1.3273,59.000000,55.000000,43.000000,29.000000,19.000000,10.000000,0.000000
353.000000,16.077880,0.71516,41.000000,37.000000,26.000000,17.000000,12.000000,7.000000,0.000000
353.000000,16.077880,0.42781,22.000000,18.000000,12.000000,7.000000,0.000000,0.000000,0.000000
353.000000,16.077880,0.25985,9.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
353.000000,8.234990,568.40318,104.000000,97.000000,84.000000,69.000000,56.000000,40.000000,24.000000
353.000000,8.234990,6.27591,84.000000,79.000000,67.000000,54.000000,43.000000,30.000000,16.000000
353.000000,8.234990,2.84869,66.000000,61.000000,49.000000,36.000000,25.000000,15.000000,7.000000
353.000000,8.234990,1.3273,53.000000,49.000000,38.000000,26.000000,17.000000,9.000000,0.000000
353.000000,8.234990,0.71516,38.000000,34.000000,24.000000,16.000000,12.000000,7.000000,0.000000
353.000000,8.234990,0.42781,19.000000,15.000000,10.000000,0.000000,0.000000,0.000000,0.000000
353.000000,8.234990,0.25985,9.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
353.000000,5.529830,568.40318,82.000000,75.000000,66.000000,54.000000,42.000000,31.000000,19.000000
353.000000,5.529830,6.27591,65.000000,60.000000,52.000000,42.000000,32.000000,24.000000,13.000000
353.000000,5.529830,2.84869,52.000000,47.000000,39.000000,29.000000,19.000000,13.000000,7.000000
353.000000,5.529830,1.3273,41.000000,37.000000,30.000000,21.000000,13.000000,8.000000,0.000000
353.000000,5.529830,0.71516,31.000000,27.000000,20.000000,14.000000,10.000000,0.000000,0.000000
353.000000,5.529830,0.42781,18.000000,14.000000,10.000000,0.000000,0.000000,0.000000,0.000000
353.000000,5.529830,0.25985,9.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
353.000000,4.426960,568.40318,61.000000,56.000000,50.000000,41.000000,32.000000,25.000000,15.000000
353.000000,4.426960,6.27591,47.000000,43.000000,38.000000,31.000000,24.000000,18.000000,9.000000
353.000000,4.426960,2.84869,38.000000,34.000000,29.000000,22.000000,15.000000,11.000000,0.000000
353.000000,4.426960,1.3273,30.000000,27.000000,22.000000,16.000000,10.000000,7.000000,0.000000
353.000000,4.426960,0.71516,21.000000,18.000000,13.000000,9.000000,7.000000,0.000000,0.000000
353.000000,4.426960,0.42781,14.000000,11.000000,7.000000,0.000000,0.000000,0.000000,0.000000
353.000000,4.426960,0.25985,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
353.000000,3.299200,568.40318,41.000000,37.000000,32.000000,26.000000,18.000000,12.000000,0.000000
353.000000,3.299200,6.27591,32.000000,29.000000,25.000000,21.000000,15.000000,10.000000,0.000000
353.000000,3.299200,2.84869,29.000000,26.000000,22.000000,18.000000,12.000000,8.000000,0.000000
353.000000,3.299200,1.3273,23.000000,21.000000,17.000000,13.000000,8.000000,0.000000,0.000000
353.000000,3.299200,0.71516,15.000000,13.000000,9.000000,7.000000,0.000000,0.000000,0.000000
353.000000,3.299200,0.42781,10.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
353.000000,3.299200,0.25985,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
353.000000,2.132870,568.40318,19.000000,16.000000,14.000000,11.000000,0.000000,0.000000,0.000000
353.000000,2.132870,6.27591,12.000000,10.000000,9.000000,8.000000,0.000000,0.000000,0.000000
353.000000,2.132870,2.84869,12.000000,10.000000,9.000000,8.000000,0.000000,0.000000,0.000000
353.000000,2.132870,1.3273,9.000000,8.000000,7.000000,0.000000,0.000000,0.000000,0.000000
353.000000,2.132870,0.71516,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
353.000000,2.132870,0.42781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
353.000000,2.132870,0.25985,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1225.000000,9660.285240,568.40318,74.000000,65.000000,59.000000,47.000000,40.000000,30.000000,19.000000
1225.000000,9660.285240,6.27591,53.000000,46.000000,41.000000,31.000000,26.000000,18.000000,10.000000
1225.000000,9660.285240,2.84869,35.000000,30.000000,26.000000,18.000000,13.000000,7.000000,0.000000
1225.000000,9660.285240,1.3273,25.000000,21.000000,19.000000,12.000000,8.000000,0.000000,0.000000
1225.000000,9660.285240,0.71516,13.000000,9.000000,8.000000,0.000000,0.000000,0.000000,0.000000
1225.000000,9660.285240,0.42781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1225.000000,9660.285240,0.25985,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1225.000000,16.077880,568.40318,60.000000,55.000000,50.000000,42.000000,35.000000,25.000000,17.000000
1225.000000,16.077880,6.27591,43.000000,40.000000,36.000000,30.000000,25.000000,17.000000,10.000000
1225.000000,16.077880,2.84869,28.000000,25.000000,22.000000,17.000000,12.000000,0.000000,0.000000
1225.000000,16.077880,1.3273,20.000000,18.000000,16.000000,12.000000,8.000000,0.000000,0.000000
1225.000000,16.077880,0.71516,10.000000,8.000000,7.000000,0.000000,0.000000,0.000000,0.000000
1225.000000,16.077880,0.42781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1225.000000,16.077880,0.25985,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1225.000000,8.234990,568.40318,49.000000,44.000000,40.000000,35.000000,28.000000,21.000000,15.000000
1225.000000,8.234990,6.27591,35.000000,32.000000,29.000000,26.000000,21.000000,15.000000,9.000000
1225.000000,8.234990,2.84869,24.000000,21.000000,18.000000,15.000000,10.000000,0.000000,0.000000
1225.000000,8.234990,1.3273,17.000000,15.000000,13.000000,11.000000,7.000000,0.000000,0.000000
1225.000000,8.234990,0.71516,9.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1225.000000,8.234990,0.42781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1225.000000,8.234990,0.25985,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1225.000000,5.529830,568.40318,40.000000,35.000000,32.000000,27.000000,20.000000,17.000000,13.000000
1225.000000,5.529830,6.27591,26.000000,23.000000,21.000000,18.000000,13.000000,11.000000,7.000000
1225.000000,5.529830,2.84869,18.000000,15.000000,13.000000,10.000000,0.000000,0.000000,0.000000
1225.000000,5.529830,1.3273,13.000000,11.000000,10.000000,8.000000,0.000000,0.000000,0.000000
1225.000000,5.529830,0.71516,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1225.000000,5.529830,0.42781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1225.000000,5.529830,0.25985,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1225.000000,4.426960,568.40318,33.000000,29.000000,27.000000,22.000000,17.000000,15.000000,12.000000
1225.000000,4.426960,6.27591,21.000000,18.000000,17.000000,14.000000,11.000000,9.000000,0.000000
1225.000000,4.426960,2.84869,15.000000,12.000000,11.000000,8.000000,0.000000,0.000000,0.000000
1225.000000,4.426960,1.3273,12.000000,10.000000,9.000000,7.000000,0.000000,0.000000,0.000000
1225.000000,4.426960,0.71516,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1225.000000,4.426960,0.42781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1225.000000,4.426960,0.25985,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1225.000000,3.299200,568.40318,19.000000,16.000000,14.000000,10.000000,0.000000,0.000000,0.000000
1225.000000,3.299200,6.27591,11.000000,9.000000,8.000000,0.000000,0.000000,0.000000,0.000000
1225.000000,3.299200,2.84869,10.000000,8.000000,7.000000,0.000000,0.000000,0.000000,0.000000
1225.000000,3.299200,1.3273,9.000000,8.000000,7.000000,0.000000,0.000000,0.000000,0.000000
1225.000000,3.299200,0.71516,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1225.000000,3.299200,0.42781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1225.000000,3.299200,0.25985,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1225.000000,2.132870,568.40318,10.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1225.000000,2.132870,6.27591,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1225.000000,2.132870,2.84869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1225.000000,2.132870,1.3273,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1225.000000,2.132870,0.71516,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1225.000000,2.132870,0.42781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1225.000000,2.132870,0.25985,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
